strategy,return_type,start,end,n_days,ann_return,ann_vol,daily_variance,skew,excess_kurtosis,sharpe,max_drawdown,VaR_95,VaR_99,CVaR_95,CVaR_99,hit_rate,best_day,worst_day,autocorr_1d,cagr,sortino,calmar,turnover,cost_drag
static_baseline,gross,2007-05-01,2026-06-30,5001,0.07029004560221973,0.11184804136915813,4.964279507189249e-05,-0.6521515730632481,4.579733719813239,0.6284423467928698,-0.2678294999211398,0.010594454202481706,0.021711195215249477,0.017392479812147896,0.029185601642047154,0.5440911817636472,0.041327753448249585,-0.0490595446782842,0.010658595134984324,0.06610270482031866,0.8607033865306136,0.24680890208054773,0.6754702284294801,0.018146611265764247
static_baseline,net,2007-05-01,2026-06-30,5001,0.05214343433645548,0.11191420986263892,4.97015490840428e-05,-0.6480046211041316,4.543498721559503,0.4659232674783229,-0.29318494205516377,0.010661158247244283,0.0218801823967604,0.017492531854034543,0.029198745784074574,0.5382923415316937,0.041327753448249585,-0.0490595446782842,0.007721205573921721,0.046927046651773496,0.6341168503826047,0.16005953894775404,0.6754702284294801,0.018146611265764247
total_risk_scaling,gross,2007-05-01,2026-06-30,5001,0.06961300122394046,0.1066279355019848,4.511712948180725e-05,-0.6583889880405644,4.52988961814436,0.6528589426046297,-0.22701949762667684,0.010055478856278643,0.020559638668432093,0.016511693398574907,0.027719168686287026,0.5440911817636472,0.035671322245877664,-0.0490595446782842,0.01038810527418396,0.06599132997857016,0.8958880780384595,0.2906857369893835,0.709608346286312,0.01837122767146805
total_risk_scaling,net,2007-05-01,2026-06-30,5001,0.05124177355247239,0.10668173941166437,4.516267271388199e-05,-0.6546973764828151,4.490665552883082,0.4803237539532442,-0.2502703175785349,0.010116002734649663,0.020614391958819204,0.016595936940051074,0.027754892368448126,0.5380923815236952,0.035671322245877664,-0.0490595446782842,0.007413214690626787,0.04658436279163625,0.6546820662454192,0.18613618763247086,0.709608346286312,0.01837122767146805
em_trim,gross,2007-05-01,2026-06-30,5001,0.09244288997089492,0.10529571112940811,4.399677294542762e-05,-0.5095452746165063,4.270430829725858,0.8779359480015562,-0.19733167511650596,0.009945805010261776,0.019708889908742373,0.01578953882661687,0.026271393965308337,0.5520895820835833,0.041327753448249585,-0.04597811132960746,0.0014097663027041638,0.09075940391261272,1.2284011754557662,0.45993327659651073,0.7247968697758281,0.018995557479383904
em_trim,net,2007-05-01,2026-06-30,5001,0.07344733249151103,0.105375069873232,4.406311647138304e-05,-0.5070946872841521,4.235702248961089,0.6970086243346687,-0.20609250519996924,0.00998581179407557,0.019708889908742373,0.015898635516341648,0.026271393965308337,0.5458908218356329,0.041327753448249585,-0.04597811132960746,-0.0007984483860731233,0.07023225996185567,0.9680865675170983,0.3407802719158084,0.7247968697758281,0.018995557479383904
combined_defensive,gross,2007-05-01,2026-06-30,5001,0.09104847136507123,0.10289544361891813,4.2013779037833164e-05,-0.5288526020317175,4.187546807229467,0.8848639761180956,-0.19311620290047415,0.009734527839421067,0.018983232797252936,0.01540009401579354,0.02578513819762073,0.5520895820835833,0.03719497810342462,-0.04177697196876854,0.001668711971789764,0.08951243520212593,1.23752982133251,0.46351592387231094,0.7183041660183279,0.01860470539425324
combined_defensive,net,2007-05-01,2026-06-30,5001,0.07244376597081799,0.1029543421916496,4.206189117506064e-05,-0.5266576183715342,4.153537710686322,0.7036494472080046,-0.20174659137928008,0.00980980517205603,0.01909956602017842,0.015499744597126018,0.025791821235940177,0.5458908218356329,0.03719497810342462,-0.04177697196876854,-0.000637210484058683,0.06942894235889963,0.9768647290296572,0.34413935761806463,0.7183041660183279,0.01860470539425324
