,global_risk__BCOM Index__PX_LAST_change,global_risk__CL1 Comdty__PX_LAST_change,global_risk__CO1 Comdty__PX_LAST_change,global_risk__DXY Curncy__PX_LAST_change,global_risk__HG1 Comdty__PX_LAST_change,global_risk__JPMVXYEM Index__PX_LAST_change,global_risk__JPMVXYG7 Index__PX_LAST_change,global_risk__JPMVXYGL Index__PX_LAST_change,global_risk__MOVE Index__PX_LAST_change,global_risk__MXEF Index__PX_LAST_change,global_risk__MXWO Index__PX_LAST_change,global_risk__NDX Index__PX_LAST_change,global_risk__RTY Index__PX_LAST_change,global_risk__SPX Index__PX_LAST_change,global_risk__USGG10YR Index__PX_LAST_change,global_risk__USGG2YR Index__PX_LAST_change,global_risk__USYC2Y10 Index__PX_LAST_change,global_risk__VIX Index__PX_LAST_change,global_risk__XAU Curncy__PX_LAST_change,em_risk__JPEIGLSP Index__PX_LAST_change,macro_market_proxies__BCOM Index__PX_LAST_change,macro_market_proxies__BFCIUS Index__PX_LAST_change,macro_market_proxies__CL1 Comdty__PX_LAST_change,macro_market_proxies__CO1 Comdty__PX_LAST_change,macro_market_proxies__FEDL01 Index__PX_LAST_change,macro_market_proxies__GACGB10 Index__PX_LAST_change,macro_market_proxies__GACGB2 Index__PX_LAST_change,macro_market_proxies__GCAN10YR Index__PX_LAST_change,macro_market_proxies__GCAN2YR Index__PX_LAST_change,macro_market_proxies__GDBR10 Index__PX_LAST_change,macro_market_proxies__GDBR2 Index__PX_LAST_change,macro_market_proxies__GJGB10 Index__PX_LAST_change,macro_market_proxies__GJGB2 Index__PX_LAST_change,macro_market_proxies__GUKG10 Index__PX_LAST_change,macro_market_proxies__GUKG2 Index__PX_LAST_change,macro_market_proxies__HG1 Comdty__PX_LAST_change,macro_market_proxies__USGG10YR Index__PX_LAST_change,macro_market_proxies__USGG2YR Index__PX_LAST_change,macro_market_proxies__XAU Curncy__PX_LAST_change,g10_interest_rates__ADBB12M Curncy__PX_LAST_change,g10_interest_rates__ADBB1M Curncy__PX_LAST_change,g10_interest_rates__ADBB3M Curncy__PX_LAST_change,g10_interest_rates__ADDR1Z Curncy__PX_LAST_change,g10_interest_rates__ADSO1Z Curncy__PX_LAST_change,g10_interest_rates__ADSOA Curncy__PX_LAST_change,g10_interest_rates__ADSOC Curncy__PX_LAST_change,g10_interest_rates__ADSOF Curncy__PX_LAST_change,g10_interest_rates__BP0003M Index__PX_LAST_change,g10_interest_rates__BPSWS1Z Curncy__PX_LAST_change,g10_interest_rates__BPSWSA Curncy__PX_LAST_change,g10_interest_rates__BPSWSC Curncy__PX_LAST_change,g10_interest_rates__BPSWSF Curncy__PX_LAST_change,g10_interest_rates__CDOR01 Index__PX_LAST_change,g10_interest_rates__CDOR03 Index__PX_LAST_change,g10_interest_rates__CDSO1Z Curncy__PX_LAST_change,g10_interest_rates__CDSOA Curncy__PX_LAST_change,g10_interest_rates__CDSOC Curncy__PX_LAST_change,g10_interest_rates__CDSOF Curncy__PX_LAST_change,g10_interest_rates__EESWEA Curncy__PX_LAST_change,g10_interest_rates__EESWEC Curncy__PX_LAST_change,g10_interest_rates__EESWEF Curncy__PX_LAST_change,g10_interest_rates__EUR001M Index__PX_LAST_change,g10_interest_rates__EUR001W Index__PX_LAST_change,g10_interest_rates__EUR003M Index__PX_LAST_change,g10_interest_rates__EUR012M Index__PX_LAST_change,g10_interest_rates__HDDRA Curncy__PX_LAST_change,g10_interest_rates__HDDRC Curncy__PX_LAST_change,g10_interest_rates__HDDRF Curncy__PX_LAST_change,g10_interest_rates__JYSO1Z Curncy__PX_LAST_change,g10_interest_rates__JYSOA Curncy__PX_LAST_change,g10_interest_rates__JYSOC Curncy__PX_LAST_change,g10_interest_rates__JYSOF Curncy__PX_LAST_change,g10_interest_rates__NDBB12M Curncy__PX_LAST_change,g10_interest_rates__NDBB1M Curncy__PX_LAST_change,g10_interest_rates__NDBB3M Curncy__PX_LAST_change,g10_interest_rates__NDSO1Z Curncy__PX_LAST_change,g10_interest_rates__NDSOA Curncy__PX_LAST_change,g10_interest_rates__NDSOC Curncy__PX_LAST_change,g10_interest_rates__NDSOF Curncy__PX_LAST_change,g10_interest_rates__NIBOR1M Index__PX_LAST_change,carry_volatility_3m,carry_momentum_3m,carry_momentum_12m,carry_drawdown,carry_dispersion
2014-04-30,-0.14982271185785526,-0.036554862016189626,0.037214946233882926,0.3778155428823343,0.2008615618523944,0.329161119767004,-0.4872073509551536,-0.5057720393952846,0.03803023748993525,0.31491329908771193,-0.18682699709781517,-0.141381483940582,-0.0720072669013134,-0.2914757989622939,-0.5045545567735222,0.2061548844652805,0.15973594342288647,-0.19821922292483174,0.03224574132362863,0.7333952967090869,-0.14982271185785526,-0.018308672534992094,-0.036554862016189626,0.037214946233882926,-0.02206033257840842,0.42591946723055857,0.9295383555722867,0.6586813079451891,-0.022355084427796535,-0.8050057722442652,0.05468169455853718,0.5399041547812377,0.17184533868651405,-0.5376565825830695,0.041499633005122265,0.2008615618523944,-0.5045545567735222,0.2061548844652805,0.03224574132362863,-0.659668867534358,-0.32019131566654074,0.5437527562471254,-0.06518236440004499,-0.17047045195508984,-0.12860718930921908,0.25536816987545335,0.5697210456534769,-0.3704838020842674,0.39280701802850715,0.007822015887791495,0.3497379272564885,0.40715917609562174,0.17528268513126183,0.27144745602676157,-0.6990221004073536,0.04828956408537304,-0.40120599135367074,-0.2555999223421979,0.31876288129422775,-0.661358204531366,-0.007422597343087092,-0.42169089240530944,-0.7149012777357882,0.04309721669346288,0.9425648606123382,0.34609580237555865,0.13802644886903254,0.10664150347215128,0.3817564525526003,-0.39205385060349024,-0.13709755900071113,-0.20878508314424357,-0.7528807755766358,-0.21717471111820036,-0.08828380118046872,-0.032643357253191355,0.19934190534173968,0.20164494004046815,-0.20429458559640287,-0.6185248555004728,0.19348901925390932,-0.10222196049481479,0.259161597928514,-1.5087868341913357,0.05430090007607089
2014-05-31,-0.10708351003126941,-0.05056396227086287,0.021176442410104728,0.3778097790010678,0.2183630195227942,0.4048996971945888,-0.5649030410366042,-0.5424211635948315,0.022564854989548588,0.2766507940985577,-0.20155568736057705,-0.1572452593929148,-0.13952194268651097,-0.26131159862770204,-0.4633814118158151,0.22374014131945105,0.16736696605943274,-0.2390741109226975,0.051042730614111305,0.785473836551082,-0.10708351003126941,-0.014407491940715613,-0.05056396227086287,0.021176442410104728,0.06116933126079792,0.39106302275241983,0.9075166786588198,0.6226433724815751,0.033669130522376245,-0.8362679997342156,0.06939925105805259,0.5794255269703742,0.19727101159829813,-0.6162828285233611,-0.04826467179093163,0.2183630195227942,-0.4633814118158151,0.22374014131945105,0.051042730614111305,-0.656652707274748,-0.2914300488125863,0.5618137705404042,-0.15746749170554405,-0.185743467035502,-0.15117915616983904,0.24056210479921758,0.5566587458321296,-0.369496842777376,0.36542577291392153,-0.001683422387158456,0.3580630229480245,0.4359074618247801,0.14847610266915384,0.21881709025014726,-0.6803466046259636,0.00874122016063549,-0.4294893781717804,-0.21064598798284445,0.31311608112926786,-0.6857466998921723,-0.03555546722917143,-0.3797169183008398,-0.6665160639712475,0.08345682112395557,0.9381799599113482,0.373237349635121,0.11582140830579091,0.12614066081844985,0.3070956708712255,-0.4711845308381373,-0.17168143777439654,-0.23099730960011897,-0.5984836842438299,-0.20982077321280865,-0.08930703510478803,0.06410918938866687,0.24071172466528157,0.19968754469983654,-0.27346860450397675,-0.6371830372409538,0.1609505998391039,0.07078538590015132,0.28063134854576216,-1.60759582999973,0.12790515248386028
2014-06-30,-0.05215938176134445,-0.14638470939282758,0.02902398271894557,0.3411842338759745,0.20168431961138014,0.431948218482433,-0.6061867691952316,-0.5601214032736511,-0.06904688008621923,0.19223853962547374,-0.2033829985461637,-0.22255460593728885,-0.10097816691149801,-0.2597752475648425,-0.4467945795297553,0.25368838182612746,0.1620417033436214,-0.2144925179597437,0.08682764942594023,0.8098856351240129,-0.05215938176134445,-0.012813923685393396,-0.14638470939282758,0.02902398271894557,0.09830760112289341,0.49721831679478806,0.9486168692358062,0.69815303012438,0.03634002905829888,-0.8919028176105033,0.0316557625062986,0.6472955072689812,0.12919936552028644,-0.6179935932631565,-0.07740588548956531,0.20168431961138014,-0.4467945795297553,0.25368838182612746,0.08682764942594023,-0.6865818247605888,-0.30161065590580105,0.5418255412017393,-0.1970252038160682,-0.13201632768986502,-0.09519053706009438,0.2620221720075472,0.5218392867619491,-0.3164964110027338,0.36279635548452965,0.08004963668445345,0.39014716556212387,0.39959234150755113,0.19254414665388034,0.2583327017912224,-0.7012354097502094,0.012606223441845648,-0.45492849574927324,-0.20706310327107955,0.3501127326168295,-0.6473325444818152,0.07657179906119124,-0.38995162488640217,-0.7196763131522931,0.15130240227043698,1.0025407468948953,0.4111525162169942,0.09948641276803863,0.08274758449877027,0.30292829424845163,-0.504703857692079,-0.15986986599772615,-0.22745696943107965,-0.42696548100852355,-0.23391328989993035,-0.09515616911530417,0.10910404912307685,0.16959538831991447,0.15125204901269856,-0.31997699778806854,-0.6330248865214501,0.21102476104560916,-0.03780250803095978,0.10569170536680855,-1.4771397995407627,0.08185144899227842
2014-07-31,0.005693339147475834,-0.1914083520349047,0.03592387646754374,0.4125239663028902,0.23453970996516174,0.49965457433287974,-0.5864703836953747,-0.547633925712919,-0.0892026055515141,0.21169770177726915,-0.22341565733717472,-0.18042371612590044,-0.15362661893950155,-0.31978764945660604,-0.4729633801664889,0.20610644924079652,0.16390226133280716,-0.2508564066040909,0.0492892178317589,0.6990464802619129,0.005693339147475834,0.030532229781136275,-0.1914083520349047,0.03592387646754374,0.16953221873728264,0.6010256415263485,1.037996127367444,0.6637497685000772,0.07850875709739705,-0.9045841324137666,0.01570170453670249,0.6594280431855368,0.3857618822316338,-0.6808943566489452,-0.05066062536973535,0.23453970996516174,-0.4729633801664889,0.20610644924079652,0.0492892178317589,-0.6154224451608014,-0.26833554065721926,0.547920549151304,-0.15895685731264625,-0.14408565440314033,-0.12522069370017777,0.25476527646787955,0.5283702622204065,-0.4033508234901117,0.4196389159545186,0.14458852761662158,0.4247055712148045,0.3082302533618532,0.20440836572355983,0.2808104555562179,-0.7265833691321685,0.031057022083327043,-0.4327424596949426,-0.23485096621223533,0.37823035275299727,-0.7065785414626611,-0.3619155473070195,-0.2107398418849592,-0.5221607032518828,0.16374466072953647,0.8589184604227358,0.33068872670700633,0.18019204282457127,0.1168450406051305,0.2879408986490476,-0.4855744355321103,-0.1373325616907323,-0.27901742092682297,-0.5403624516358045,-0.2683486456728743,-0.1120804659631911,-0.02707916087221279,0.22213480700747468,0.15176470433582065,-0.3845627417391224,-0.6250163519075489,0.29009855057418416,0.0007349825127756454,0.012588063648912773,-1.4341208110171688,0.060631390651265
2014-08-31,-0.0041936275590645005,-0.1939359814945251,0.020389252529566946,0.41105499435482407,0.24380810839816489,0.512502731236053,-0.5725224209191085,-0.5342392397804251,-0.11097156939223682,0.2339573254632048,-0.2173250688049982,-0.1532009149045422,-0.18649569948477437,-0.30846408011222415,-0.4662194703701878,0.2201132678605168,0.16284792257726052,-0.1806116675145773,0.058955476076624255,0.6761148936083673,-0.0041936275590645005,0.016912323554904702,-0.1939359814945251,0.020389252529566946,0.17069003936373597,0.6158868008188048,1.0488283995667562,0.6555147040024853,0.0868430911014679,-0.8962799050357907,0.03085509021418034,0.6324879954906454,0.39412297131521973,-0.6931458161449363,-0.052681161257366396,0.24380810839816489,-0.4662194703701878,0.2201132678605168,0.058955476076624255,-0.6237054031662969,-0.2551845724868481,0.5324883993844101,-0.1879947185070364,-0.12590662055987545,-0.12196785957007483,0.26452585004377,0.5320164930411746,-0.39666325719950485,0.406075333935086,0.13875135743868625,0.4203240009115221,0.3166110846417473,0.19002125135570766,0.26589777024918043,-0.7270580333583251,0.026283721430201114,-0.42843285942264003,-0.23623578183502394,0.3809219690060695,-0.7178829976985651,-0.3690133210503822,-0.203637632234999,-0.5333298474484396,0.16970540023010813,0.8695487334828044,0.343305082879406,0.14736673298738343,0.1281711647542234,0.2865096764699071,-0.4935009195151681,-0.1441041678349947,-0.27158408627864267,-0.5717840317032261,-0.25893183649805435,-0.12389986147439536,0.00687013518086977,0.2582226426002203,0.14866733967932919,-0.39869386059641554,-0.6422177706287803,0.2750291298662331,-0.006227040743059959,0.044172952477629236,-1.462155796313935,0.06985583587973639
2014-09-30,-0.03843620515149594,-0.20731236169852793,0.034030703233177265,0.3858656413013028,0.25771853550590823,0.5002075169312282,-0.628990558532398,-0.5639885502220947,-0.18317778208825103,0.22992092062337982,-0.22016677598136025,-0.17778560474105443,-0.22323581267711975,-0.3525191530144409,-0.4511517747543601,0.24531104867293738,0.18141079330582605,-0.022819435435170527,0.08926803258322445,0.5687343940239861,-0.03843620515149594,0.0481042712153542,-0.20731236169852793,0.034030703233177265,0.20016740765472493,0.622028254217739,1.1011837733038825,0.66637710058292,0.06838268687237413,-0.8203219252876683,0.027236908481243546,0.6811358077658053,0.38879013487634595,-0.7358342573246922,-0.15619995627221156,0.25771853550590823,-0.4511517747543601,0.24531104867293738,0.08926803258322445,-0.624148145097245,-0.2665204360129294,0.5376971637159352,-0.14257758348051397,-0.12019103654579799,-0.1455107591754295,0.23171183251785377,0.5041978366830677,-0.35453631082529424,0.38719011790652025,0.15579470286959116,0.43032928149421096,0.4024929503827637,0.21432620211127576,0.287458770527215,-0.7075731680952535,0.03128344417067969,-0.45351305058757196,-0.23678501898923437,0.3140956855006802,-0.8313096127225535,-0.4091237322488949,-0.12179959944405273,-0.48291829622213694,0.15614251947719343,0.7937351334948326,0.2762757800376684,0.15605788325300388,0.17799245102638944,0.27162347501065026,-0.5142918586626608,-0.12664042318881363,-0.2927755904591438,-0.523092471388838,-0.22718926337151565,-0.13674344245042086,-0.012571392835400786,0.3241729006656145,0.141507403475725,-0.4449190220251907,-0.6876463400800265,0.2812691629699379,-0.015622442337844102,-0.044700347279198506,-1.390132967773396,0.05542310688227167
2014-10-31,-0.033472207451229904,-0.1922067594093203,0.00624018780543075,0.37272633389967114,0.26240229716349417,0.5057506562148044,-0.6051167859690142,-0.5475179008167146,-0.2094775314554587,0.21460048169946364,-0.20185200175106857,-0.17260237296575134,-0.2556884186684749,-0.34069561499107776,-0.4719903400766029,0.2555875598010845,0.1730302964189922,-0.0022719836228784094,0.08184356349309443,0.532136886509522,-0.033472207451229904,0.03719678453111425,-0.1922067594093203,0.00624018780543075,0.20289246125447868,0.6599217535174828,1.1054665495478073,0.6946567312134763,0.03432239034835364,-0.7671234509762208,0.02888538589703988,0.6766564053211971,0.4169400359713406,-0.7563412654214356,-0.1777657272579944,0.26240229716349417,-0.4719903400766029,0.2555875598010845,0.08184356349309443,-0.6232266303292584,-0.2378929797883457,0.54856879374154,-0.1368097832181631,-0.11943643574617377,-0.16937516858495738,0.21547117428390616,0.4955569532034902,-0.32897832497636803,0.3832053533753878,0.15757412353000613,0.43608997395366345,0.41016214891148123,0.22614972097573005,0.29226858553175755,-0.7161208066839736,0.03434919800673784,-0.4450826912431267,-0.23390064630084906,0.30665776676060436,-0.826557725587056,-0.43874291331964055,-0.20672477765574138,-0.5910865966092855,0.12262595674692003,0.804521506967489,0.26592195444354083,0.1492871813896897,0.18673951415026047,0.27029158982376983,-0.5105569671350175,-0.13746996090764926,-0.30019407548611415,-0.5307895358480081,-0.22787433728095005,-0.14334767962733852,-0.0029590953608023577,0.31083486700552776,0.1476132957874073,-0.4474589952061013,-0.6691851084220798,0.2681286255552244,-0.0013560725592798456,-0.01784161126923009,-1.4114313993738898,0.051361481131267026
2014-11-30,0.012885086757421707,-0.21426106484253946,-0.01752698071442413,0.37829487045487936,0.27189896827766213,0.5267321999402214,-0.5853302614939256,-0.5386513530623908,-0.1845875071163586,0.17713065979090398,-0.2339365391377967,-0.14059431350389887,-0.21174639034929596,-0.3251067906404218,-0.47721051393774117,0.23694498218683663,0.1524237923851494,-0.028975555391902483,0.061595782307905626,0.5112886927647564,0.012885086757421707,0.04549921922158184,-0.21426106484253946,-0.01752698071442413,0.2294992110685787,0.632036736938358,1.100249728852051,0.7277093661960247,0.05534154574652213,-0.7860388600945039,0.04732406658876973,0.7014007772595298,0.30452419894204924,-0.8001143247987637,-0.14416345443363687,0.27189896827766213,-0.47721051393774117,0.23694498218683663,0.061595782307905626,-0.6425553045307153,-0.23917554816057768,0.573742254795523,-0.20666525535542998,-0.08121679119778563,-0.14810972475827314,0.23710460220928686,0.5124214423641783,-0.36695693021294007,0.38541381968588634,0.1875635616057453,0.42673533085220844,0.392337720927068,0.21712066649997377,0.26974944614425617,-0.7135380210463763,0.015005213195287657,-0.45337680187397833,-0.22895481345966975,0.2993355620016572,-0.8128236278637581,-0.41286198235579463,0.0249966378118153,-0.7151462816148538,0.07531768505795475,0.8048831192825006,0.2269216365625461,0.21720694735076196,0.22501633129930493,0.2472060764512803,-0.5040002566795264,-0.15899386170574129,-0.27842931138296234,-0.5351268449204551,-0.2331558063032651,-0.14909854846522042,0.018730691954725327,0.31203803227670446,0.13180442982484722,-0.46838039154655264,-0.6982497142481208,0.2724301559278972,0.020836989794842192,0.04247773030750634,-1.4364565964312963,0.05628590002328064
2014-12-31,0.013713405037737983,-0.20518615146646915,0.023322397041744707,0.45249868016944916,0.31201568913459626,0.5364982563078414,-0.6016848502283636,-0.5485706124998688,-0.14329806217516125,0.1659404105272377,-0.2948577239106746,-0.1683725375532335,-0.10895287522049278,-0.3292494604414448,-0.5015841035651358,0.21125740954482072,0.15817623370559394,-0.006715915577440051,0.033451335032195516,0.5003043108789424,0.013713405037737983,0.06456191918937823,-0.20518615146646915,0.023322397041744707,0.26523111990913867,0.6723603668149047,1.1116006601316943,0.7578683101304886,-0.021221380048979256,-0.8053431963445279,0.03658461739682339,0.6686900141015902,0.3940109950476833,-0.7817951277929507,-0.12317118625939341,0.31201568913459626,-0.5015841035651358,0.21125740954482072,0.033451335032195516,-0.6402615563454078,-0.23519094248977038,0.580653210506705,-0.238856260227122,-0.05222565058523741,-0.15576334244069323,0.22136781120145685,0.5208973599101733,-0.3805396763898151,0.4476276921879389,0.22813411231734826,0.42421346101056534,0.37097623974930216,0.21606687545640654,0.24980808264965398,-0.6947308254761274,0.0028108723202309354,-0.4596206547956151,-0.21810654080767927,0.2941209166320074,-0.814068806960339,-0.4019733453482332,-0.3520963283507613,-0.4475155430113094,0.09223917933921374,0.7955413333604077,0.1550048971096411,0.25357577924333224,0.3048402342391257,0.22296601113793535,-0.47633004978189253,-0.24097252704283667,-0.36262696316371434,-0.530872682807833,-0.26550441234479366,-0.14140089999432023,0.02333569116514486,0.3233017714079719,0.13739153179192307,-0.46355971336909835,-0.6714776596961342,0.33202517201876464,0.042520661922486686,0.04348596471737424,-1.440474304484159,0.059193153289625454
2015-01-31,0.03458123487553511,-0.21122193598571096,-0.05308088149033759,0.47837384007833267,0.30743321572339954,0.527111673900537,-0.5420644842502425,-0.5043660609566587,-0.13435564413463394,0.1693553418411763,-0.2651598124284837,-0.1294257358925545,-0.12295675879262875,-0.3241981058401486,-0.5570988684417122,0.22488342937011707,0.14514943185026086,-0.037666210478497046,0.04495783548775664,0.531674112914655,0.03458123487553511,0.09009922614132168,-0.21122193598571096,-0.05308088149033759,0.30268577433777877,0.7011354016983024,1.2069847215709857,0.7483629112523977,-0.010535964017829224,-0.7172795332228787,0.010817103231836428,0.7076093109193318,0.47357141907118433,-0.851369229523809,-0.11422824017410267,0.30743321572339954,-0.5570988684417122,0.22488342937011707,0.04495783548775664,-0.6168328142891865,-0.22210115720472726,0.5784359918345442,-0.27602257278085496,-0.0266696673993114,-0.1649029131740064,0.19467500627545686,0.5222911646765805,-0.35971595398062434,0.4355679864472339,0.2108753575734149,0.4261120240892506,0.39829702349808205,0.20705036865638576,0.23558390934727366,-0.7189181170457818,0.028683963481348128,-0.4587846073519453,-0.2214589717019228,0.25661474035641524,-0.8119908988931115,-0.3598680917581651,-0.43339195069379827,0.11477551521457686,-0.14746921459138548,0.7903448178970485,0.14573399061554712,0.2502316971548387,0.3505030949092229,0.223255199088542,-0.46203725186849065,-0.24704735366478384,-0.25048301300502096,-0.4865168085047666,-0.26600220374437855,-0.15883075296689497,0.04696230183746495,0.3071176509160469,0.11657385010389407,-0.5096999486121153,-0.6719064330337337,0.36036087032505576,0.07855661591136898,0.10823787594648492,-1.4443942120500592,0.07609588639828105
2015-02-28,0.0013249642228054907,-0.23542903668710052,-0.05505452900847751,0.5155537102413814,0.34682231052155965,0.5815699901838427,-0.5926366736071668,-0.5363335114382647,-0.22004078224972684,0.19269297736867338,-0.36213000806877466,-0.20244564938870946,-0.12086992643102905,-0.3227987098737352,-0.525268226978059,0.24092643021351795,0.14664750269824478,-0.047198123941653986,0.03870426860501331,0.5375393515408563,0.0013249642228054907,0.19503192257681748,-0.23542903668710052,-0.05505452900847751,0.31813700855394433,0.6195654668921073,1.211654223774704,0.849412358554055,0.12830214165522993,-0.5900253559715132,-0.04623066652441322,0.6211396830559515,0.7915065047040969,-0.8366569304264279,-0.2844233431729412,0.34682231052155965,-0.525268226978059,0.24092643021351795,0.03870426860501331,-0.6192083930213828,-0.2504138829500183,0.6317273601866272,-0.13619613566016903,-0.03779763043207413,-0.17501634429130128,0.2642333526490822,0.5225432126313379,-0.37422269410463227,0.2986969945973,0.1794644394974019,0.44279596018544803,0.3804169213235493,0.2779611463519452,0.25627253247203435,-0.7074247072891182,0.08703180265071611,-0.3870604613687468,-0.22750015103743002,0.27552133466994533,-0.7792252384667133,-0.3019329942745781,-0.22724547701577594,-0.07933962465047346,-0.1935360891407923,0.7384175063343422,0.1480403942620304,0.22876045661574204,0.2889757430137205,0.14297799003664544,-0.5261345338975781,-0.1995269599059814,-0.2514883303432208,-0.4707687569581464,-0.20962001092281637,-0.14317257621791685,0.003974074618172136,0.3294715917237643,0.09920596940153606,-0.5389939667556858,-0.7189828867812891,0.3147624369604418,0.07348271093672011,-0.010004295476959156,-1.4689446369562031,0.09515197716284379
2015-03-31,-0.02402209838275127,-0.18370226663148792,-0.0560527965473206,0.5668326343772774,0.3459200314962369,0.5786377632023223,-0.5821388508071738,-0.5349780642763706,-0.21527120325371296,0.21013976918868635,-0.3469852771342826,-0.20225953545871,-0.11181901673451046,-0.31296809884370036,-0.5586968208999882,0.24563701216097272,0.14256444558401354,0.0039242659149837725,0.053120215472000624,0.5264817033276052,-0.02402209838275127,0.2147275718776023,-0.18370226663148792,-0.0560527965473206,0.32849872945497244,0.6416199022553354,1.2316586069004427,0.8652047405857943,0.09017920690422244,-0.5932800440040301,-0.03834948446527356,0.6204047805801055,0.7841193731778887,-0.8657337318343771,-0.2783986951120081,0.3459200314962369,-0.5586968208999882,0.24563701216097272,0.053120215472000624,-0.6022126787576817,-0.24300150420736558,0.5938805342488139,-0.10387004139476472,-0.020054366827728744,-0.16463485782861034,0.23150702561046535,0.5221231180293947,-0.3788601002003293,0.31515753076749825,0.16204519894443375,0.44037221711047114,0.40678658884641905,0.2720823730915125,0.2720344029542603,-0.6926253601688767,0.07589441534978719,-0.4290840969542592,-0.238021413843336,0.2621660194430571,-0.7650605946848503,-0.28274919970323076,0.0025538195675027333,-0.068011855576349,-0.3211166867299892,0.7124200668189677,0.11066730044206421,0.2340444502993576,0.325468913776868,0.1521942781812597,-0.5132553567996105,-0.2162609470513391,-0.27068938999735737,-0.4725350327620782,-0.19232664991437473,-0.13057171892876024,0.013141059084892642,0.34838701511904663,0.10005932009419062,-0.5652644730580277,-0.7039549430267271,0.37326864179461106,0.10704227828158683,-0.0186151745286784,-1.4357120743822138,0.06681882557898018
2015-04-30,-0.02910767730943295,-0.182617927536723,-0.02187186981397828,0.7059845683915104,0.3123980918685812,0.6679788436523129,-0.6723834685317194,-0.5988523146560443,-0.16786760558324595,0.23919479819439982,-0.3891181244254111,-0.08750593515136877,-0.20576616019802502,-0.24101348877922102,-0.626595888404749,0.26412006244066055,0.12154292467030678,0.05343040738628239,0.03569608083084572,0.5468482240020022,-0.02910767730943295,0.34027908480154645,-0.182617927536723,-0.02187186981397828,0.36585375848479085,0.717271746504148,1.1586509355006496,0.7870395515385196,0.1487372147679073,-0.17199444380700382,-0.08987680158394346,0.5023627907336682,0.4520351166539696,-0.9865843830865939,-0.33567352581593046,0.3123980918685812,-0.626595888404749,0.26412006244066055,0.03569608083084572,-0.5426114030553892,-0.22558989853141392,0.7424140377663521,-0.14277845289303762,-0.11270741230510722,-0.09731717453751267,0.22164391854545532,0.4667085526428903,-0.40726539279486346,0.3071248132168921,0.14800548289585014,0.4524366346338278,0.39759160606811744,0.2770540057189856,0.24604541592485374,-0.6676470536546085,0.09962578448302335,-0.501009302710382,-0.22564924460100333,0.3005388364206629,-0.6723326246012121,-0.12574566507358698,-0.3139622787873683,0.09812171174131634,0.00072714038697742,0.5920167600582017,0.12435611262238541,0.2813575280982336,0.22265604632154892,0.26053017711422516,-0.4859125862418091,-0.2031271504997254,-0.3067678586196701,-0.4587445413846781,-0.16711062603659904,-0.15635366792687272,0.01300271470311561,0.42998536659739817,0.08659970832719334,-0.6513611716904415,-0.8427814311767057,0.4165448927665149,0.15205851920120228,-0.042420348011462265,-1.3882247952237474,0.048162156219115404
2015-05-31,-0.0455376471448597,-0.1857706134567892,0.012419954691977467,0.710323406170882,0.3175191355895033,0.704467014275551,-0.7064938278683153,-0.6076726546732231,-0.15739881102616693,0.29270940824971026,-0.41272409880787536,-0.10929660048703431,-0.2120114762378599,-0.25337593065362807,-0.6566103906501377,0.2572538331510677,0.13592764009336242,0.03598462119875277,0.0219834348842356,0.5393970412015735,-0.0455376471448597,0.3459277565500982,-0.1857706134567892,0.012419954691977467,0.3395661438074707,0.7141746674111404,1.1621611810633887,0.76583950750151,0.16780511511064097,0.021162780998100948,-0.1250412599581101,0.4844155551792682,0.3988192454960712,-1.0041254482566302,-0.33723135524316883,0.3175191355895033,-0.6566103906501377,0.2572538331510677,0.0219834348842356,-0.5150156511661091,-0.22349213794546027,0.7340389656953586,-0.18152398864571725,-0.11544435376557492,-0.10250458182057118,0.21695664011222007,0.4466624106951329,-0.378642160437184,0.31514097280613945,0.1707640457992832,0.4530581361877229,0.3613166483141674,0.28200580923900354,0.2241198721260129,-0.6676292175376064,0.1144055054733489,-0.5001518856870608,-0.2068560913791304,0.2929732806056098,-0.6470685375456326,-0.11908113323257595,-0.23170397860183217,0.11736993904886059,-0.2415755734866568,0.6558315989193478,0.1151743412805595,0.28247893640454935,0.20111137247673946,0.25391935717160924,-0.49994807000578906,-0.1878342846825641,-0.2892753412859401,-0.4517042755225563,-0.1754491922968761,-0.14958795857823218,0.017979553487498568,0.42752983400985245,0.09662768623067158,-0.6485861682908921,-0.8446716451746461,0.37131346425922623,0.11545733836218004,-0.03410708579743265,-1.4261453785158917,0.043140921279977665
