,global_risk__BCOM Index__PX_LAST_change,global_risk__CL1 Comdty__PX_LAST_change,global_risk__CO1 Comdty__PX_LAST_change,global_risk__DXY Curncy__PX_LAST_change,global_risk__HG1 Comdty__PX_LAST_change,global_risk__JPMVXYEM Index__PX_LAST_change,global_risk__JPMVXYG7 Index__PX_LAST_change,global_risk__JPMVXYGL Index__PX_LAST_change,global_risk__MOVE Index__PX_LAST_change,global_risk__MXEF Index__PX_LAST_change,global_risk__MXWO Index__PX_LAST_change,global_risk__NDX Index__PX_LAST_change,global_risk__RTY Index__PX_LAST_change,global_risk__SPX Index__PX_LAST_change,global_risk__USGG10YR Index__PX_LAST_change,global_risk__USGG2YR Index__PX_LAST_change,global_risk__USYC2Y10 Index__PX_LAST_change,global_risk__VIX Index__PX_LAST_change,global_risk__XAU Curncy__PX_LAST_change,em_risk__JPEIGLSP Index__PX_LAST_change,macro_market_proxies__BCOM Index__PX_LAST_change,macro_market_proxies__BFCIUS Index__PX_LAST_change,macro_market_proxies__CL1 Comdty__PX_LAST_change,macro_market_proxies__CO1 Comdty__PX_LAST_change,macro_market_proxies__FEDL01 Index__PX_LAST_change,macro_market_proxies__GACGB10 Index__PX_LAST_change,macro_market_proxies__GACGB2 Index__PX_LAST_change,macro_market_proxies__GCAN10YR Index__PX_LAST_change,macro_market_proxies__GCAN2YR Index__PX_LAST_change,macro_market_proxies__GDBR10 Index__PX_LAST_change,macro_market_proxies__GDBR2 Index__PX_LAST_change,macro_market_proxies__GJGB10 Index__PX_LAST_change,macro_market_proxies__GJGB2 Index__PX_LAST_change,macro_market_proxies__GUKG10 Index__PX_LAST_change,macro_market_proxies__GUKG2 Index__PX_LAST_change,macro_market_proxies__HG1 Comdty__PX_LAST_change,macro_market_proxies__USGG10YR Index__PX_LAST_change,macro_market_proxies__USGG2YR Index__PX_LAST_change,macro_market_proxies__XAU Curncy__PX_LAST_change,g10_interest_rates__ADBB12M Curncy__PX_LAST_change,g10_interest_rates__ADBB1M Curncy__PX_LAST_change,g10_interest_rates__ADBB3M Curncy__PX_LAST_change,g10_interest_rates__ADDR1Z Curncy__PX_LAST_change,g10_interest_rates__ADSO1Z Curncy__PX_LAST_change,g10_interest_rates__ADSOA Curncy__PX_LAST_change,g10_interest_rates__ADSOC Curncy__PX_LAST_change,g10_interest_rates__ADSOF Curncy__PX_LAST_change,g10_interest_rates__BP0003M Index__PX_LAST_change,g10_interest_rates__BPSWS1Z Curncy__PX_LAST_change,g10_interest_rates__BPSWSA Curncy__PX_LAST_change,g10_interest_rates__BPSWSC Curncy__PX_LAST_change,g10_interest_rates__BPSWSF Curncy__PX_LAST_change,g10_interest_rates__CDOR01 Index__PX_LAST_change,g10_interest_rates__CDOR03 Index__PX_LAST_change,g10_interest_rates__CDSO1Z Curncy__PX_LAST_change,g10_interest_rates__CDSOA Curncy__PX_LAST_change,g10_interest_rates__CDSOC Curncy__PX_LAST_change,g10_interest_rates__CDSOF Curncy__PX_LAST_change,g10_interest_rates__EESWEA Curncy__PX_LAST_change,g10_interest_rates__EESWEC Curncy__PX_LAST_change,g10_interest_rates__EESWEF Curncy__PX_LAST_change,g10_interest_rates__EUR001M Index__PX_LAST_change,g10_interest_rates__EUR001W Index__PX_LAST_change,g10_interest_rates__EUR003M Index__PX_LAST_change,g10_interest_rates__EUR012M Index__PX_LAST_change,g10_interest_rates__HDDRA Curncy__PX_LAST_change,g10_interest_rates__HDDRC Curncy__PX_LAST_change,g10_interest_rates__HDDRF Curncy__PX_LAST_change,g10_interest_rates__JYSO1Z Curncy__PX_LAST_change,g10_interest_rates__JYSOA Curncy__PX_LAST_change,g10_interest_rates__JYSOC Curncy__PX_LAST_change,g10_interest_rates__JYSOF Curncy__PX_LAST_change,g10_interest_rates__NDBB12M Curncy__PX_LAST_change,g10_interest_rates__NDBB1M Curncy__PX_LAST_change,g10_interest_rates__NDBB3M Curncy__PX_LAST_change,g10_interest_rates__NDSO1Z Curncy__PX_LAST_change,g10_interest_rates__NDSOA Curncy__PX_LAST_change,g10_interest_rates__NDSOC Curncy__PX_LAST_change,g10_interest_rates__NDSOF Curncy__PX_LAST_change,g10_interest_rates__NIBOR1M Index__PX_LAST_change,carry_volatility_3m,carry_momentum_3m,carry_momentum_12m,carry_drawdown,carry_dispersion
2014-10-31,-0.10106295656155871,-0.22525637141543825,-0.1694559729194297,-0.5207378551777925,0.32560934814631304,-0.12924973242023652,-0.0016485442724786085,0.25915585824663634,-0.3008637854622682,-0.7510522797566251,0.36500365992594896,-0.010214504752483415,-0.2230335337000438,-0.19398585491162965,-0.28495402203297365,0.4207313737899747,-0.42188904260106475,-0.052115223017748916,0.03509333636604801,-0.10241755060393253,-0.10106295656155871,1.133281782374109,-0.22525637141543825,-0.1694559729194297,0.012852439366154583,0.4343046242541626,0.3849725201152504,0.462182272862455,-0.8111875184138271,0.22706252621769993,0.39171811106354126,-0.050456179015267555,-0.3589589082478193,-0.643436928611227,-0.5712974868211098,0.32560934814631304,-0.28495402203297365,0.4207313737899747,0.03509333636604801,-0.14056623360553352,-0.6406192321378037,0.2891827911068276,-0.0240548678404675,-0.20137420685516777,-0.20496312703161482,0.07606151147700012,0.3127023755442765,0.24071276522337573,0.026272217529308882,0.11376806038143926,-0.08614378036170162,0.9656365019703002,-0.7129254107620788,0.09343624694015598,-1.366657356190869,-0.18544007153615547,0.27141281295834474,0.6890662975315639,0.09974839658825779,-0.15753356989853368,0.39872984526451466,0.18908048642055533,-0.13876782116007014,0.0909397947386548,0.20176741458009345,-0.0674710985920528,-0.7764364612720119,-0.26290889934675526,-0.13661192834038632,-0.27394221654153733,0.21249492872938847,0.5002359682597908,-0.5472455763230563,-0.19806638963075765,0.21818288425162893,0.20181820676475626,0.20361413893719152,-0.02524312199645748,-0.04341399661727286,-0.4438213693510241,-0.0446795502003391,0.2715374270659092,0.14330721462410537,-0.45722560743834467,0.5474709333263801
2014-11-30,-0.0717194997197051,-0.24054463147696437,-0.18491598795784303,-0.5301563981282681,0.3292704069601821,-0.1122770050525572,-0.005546123771364959,0.25530073286826144,-0.2827171205090235,-0.7701617869155531,0.35554543651345544,0.025915105980774088,-0.20828670865645804,-0.18670462865056217,-0.28436369576780485,0.4191293681713332,-0.4338235830582603,-0.04384294018263464,0.024857213781081976,-0.12997258588982755,-0.0717194997197051,1.1136322332734683,-0.24054463147696437,-0.18491598795784303,0.03304992081404306,0.40075771741046573,0.38250637911167285,0.4819018530530643,-0.8066087666620837,0.1983355774542929,0.4035021059407555,-0.040868080117413365,-0.4322750625461897,-0.6456400756687697,-0.5680459039172358,0.3292704069601821,-0.28436369576780485,0.4191293681713332,0.024857213781081976,-0.16372854348006402,-0.6113390920528289,0.3295074928206031,-0.0554781917104258,-0.2025180129945285,-0.19045276862941093,0.08072072927034743,0.3093781636189154,0.2234549960462437,0.026550352359060635,0.12384659865260991,-0.10037013680438858,0.9523867563805172,-0.7288485741537498,0.07364878149973508,-1.3704491878055762,-0.19994222752688087,0.2627936699785585,0.6910041085563311,0.09582358730472057,-0.14616376152203311,0.41271343829829604,0.32985999235944863,-0.2220817787294783,0.06582639248877352,0.20689888961559402,-0.11124171977364318,-0.7180286528500358,-0.24580179290044668,-0.15033484864858293,-0.28115937585117934,0.19363429748008398,0.5007640705536909,-0.5672937690758397,-0.1848278514818916,0.21047404269047368,0.2173291001561041,0.2075843729515898,-0.03136044262878257,-0.06512864956302497,-0.46642736827806797,-0.040162875113385926,0.2923413326739116,0.1814571706776679,-0.4782452426431915,0.5470479213794817
2014-12-31,-0.08152374442959272,-0.26205506309864496,-0.08839381331927011,-0.37675759360903727,0.4140510096602278,-0.11174317644402514,0.010374146140071323,0.26928193166613507,-0.17360093663305787,-0.7539550049459187,0.2115440304691583,-0.002674240069804911,0.01672373062853968,-0.19865047224162657,-0.3332662541261466,0.342528511573799,-0.44153395816387586,-0.043712250389677874,-0.022866415004574172,-0.16525608872086686,-0.08152374442959272,1.1211346566223888,-0.26205506309864496,-0.08839381331927011,0.1041856572835558,0.5053966421939916,0.4043364502856284,0.5842332586107738,-0.9934743397057514,0.17645576921417078,0.4095697896586718,-0.12712289540880603,-0.26777478620863737,-0.574730449471265,-0.45553133154686326,0.4140510096602278,-0.3332662541261466,0.342528511573799,-0.022866415004574172,-0.14013312605846032,-0.551719860257026,0.3526380806739112,-0.1680966879124839,-0.12675146203350865,-0.14356871937758314,0.02821881431831105,0.2582911975910042,0.21017934607793187,0.08684776811855303,0.15810458865365207,-0.09003309566629368,0.9094735497307328,-0.7432020036849146,-0.0245167966657413,-1.3244839767651133,-0.17195942144784349,0.25438569163678826,0.7471025611120904,0.1050100179843669,-0.17506075620422776,0.3904696810409347,-0.46774018586814714,0.3365297991118697,0.23274913404321104,0.1962958230181414,-0.16278911902863122,-0.6181589427207501,-0.15227043407029567,-0.2114360834462255,-0.19529628348529718,0.09213036675643684,0.3124614732891484,-0.582174466216668,-0.3364303132738358,0.2415258430550845,0.27118314299673085,0.16640610185666094,-0.031642594335415275,-0.06873573961315574,-0.418843314996149,-0.046786894113352316,0.2700857686400174,0.09160977636359562,-0.5020242383007649,0.5669903525328697
2015-01-31,-0.09948836791867065,-0.2667631470258642,-0.030079139503156986,-0.3285335097584794,0.4300596934696649,-0.16075581772551512,0.032464578549367726,0.2626069834843671,-0.16152560313378486,-0.7778521195027326,0.1365576490565151,0.016124221442858144,0.06729971861315581,-0.23855365425552383,-0.3089766175787525,0.31343595272843217,-0.43469547481617815,-0.07099657158409987,-0.02153927549880522,-0.18919264542957664,-0.09948836791867065,1.1063109477149213,-0.2667631470258642,-0.030079139503156986,0.09328374474621079,0.5378158784233446,0.3652350258157323,0.6192681015192294,-1.0211347400659523,0.13125702880744905,0.4140238977028687,-0.15117955786026613,-0.08826278616431847,-0.5359463535474489,-0.46467158429819494,0.4300596934696649,-0.3089766175787525,0.31343595272843217,-0.02153927549880522,-0.13142932147408107,-0.6046214034948562,0.3325422259536884,-0.19183663870718035,-0.13470017954486327,-0.13319241169020876,0.0515956485353973,0.2842242167714221,0.1786778612962552,0.1228747382791826,0.17400958967263852,-0.08906906384614968,0.9215920451143195,-0.7392140922243418,-0.004667581003142957,-1.3211606571676466,-0.18060400594271475,0.2859531173234011,0.7286086020720809,0.11883471104763356,-0.21227814958143282,0.3272719693696633,-0.36443346833429635,0.4902947154104398,0.33190186503181585,0.20153700144549425,-0.10739661612988886,-0.6357099107043775,-0.2340710646550004,-0.25229223889213037,-0.18108227634243637,0.09044962939986238,0.19011821885037192,-0.5495361878634237,-0.36265780759613414,0.24679607492442027,0.2514955736520027,0.1521183810062467,-0.02310472771602265,-0.04310403931347453,-0.3972464530406874,-0.048515870229012506,0.26623451719072067,0.0004571439242941296,-0.4943307002903804,0.5696813802593311
2015-02-28,-0.09805148055428921,-0.26357513988261644,-0.030070205071426957,-0.32610905553470804,0.4211185750329898,-0.17439846120638236,0.03431820137066888,0.27062852668528575,-0.14883605879042994,-0.7831031284844958,0.15906283529308599,0.008997188797429882,0.06649090100937338,-0.2265905773745333,-0.29775803569409603,0.3029137347380901,-0.4343292448369504,-0.06358094766783896,-0.018681667874999912,-0.18305157124184865,-0.09805148055428921,1.087806557120884,-0.26357513988261644,-0.030070205071426957,0.10555168593717437,0.5428525751656581,0.36188574053823913,0.5698339939162272,-1.0355230590441729,0.11245417987543546,0.4257675285825087,-0.1424072711846673,-0.11895979504573101,-0.5219621977777312,-0.459033486615209,0.4211185750329898,-0.29775803569409603,0.3029137347380901,-0.018681667874999912,-0.1226548792262227,-0.5916873811498612,0.328789718317877,-0.1876113347582357,-0.13455962136672986,-0.14118014045424288,0.03710252706375385,0.27992049134841546,0.17888790021807155,0.12865301624984685,0.1784698631158583,-0.09255897689223354,0.9200279857126656,-0.7410962759076553,-0.004566397259796662,-1.327940186435283,-0.19526143910775737,0.2930435846578884,0.7079374655304387,0.12128415896431988,-0.21453679923744776,0.31801791593749035,-0.4138338305055184,0.5193628365729545,0.3396423528799096,0.21070010604026584,-0.10482979209759435,-0.6402133054816996,-0.2112905441621213,-0.25522645649088443,-0.1701272176077818,0.07800243697466606,0.1822385171247027,-0.5501462520383374,-0.3717034592337894,0.24453507698469062,0.25911792843225656,0.15073684775006616,-0.017237935767350773,-0.03182241621671057,-0.3959048129274726,-0.060565303594114585,0.266337875285089,0.021068145970851684,-0.4892593412924032,0.567996151391891
2015-03-31,-0.1260856865411967,-0.25581950348792276,0.013385997277294392,-0.3126116432003006,0.4262742236590584,-0.17592523584333075,0.032541254672522245,0.2724017766783528,-0.14646623238860904,-0.7787926727907604,0.1597652030545955,-0.022854310140156556,0.08228630174747185,-0.21336202985128389,-0.3171273858860449,0.3123319616516392,-0.4369063617413085,-0.07240164667072307,-0.010351312052450976,-0.1864724992231154,-0.1260856865411967,1.043556358179861,-0.25581950348792276,0.013385997277294392,0.10686530365148075,0.5502593544913589,0.3375558838674505,0.5328237326275218,-1.0450799900038832,0.07784110237381361,0.4275832365245752,-0.13222617508381437,-0.03747236884982396,-0.4479011953644297,-0.495839189311827,0.4262742236590584,-0.3171273858860449,0.3123319616516392,-0.010351312052450976,-0.10582633582856107,-0.5862584093939128,0.31248602371438966,-0.19674244692071882,-0.1520074253932173,-0.1549775701750711,0.03181719611130227,0.2769273835600186,0.19967982928640585,0.12912532914997824,0.1686064243110804,-0.08961081330322569,0.9136329935779819,-0.7297367749772148,0.006508235986401213,-1.3387968389122245,-0.21840101042035912,0.29499743972374187,0.7039270742844547,0.11132606700746794,-0.2154035920320423,0.3020176308789614,-0.7508339777850059,0.4665710457965224,0.22249361735596546,0.1980439390596316,-0.10601979556598379,-0.634659141759932,-0.18581340521795459,-0.25259893731154615,-0.16353710232573468,0.08047136261131572,0.13255699175462518,-0.5482031496616329,-0.3592831270340561,0.25192355789325993,0.2703371597441347,0.15291396733892504,-0.01334686238646722,-0.028477934700636094,-0.38776519740142446,-0.09415842855235568,0.2644807053604566,0.017690032842381423,-0.4599310415957117,0.5388509011367919
2015-04-30,-0.12656388556592396,-0.2562853240881845,0.017359542843400553,-0.31224559124493617,0.4248989722600924,-0.17100411793841155,0.027532559946671614,0.26941107352886046,-0.14388477534226346,-0.7766210894340849,0.16017690237303714,-0.02080258829272725,0.07968018451781161,-0.2106402985626687,-0.31863140497233383,0.31353272226287177,-0.4366764748510896,-0.0713918613779804,-0.010478383763499223,-0.1851986048078935,-0.12656388556592396,1.0442404124978946,-0.2562853240881845,0.017359542843400553,0.10604221907048719,0.5527376338773218,0.3327926967429993,0.5256365216472993,-1.0491200432628403,0.09572158057997988,0.42379737729722355,-0.13715127178910766,-0.04674183499427435,-0.443767789021872,-0.49999798407485746,0.4248989722600924,-0.31863140497233383,0.31353272226287177,-0.010478383763499223,-0.10347527747774554,-0.5852537112741693,0.3186075165983402,-0.1980552801952706,-0.15892655227016192,-0.1536935617408967,0.029501757394567354,0.2732435526937945,0.1975599187917803,0.12869500337072476,0.1688951752747787,-0.09073636084048058,0.9118170485499925,-0.7279382085024471,0.008409747902724788,-1.342420816236825,-0.21810037395436027,0.2953461219692116,0.7047058094755728,0.1099056934485151,-0.21155058786822553,0.3044256487086535,-0.7773047802349654,0.46723602299839545,0.2348256487053499,0.19968406576129874,-0.10709310162441492,-0.6332582261680062,-0.187145101747178,-0.24835960088451758,-0.16445056195601868,0.08151452594907087,0.13138415877440812,-0.546936545516665,-0.3601830760595668,0.2526582761735649,0.2707156816968145,0.15378891411387058,-0.012776906741746202,-0.02757784695997363,-0.39406969689152993,-0.09273007790578532,0.2652498391740392,0.01821773803547857,-0.45865341159521245,0.5354835749157758
2015-05-31,-0.1517979629311733,-0.2526888448445439,0.052216911603302996,-0.3322474627158213,0.4094941763105414,-0.13019344387592188,-0.025216450840024992,0.242747667943986,-0.13833526109284283,-0.7241017969366111,0.12136828278808921,-0.033008982088451676,0.04655472276856389,-0.19564510009996788,-0.3757768951197237,0.3077058937540637,-0.41650074351509797,-0.08367284526957207,-0.027505109943202242,-0.18561056969314932,-0.1517979629311733,1.0488202980475807,-0.2526888448445439,0.052216911603302996,0.10287448826078206,0.5455231458208444,0.3304419669877207,0.5131744036099737,-1.0277006516851777,0.44434706868947893,0.3952846609494871,-0.17597263396401022,-0.12548162361005408,-0.44085440582629415,-0.5172166377502188,0.4094941763105414,-0.3757768951197237,0.3077058937540637,-0.027505109943202242,-0.07511579389679851,-0.5742771850618787,0.3022732838426153,-0.22106782655238824,-0.18384604054651532,-0.14922271221631936,0.013420855445453937,0.22504810695839333,0.2559550906492167,0.1332493486151208,0.19315005668145988,-0.07331449200222502,0.8474686901698881,-0.7288020344443039,-0.027892063495913246,-1.3650309250583383,-0.2139923702698246,0.3118606664042267,0.7206127050563078,0.09130209795937569,-0.18647338605512345,0.3024747756131666,-0.6558636776077045,0.5313360808962169,-0.11609538959784106,0.3262319451293846,-0.09133248330748384,-0.6293638886186796,-0.18727435953334776,-0.27662899998897317,-0.184431323421425,0.09598143742633397,0.13233878265941004,-0.5631225313620171,-0.38439780136564594,0.2728785300845799,0.31138405000018266,0.15430046893447794,0.018805063759431508,0.020584225390554982,-0.39086608279733653,-0.1574029967207529,0.2549778523674761,0.061491441552499825,-0.43504809300518243,0.4919447720987037
2015-06-30,-0.15326772408260342,-0.28011665163725974,0.05369064921235425,-0.365973319827074,0.4296217978180296,-0.04406114365646609,-0.042013995806270896,0.2636940492421875,-0.1171759893187468,-0.7343985047348175,0.11301513918015456,-0.03135815657554259,0.07278974553885653,-0.1953426268760427,-0.34919492708303507,0.2938840048026372,-0.4103602037898505,-0.08147155651117235,-0.030652733602364594,-0.21478761378866662,-0.15326772408260342,1.0517089408452924,-0.28011665163725974,0.05369064921235425,0.13891988868486102,0.5246189481152647,0.3633530016930774,0.5115212542104397,-1.0048584885547018,0.23814415682197493,0.4176181402789043,-0.22311181596184354,-0.04739092155524557,-0.3748421909544149,-0.4732683878878582,0.4296217978180296,-0.34919492708303507,0.2938840048026372,-0.030652733602364594,-0.11276467043341973,-0.49856522951945115,0.2891254930888184,-0.24502377506052792,-0.14748443146711657,-0.15793762806876874,-0.000875496321615091,0.17332635641626618,0.24520176813739106,0.12314033181164823,0.17786118153466274,-0.08286919531330715,0.8348055829145549,-0.7389733856614085,-0.05717089869282473,-1.3461478946911978,-0.18194594810772952,0.2881521512318678,0.7361738746995794,0.09353935107218464,-0.2004117600972191,0.2887362657324607,-0.6667207079877869,0.5116828333025019,-0.5340825088628477,0.5460254877655369,-0.060117496125485746,-0.6548537492103419,-0.18138459273427718,-0.33497941509773677,-0.1775935289986827,0.07609156915215698,0.14617487145108363,-0.5591614268276616,-0.401011931240837,0.28814382578503617,0.2523007081217439,0.16004795924154633,0.043925625452111525,0.06911137915540319,-0.3541992925511683,-0.14590585205438106,0.26973814036134186,0.023301953623909785,-0.412049139022525,0.4664114668342391
2015-07-31,-0.20363113223045645,-0.25835387488865147,0.11527403794496474,-0.35053809822224385,0.453234937631995,0.03557474020138609,-0.023154923420050526,0.2829560703901589,-0.13202636538603718,-0.758736153193259,0.1351897375333019,-0.024087544820134275,-0.0036676594984137796,-0.1715620184534586,-0.358552539543793,0.269523721125417,-0.41538851171270236,-0.19129135356951774,-0.04369231990728715,-0.20854639402973324,-0.20363113223045645,1.0581765967869456,-0.25835387488865147,0.11527403794496474,0.18772595676969253,0.48319873497139876,0.3301070545759507,0.5815319808286122,-0.9445389442896529,0.04464003832927917,0.4538784337401283,-0.23311866394204359,-0.2560182084318164,-0.34259108480473827,-0.4330887040930542,0.453234937631995,-0.358552539543793,0.269523721125417,-0.04369231990728715,-0.11295094296168134,-0.4966520994659511,0.2831035272557144,-0.29218371050733694,-0.1816956920677829,-0.16353072482519204,0.01601081210347222,0.17925053576863215,0.1991943433379364,0.12467809440565593,0.14719901485433656,-0.02173300970160557,0.8349485345790075,-0.7943283887119473,-0.12261969264485362,-1.358841283422602,-0.16560529654312275,0.34558453427905117,0.7642012564763363,0.08503032939895931,-0.16560522252922957,0.32672354741087484,-0.6554797897775527,0.5938227399227985,-0.5279024081508935,0.5520939203149412,-0.04567012095309235,-0.6383830127948896,-0.16907699485013053,-0.39405228766823547,-0.14544869149337444,0.06600691167944962,0.13882315675019816,-0.5550177578952111,-0.34611577394194115,0.2793961911008434,0.25714702272876466,0.16447519351838283,0.06929980626037188,0.10540798780972725,-0.29792069510523084,-0.168578416170101,0.24923816954223446,-0.005056957155200696,-0.3411425422779952,0.4280385744498045
2015-08-31,-0.2230095650011869,-0.24444663566741245,0.22001363732375978,-0.25253324395027565,0.45068133559414386,-0.03849308581049532,0.07650973883978225,0.30121830708328196,-0.1323749638276521,-0.5771117393669217,-0.029113491016896257,-0.1160746406827231,0.16066153655736917,-0.2161328689821448,-0.3580275874862662,0.20288695754464306,-0.4068578211155431,-0.08751808061705213,-0.032032052809910554,-0.1986713271536604,-0.2230095650011869,0.9974924942744626,-0.24444663566741245,0.22001363732375978,0.04613467654887318,0.5576575273699688,0.28251721767863824,0.6119567886594328,-1.118885447132715,0.0807534860617433,0.4347830513185957,-0.11627469723196152,-0.4144053672334457,-0.2630601026077546,-0.494178965062259,0.45068133559414386,-0.3580275874862662,0.20288695754464306,-0.032032052809910554,-0.06301959682860676,-0.5410910542370535,0.12915089053436912,-0.19245437835089133,-0.21791114148148633,-0.18593665825388822,0.08514344654773513,0.1726893958588066,0.15452917564472562,0.016995328916623878,0.06728947313906115,-0.030595574780937836,0.8217489699862378,-0.6399082147803109,0.09387259604354835,-1.176161129806031,-0.0531367842186257,0.32559378624184665,0.7768812531263026,0.07422070960552246,-0.11298017546144129,0.3871031850764978,-0.6923319615953578,0.6071374418772644,-0.8917641126633405,0.6871384806816068,-0.032471715529958776,-0.6692675796552728,-0.23055668217610523,-0.35627108221902276,-0.26748092633538256,-0.008223492620985304,0.3784294228285762,-0.5608884060821393,-0.38640434873644036,0.2533574506467467,0.33651172052033823,0.19149832295100594,0.07524337560607133,0.11069624900776118,-0.2201798213553055,-0.12005263810760981,0.25976800973258846,-0.07164162009378768,-0.3737798542882626,0.37464436400652545
2015-09-30,-0.2218965189897868,-0.24618291155623873,0.2185777712308013,-0.24626014165184867,0.4486670911912887,-0.04217066040056575,0.0786256063103316,0.30004446258836576,-0.12871879079365145,-0.571362265952421,-0.027353756989132942,-0.11107837286379761,0.1541349882151758,-0.22054193532637734,-0.3578465936195458,0.20083799347528755,-0.40440695860728143,-0.1200393895922326,-0.034539340593408144,-0.18949618032850754,-0.2218965189897868,1.004306428105703,-0.24618291155623873,0.2185777712308013,0.04943860099034487,0.5628511896620848,0.2847108902263931,0.6099497872579649,-1.1259183239886934,0.07797346094396292,0.43404344344525553,-0.10712792451290076,-0.42161932626468135,-0.25985403034310034,-0.5004150390338772,0.4486670911912887,-0.3578465936195458,0.20083799347528755,-0.034539340593408144,-0.06154819886332105,-0.5404922884612101,0.12759265058267924,-0.18291515993008203,-0.21886270756810872,-0.18927118050048247,0.07970059546838103,0.1696432650357496,0.14917861707846217,0.018356370019331776,0.06637342439979943,-0.03352432492925618,0.8287482402609869,-0.6453678849958869,0.09500291734620027,-1.1807086224255827,-0.043439465907774394,0.3300625453982527,0.7806858588303628,0.07424664475671029,-0.11202094673948855,0.38864435502359657,-0.6949312952139967,0.6050123273662752,-0.9121246757822761,0.693327235553768,-0.031917454242799355,-0.6766126620396096,-0.22880684246610888,-0.3518493095150231,-0.2678241855534168,-0.009994705597724567,0.3758274921833033,-0.5556113141394612,-0.3898745706254153,0.2596540349064267,0.3296188859409361,0.19728152871976457,0.07390279982333517,0.10662094042988299,-0.21610510620175002,-0.11879662030917383,0.26068998598486665,-0.07844062930070209,-0.36854359954236277,0.37183085191952875
2015-10-31,-0.21227037017826306,-0.22229712376384828,0.16636314852886397,-0.27170278515711577,0.4570018822277323,0.04829347101330268,0.01142672626416577,0.2741510718037609,-0.16002842405035428,-0.4656188249787299,-0.07324834381670983,-0.14098930596352663,-0.00446341865096687,-0.27329059517256715,-0.3142181245590192,0.18813744620118497,-0.40636724290527054,-0.31684587326554076,-0.04883989611257542,-0.08890126834570575,-0.21227037017826306,0.9934529865079932,-0.22229712376384828,0.16636314852886397,0.07006309715957296,0.5568360134104547,0.35467320362440474,0.5454504344340149,-0.9165723588996251,-0.024651745587329348,0.42433870261198176,-0.09708466825540209,-0.3599677133351477,-0.294066002653035,-0.5387148739140196,0.4570018822277323,-0.3142181245590192,0.18813744620118497,-0.04883989611257542,-0.009490511681149198,-0.46888973913665094,0.052628260646945896,-0.026582015299268576,-0.18486326055230073,-0.31562293458985097,0.041200495965213295,0.18945251407666358,0.1800902220283202,-0.005598753008705656,0.12428014446995432,-0.04548778678776875,0.8218406532003203,-0.5225747922485294,0.17035437823739707,-1.297711810580702,0.05020322464640346,0.3293528469540709,0.7658546966651296,0.08387335956781199,-0.09648058769360143,0.37167630591667966,-0.6893649361947402,0.622176642780915,-0.766798509937504,0.5730873938551155,0.006516214325285453,-0.8423464212357098,-0.11686912899321575,-0.34422524602703325,-0.15947963635314766,-0.06876200507654188,0.2365368757309621,-0.4410704549035408,-0.4835515888665657,0.3247915441632292,0.20396250515092607,0.18115360576950526,0.04427044170354545,0.12170592714438035,-0.32110682359705467,-0.12495222890448128,0.23173009978141476,-0.022539620875440546,-0.39567752406323764,0.3970649337191649
2015-11-30,-0.2506589175044376,-0.13797620584248105,0.15402273272999562,-0.24534129265324559,0.47054707908000737,0.04840197166395696,0.02940967627950492,0.25532588579692284,-0.2929699819652482,-0.4086960949629734,-0.011756267753811087,-0.20330173029013898,-0.04963369074903368,-0.12036530023783865,-0.42208444278990565,0.29101598430525216,-0.39536051182037724,-0.31539909865587007,-0.011628047998539448,-0.084949960078954,-0.2506589175044376,0.9785176812614172,-0.13797620584248105,0.15402273272999562,0.016125068722880453,0.46115640665777796,0.3880041445351277,0.7980642606136578,-0.9390009213085708,-0.15268022143270896,0.41898315678280934,-0.23267280373606936,-0.4731328587125345,-0.03873051549302048,-0.5446004565334036,0.47054707908000737,-0.42208444278990565,0.29101598430525216,-0.011628047998539448,-0.09214242865408175,-0.25353925046844616,0.10659982130866201,-0.14785827519089612,-0.14264024844786202,-0.397809621062264,0.028879512570217095,0.01405638757272222,0.27205843392296514,-0.012641255365060205,0.10520412415486777,-0.14136120933722932,0.8226536394665025,-0.35406869336147545,0.38251686307856086,-1.2855602243572966,-0.013433901773555622,0.24894360517407657,0.625405220370427,0.061774524939516615,-0.039048118849683844,0.32574666889788395,-0.5836959455476197,0.7054281757942805,-0.34300326512386425,0.05794668701981405,-0.12328547200657332,-0.6898653031741164,-0.22651893945987045,-0.3439250298471386,-0.15128919206494507,-0.12182626959850838,0.3385877110740893,-0.29506331179438877,-0.4715037355665978,0.5768950782507759,0.14309228270618013,0.12142098499961393,-0.025160716367475477,0.009038627868188698,-0.32234374052953363,-0.08413776953883166,0.11174180628510524,-0.03189379824981828,-0.2662456607243226,0.38535885510018053
