date,static,binary_filter,probability_scaled
2015-06-30,-0.017185339086002283,-0.017185339086002283,-0.017185339086002283
2015-07-31,-0.003866509279637609,-0.003866509279637609,-0.003866509279637609
2015-08-31,-0.027244494269326403,-0.027244494269326403,-0.027244494269326403
2015-09-30,-0.016033257535343015,-0.0,-0.0
2015-10-31,0.031357740736374096,0.0,0.0
2015-11-30,0.008585618860405653,0.0,0.0
2015-12-31,-0.02920672511820943,-0.0,-0.0
2016-01-31,0.012682348003553834,0.012682348003553834,0.012682348003553834
2016-02-29,-0.010614074370775106,-0.0,-0.0
2016-03-31,0.015297422007234607,0.015297422007234607,0.015297422007234607
2016-04-30,0.00028001987133441375,0.0,0.0
2016-05-31,-0.00564396767878883,-0.0,-0.0
2016-06-30,0.0748517113066669,0.0,0.0
2016-07-31,-0.008207719240595934,-0.0,-0.0
2016-08-31,0.018449641451969256,0.0,0.0
2016-09-30,0.004362017051808831,0.0,0.0
2016-10-31,0.033619354989495864,0.0,0.0
2016-11-30,-0.025697401112678153,-0.025697401112678153,-0.025697401112678153
2016-12-31,0.02703313817941777,0.02703313817941777,0.02703313817941777
2017-01-31,-0.01903408225026426,-0.01903408225026426,-0.01903408225026426
2017-02-28,0.042268841458198425,0.0,0.0
2017-03-31,0.027237657818659278,0.0,0.0
2017-04-30,-0.021712590270687837,-0.021712590270687837,-0.019391041307185768
2017-05-31,-0.017536338366842985,-0.017536338366842985,-0.017536338366842985
2017-06-30,-0.003592688742822925,-0.0,-0.0
2017-07-31,-0.00613989122899139,-0.00613989122899139,-0.00613989122899139
2017-08-31,0.01101947742611653,0.0,0.0
2017-09-30,0.006973386441342377,0.006973386441342377,0.006973386441342377
2017-10-31,-0.0026724629086509744,-0.0,-0.0
2017-11-30,-0.0004363900151460598,-0.0004363900151460598,-0.0004363900151460598
2017-12-31,0.005187844593209423,0.0,0.0
2018-01-31,-0.005930294045765727,-0.005930294045765727,-0.005930294045765727
2018-02-28,0.005048304041514795,0.0,0.0
2018-03-31,-0.0006920296419659078,-0.0006920296419659078,-0.0006920296419659078
2018-04-30,0.006256151801505849,0.0,0.0
2018-05-31,-0.029481949952285036,-0.0,-0.0
2018-06-30,0.0018314155572396462,0.0,0.0
2018-07-31,0.018315614053054485,0.018315614053054485,0.018315614053054485
2018-08-31,-0.11180464190681594,-0.0,-0.03434706514865586
2018-09-30,0.006445127331329292,0.006445127331329292,0.006445127331329292
2018-10-31,0.005246558140699298,0.0,0.0
2018-11-30,0.053825452936444584,0.0,0.0
2018-12-31,-0.028386187221782988,-0.0,-0.0
2019-01-31,0.0419886833842833,0.0419886833842833,0.0419886833842833
2019-02-28,0.0014372009087815218,0.0014372009087815218,0.0014372009087815218
2019-03-31,0.015825431949387347,0.015825431949387347,0.015825431949387347
2019-04-30,0.025955342276337445,0.0,0.0
2019-05-31,-0.026943143424728255,-0.0,-0.00316205350236247
2019-06-30,0.002725113631595555,0.002725113631595555,0.002725113631595555
2019-07-31,0.07029096008159086,0.07029096008159086,0.07029096008159086
2019-08-31,-0.034347753315480456,-0.034347753315480456,-0.034347753315480456
2019-09-30,0.04036367823965925,0.04036367823965925,0.04036367823965925
2019-10-31,-0.010869563066611687,-0.010869563066611687,-0.010869563066611687
2019-11-30,0.009424733819285658,0.009424733819285658,0.009424733819285658
2019-12-31,-0.003825068303292767,-0.0,-0.0
2020-01-31,0.0264861399365679,0.0264861399365679,0.0264861399365679
2020-02-29,-0.0657817369164102,-0.0,-0.0
2020-03-31,-0.1397677790987687,-0.1397677790987687,-0.1397677790987687
2020-04-30,0.00021010243181085464,0.00021010243181085464,0.00021010243181085464
2020-05-31,0.020253402753209304,0.020253402753209304,0.020253402753209304
2020-06-30,-0.007989322625675865,-0.007989322625675865,-0.007989322625675865
2020-07-31,-0.026590377432352708,-0.0,-0.0
2020-08-31,-0.012922787743166686,-0.012922787743166686,-0.012922787743166686
2020-09-30,0.013609460697485032,0.013609460697485032,0.00860841274166227
2020-10-31,0.0015287364766745082,0.0,0.0
2020-11-30,0.05083479864329421,0.05083479864329421,0.05083479864329421
2020-12-31,-0.022222246292151526,-0.022222246292151526,-0.022222246292151526
2021-01-31,0.007683285201301349,0.0,0.0
2021-02-28,-0.004533768718314346,-0.004533768718314346,-0.004533768718314346
2021-03-31,0.042689918506536806,0.042689918506536806,0.042689918506536806
2021-04-30,-0.02962747600098714,-0.0,-0.004723272334863583
2021-05-31,0.025302142275104744,0.0,0.0
2021-06-30,0.017583795046162365,0.0,0.0
2021-07-31,-0.019186267895026865,-0.0,-0.0
2021-08-31,0.04659320360685948,0.0,0.0
2021-09-30,-0.007147854136496989,-0.007147854136496989,-0.007147854136496989
2021-10-31,-0.050166304588839084,-0.050166304588839084,-0.050166304588839084
2021-11-30,-0.10032574481368006,-0.10032574481368006,-0.10032574481368006
2021-12-31,-0.0050813753747207535,-0.0,-0.0
2022-01-31,0.04727278128970225,0.04727278128970225,0.04727278128970225
2022-02-28,0.016212522388333372,0.0,0.0
2022-03-31,0.05669630863204955,0.0,0.0
2022-04-30,0.02916023044538152,0.02916023044538152,0.02916023044538152
2022-05-31,-0.0008230577484932278,-0.0008230577484932278,-0.0008230577484932278
2022-06-30,0.0026423703384585995,0.0,0.0
2022-07-31,0.00476519311558099,0.0,0.0
2022-08-31,0.03244779302108136,0.03244779302108136,0.03244779302108136
2022-09-30,0.017679403720919806,0.0,0.0
2022-10-31,0.025612153344258815,0.0,0.0
2022-11-30,-0.04124455463680865,-0.0,-0.0
2022-12-31,-0.015437993919082627,-0.015437993919082627,-0.00907781581737004
2023-01-31,0.016329692745342905,0.016329692745342905,0.016329692745342905
2023-02-28,0.05199203660988316,0.05199203660988316,0.05199203660988316
2023-03-31,0.00616129306284785,0.0,0.0
2023-04-30,0.03379376272621637,0.0,0.0
2023-05-31,0.07328476161588982,0.0,0.0
2023-06-30,-0.04162355935593476,-0.04162355935593476,-0.04162355935593476
2023-07-31,-0.011009660214641892,-0.011009660214641892,-0.011009660214641892
2023-08-31,0.008418687545259429,0.008418687545259429,0.004964292828349639
2023-09-30,0.017695308561685552,0.0,0.0
2023-10-31,0.0020916025181116904,0.0,0.0001533295464899844
2023-11-30,-0.00021533921320726623,-0.00021533921320726623,-0.00021533921320726623
2023-12-31,-0.013939013178026705,-0.013939013178026705,-0.013939013178026705
2024-01-31,0.04492823430242021,0.04492823430242021,0.04492823430242021
2024-02-29,0.013228101694997552,0.0,0.0
2024-03-31,0.04862742767684458,0.0,0.0
2024-04-30,0.05246387471515379,0.0,0.0
2024-05-31,0.01758567129112576,0.01758567129112576,0.01758567129112576
2024-06-30,-0.022018043190817016,-0.0,-0.0
2024-07-31,-0.0174118582187327,-0.0174118582187327,-0.0174118582187327
2024-08-31,-0.05359477252482259,-0.05359477252482259,-0.04835257687724112
2024-09-30,0.00065135506002445,0.00065135506002445,0.00065135506002445
2024-10-31,0.030393837272160384,0.0,0.010727764520080688
2024-11-30,0.025722121124401864,0.025722121124401864,0.025722121124401864
2024-12-31,0.028209248638636275,0.028209248638636275,0.020406383671350073
2025-01-31,0.011353316527856094,0.011353316527856094,0.0057456809526336685
2025-02-28,-0.007202885319623542,-0.0,-0.002256119132777643
2025-03-31,-0.017424771710281006,-0.017424771710281006,-0.017424771710281006
2025-04-30,-0.0382376604655823,-0.0382376604655823,-0.0382376604655823
2025-05-31,0.01633984129502175,0.01633984129502175,0.01633984129502175
2025-06-30,0.016021069566098722,0.016021069566098722,0.010844560595696447
2025-07-31,0.02078694327985553,0.02078694327985553,0.02078694327985553
2025-08-31,0.025424182959267627,0.0,0.0
2025-09-30,0.06514822018252864,0.0,0.0
2025-10-31,0.059393660261210846,0.0,0.0
2025-11-30,0.042212420646104976,0.0,0.0
2025-12-31,0.0018436687858454093,0.0018436687858454093,0.0018436687858454093
2026-01-31,-0.0011183755947443696,-0.0,-0.0
2026-02-28,0.024171622391099268,0.0,0.006467653035551517
2026-03-31,0.05288401074835347,0.0,0.020848520971268863
2026-04-30,0.00030076788382005226,0.00030076788382005226,0.00030076788382005226
2026-05-31,0.020479516216096005,0.0,0.0
2026-06-30,0.0940625961180741,0.0,0.0029082175598693087
