,book,TLT,h_expanding,hedged_net
2007-08-29,0.01124640496100102,-0.0027163553868758683,,0.01124640496100102
2007-08-30,0.0032788169085533943,0.0066658518424995705,,0.0032788169085533943
2007-08-31,0.00873553395785198,0.0007878118578137361,,0.00873553395785198
2007-09-03,-0.0023386923404358616,0.0,,-0.0023386923404358616
2007-09-04,0.0013310392377652897,0.00046976195759285133,,0.0013310392377652897
2007-09-05,-0.006310394678367042,0.007984955813873817,,-0.006310394678367042
2007-09-06,0.006598928377773048,-0.0025794398694802823,,0.006598928377773048
2007-09-07,-0.0076353956455063095,0.014051601522063528,,-0.0076353956455063095
2007-09-10,0.0015412051009615429,0.007721963504361717,,0.0015412051009615429
2007-09-11,0.007893891737844418,-0.0007695185772949031,,0.007893891737844418
2007-09-12,0.0023552741231139787,-0.003746260928929601,,0.0023552741231139787
2007-09-13,0.0036692596907931304,-0.008980886074627215,,0.0036692596907931304
2007-09-14,0.005510414328514587,0.0014470744056254148,,0.005510414328514587
2007-09-17,-0.007507284208265167,0.004770952658414984,,-0.007507284208265167
2007-09-18,0.011286651230734152,-0.007555815568824897,,0.011286651230734152
2007-09-19,0.015768052385342003,-0.009300361385162326,,0.015768052385342003
2007-09-20,-0.0009409151890941941,-0.019093448419189585,,-0.0009409151890941941
2007-09-21,0.007565350255471739,0.008454536599230345,,0.007565350255471739
2007-09-24,-0.0005565460227710873,0.0028408687550269818,,-0.0005565460227710873
2007-09-25,-0.002081227774504503,-0.0035228201333863396,,-0.002081227774504503
2007-09-26,0.008843921649202911,0.0009102680512658168,,0.008843921649202911
2007-09-27,0.0017665894393548444,0.006915187164864278,,0.0017665894393548444
2007-09-28,-0.007506384325014996,0.0022558654385012034,,-0.007506384325014996
2007-10-01,0.00530335959283535,0.005674004389955911,,0.00530335959283535
2007-10-02,-0.004890463023282813,0.0031451087195293326,,-0.004890463023282813
2007-10-03,-0.00033920107123625596,-0.002920207357385074,,-0.00033920107123625596
2007-10-04,-0.0019596108091465662,0.003816686787030399,,-0.0019596108091465662
2007-10-05,0.006876458965649316,-0.010815539074111591,,0.006876458965649316
2007-10-08,0.0017083048176952226,-0.0007934558371118783,,0.0017083048176952226
2007-10-09,-0.000977315082211605,-0.0012478193541136662,,-0.000977315082211605
2007-10-10,-0.004039938294458127,0.0005676824462410579,,-0.004039938294458127
2007-10-11,0.0020276752698428773,-0.0010216218586078796,,0.0020276752698428773
2007-10-12,-4.194538029601022e-06,-0.0048945603512162705,,-4.194538029601022e-06
2007-10-15,-0.0038936013744212006,0.00022810910325876677,,-0.0038936013744212006
2007-10-16,-0.0006435011602016035,0.00034151538418036864,,-0.0006435011602016035
2007-10-17,9.616432006988068e-06,0.010890242804617145,,9.616432006988068e-06
2007-10-18,0.0005200647328243522,0.005512038437731626,,0.0005200647328243522
2007-10-19,-0.002829020174251471,0.01481247250177642,,-0.002829020174251471
2007-10-22,-0.0008012082127998732,0.00010995914975264753,,-0.0008012082127998732
2007-10-23,0.0037847652690837785,-0.0013267219953592146,,0.0037847652690837785
2007-10-24,-0.002827900861123847,0.007387762643994655,,-0.002827900861123847
2007-10-25,0.0016942192177242482,-0.0034118009017376494,,0.0016942192177242482
2007-10-26,0.005024407832459358,-0.0023173005196799323,,0.005024407832459358
2007-10-29,0.00016450621694007357,0.00385989832571898,,0.00016450621694007357
2007-10-30,-0.0007572002441122029,-0.0005508066053154792,,-0.0007572002441122029
2007-10-31,0.005455669429265564,-0.009071204963809087,,0.005455669429265564
2007-11-01,-0.018196923814696238,0.012850563150410999,,-0.018196923814696238
2007-11-02,0.002741877006424538,0.0031906997515092073,,0.002741877006424538
2007-11-05,0.0009113622117766095,-0.00043949171800683473,,0.0009113622117766095
2007-11-06,0.013495285436755454,-0.004847200111387728,,0.013495285436755454
2007-11-07,-0.011295851319412126,0.001765337888282481,,-0.011295851319412126
2007-11-08,-0.006412811908971646,-0.001765337888282481,,-0.006412811908971646
2007-11-09,-0.021058382603667634,0.008466190502431026,,-0.021058382603667634
2007-11-12,-0.022999365572258783,0.0036069896078103625,,-0.022999365572258783
2007-11-13,0.02243293740181446,-0.0037164956828741325,,0.02243293740181446
2007-11-14,0.019931172901533567,0.0010945215034778855,,0.019931172901533567
2007-11-15,-0.014312848094030887,0.009363758364357544,,-0.014312848094030887
2007-11-16,0.0026460551045553986,0.001407854015675447,,0.0026460551045553986
2007-11-19,-0.01268770538016685,0.0064711919617934655,,-0.01268770538016685
2007-11-20,0.010274782700141458,-0.0010758005924174086,,0.010274782700141458
2007-11-21,-0.01822873686741091,0.005795622046989024,,-0.01822873686741091
2007-11-22,0.004277331433394333,0.0,,0.004277331433394333
2007-11-23,-0.008008584503516833,0.0029919654406844742,,-0.008008584503516833
2007-11-26,-0.01245208591471403,0.019544503408760683,,-0.01245208591471403
2007-11-27,-0.004809059123598474,-0.009566036192962812,,-0.004809059123598474
2007-11-28,0.03567132224587765,-0.00678269274778831,,0.03567132224587765
2007-11-29,0.005530044829371779,0.00857690850856585,,0.005530044829371779
2007-11-30,0.005634210059641338,-0.004862386229221194,,0.005634210059641338
2007-12-03,-0.002840275188552427,0.007872230472083075,,-0.002840275188552427
2007-12-04,-0.004593622042127057,-0.00010513610080131741,,-0.004593622042127057
2007-12-05,0.008218759967412113,-0.011999212358568379,,0.008218759967412113
2007-12-06,0.0037576555450240844,-0.008799075950647328,,0.0037576555450240844
2007-12-07,-0.0003428665948937364,-0.011271169497698352,,-0.0003428665948937364
2007-12-10,0.0033144396808215157,-0.00601224989230964,,0.0033144396808215157
2007-12-11,-0.0025584023444891143,0.019437413746413945,,-0.0025584023444891143
2007-12-12,0.00655461010018899,-0.0103773788505519,,0.00655461010018899
2007-12-13,-0.003073832537003145,-0.010925913984801028,,-0.003073832537003145
2007-12-14,0.00012392855861557408,-0.004624489305702362,,0.00012392855861557408
2007-12-17,-0.0009630250521998001,0.008899817280687117,,-0.0009630250521998001
2007-12-18,0.003613855173648434,0.0064330461557089436,,0.003613855173648434
2007-12-19,5.30805540404865e-05,0.013171753218087723,,5.30805540404865e-05
2007-12-20,-0.0008741593236842602,-0.0021474154942779933,,-0.0008741593236842602
2007-12-21,0.0025981417831761775,-0.014726639671737374,,0.0025981417831761775
2007-12-24,0.0026966833725792297,-0.00470129771712724,,0.0026966833725792297
2007-12-25,0.0007008753751918035,0.0,,0.0007008753751918035
2007-12-26,0.00024523108105989214,-0.008807303903943797,,0.00024523108105989214
2007-12-27,-0.0016478188593467937,0.010796715691236969,,-0.0016478188593467937
2007-12-28,-0.003731911542683175,0.015474254898323991,,-0.003731911542683175
2007-12-31,-0.003668353129734315,0.00609046221934495,,-0.003668353129734315
2008-01-01,-0.0024318327963869526,0.0,,-0.0024318327963869526
2008-01-02,-0.0015647235886672543,0.014245372605671491,,-0.0015647235886672543
2008-01-03,-0.0004847474184572753,-0.0013776837674326359,,-0.0004847474184572753
2008-01-04,-0.0008358392018622743,0.00021153000540863331,,-0.0008358392018622743
2008-01-07,0.0030415299731430313,0.004340136451238763,,0.0030415299731430313
2008-01-08,0.0009101668106491491,-0.0011624561292213897,,0.0009101668106491491
2008-01-09,0.0024648140789723643,0.0019017725873045066,,0.0024648140789723643
2008-01-10,0.00033691827065853764,-0.013601265970301313,,0.00033691827065853764
2008-01-11,0.003385447320049732,0.007779743076963719,,0.003385447320049732
2008-01-14,-0.0006678306491502309,0.0037078824784799735,,-0.0006678306491502309
2008-01-15,-0.0005710400219373774,0.011148635817715302,,-0.0005710400219373774
2008-01-16,-0.0017335467913427481,-0.007242359215144489,,-0.0017335467913427481
2008-01-17,-0.0022474170817428497,0.012875095032513606,,-0.0022474170817428497
2008-01-18,-0.002849260766705736,-0.006887776236748522,,-0.002849260766705736
2008-01-21,-0.006268511111062157,0.0,,-0.006268511111062157
2008-01-22,0.001166626899039021,0.010623406788566214,,0.001166626899039021
2008-01-23,-0.00217391842506077,-0.002281116568473962,,-0.00217391842506077
2008-01-24,0.008579183517152552,-0.020246827797495648,,0.008579183517152552
2008-01-25,-0.0010468242898274745,0.016709481522715564,,-0.0010468242898274745
2008-01-28,-0.00257119292698782,-0.0037584685643032856,,-0.00257119292698782
2008-01-29,0.0034661736823440757,-0.006823757118028517,,0.0034661736823440757
2008-01-30,-0.00270882885023856,-0.006550968163250737,,-0.00270882885023856
2008-01-31,0.0005558316468700765,0.00707837870530259,,0.0005558316468700765
2008-02-01,0.008126374487188157,0.005969939817357606,,0.008126374487188157
2008-02-04,-0.0011786958054201939,-0.010344296956030341,,-0.0011786958054201939
2008-02-05,-0.008951521960878592,0.007610078605694071,,-0.008951521960878592
2008-02-06,-0.0004752990263725607,-0.0030579714503602418,,-0.0004752990263725607
2008-02-07,-0.0030567477589483845,-0.02178151067912726,,-0.0030567477589483845
2008-02-08,-0.002466474831035424,0.011376810040419016,,-0.002466474831035424
2008-02-11,0.00031269385116633805,0.00415345894646979,,0.00031269385116633805
2008-02-12,0.0068282344535112015,-0.005969301755556877,,0.0068282344535112015
2008-02-13,0.003547147287533389,-0.010643230643212043,,0.003547147287533389
2008-02-14,0.000522956684130414,-0.014803524092230624,,0.000522956684130414
2008-02-15,-0.002494038810163348,0.007648028188280698,,-0.002494038810163348
2008-02-18,0.009226702284455619,0.0,,0.009226702284455619
2008-02-19,-0.0026836897781234376,-0.010173489012274217,,-0.0026836897781234376
2008-02-20,-0.006118332734904305,0.006902477431108167,,-0.006118332734904305
2008-02-21,0.005731981522398408,0.01053643016438155,,0.005731981522398408
2008-02-22,0.0021080688457828563,-0.00574342696228225,,0.0021080688457828563
2008-02-25,0.004682564075078154,-0.01026753496587407,,0.004682564075078154
2008-02-26,0.009112194604305977,0.00032979843978697687,,0.009112194604305977
2008-02-27,0.002209032987755599,0.0008771934961755434,,0.002209032987755599
2008-02-28,-0.004560291065914526,0.017609582027119153,,-0.004560291065914526
2008-02-29,-0.01595760784435881,0.015184276577108413,,-0.01595760784435881
2008-03-03,-0.0025025891323535846,-0.0025720745230435327,,-0.0025025891323535846
2008-03-04,-0.0050099059958278735,-0.009766429253901698,,-0.0050099059958278735
2008-03-05,0.002549003129311677,-0.01204178875303974,,0.002549003129311677
2008-03-06,-0.018943754528315173,0.005333824403017218,,-0.018943754528315173
2008-03-07,-0.002476736072384771,0.001302064114575785,,-0.002476736072384771
2008-03-10,-0.008731454617921726,0.014638092797651936,,-0.008731454617921726
2008-03-11,0.012390789497610554,-0.008584790673564768,,0.012390789497610554
2008-03-12,-0.00063161775381583,0.01910751564727242,,-0.00063161775381583
2008-03-13,-0.012785971223815779,-0.007855400423346204,,-0.012785971223815779
2008-03-14,-0.0061157396262218324,0.012286168785587748,,-0.0061157396262218324
2008-03-17,-0.012896922327108479,0.007654972340541022,,-0.012896922327108479
2008-03-18,0.025776504179786396,-0.0038733013528293725,,0.025776504179786396
2008-03-19,-0.006558873899295452,0.01643341974659407,,-0.006558873899295452
2008-03-20,-0.0010558512392816303,0.0024826767093042434,,-0.0010558512392816303
2008-03-21,-0.002337507857663714,0.0,,-0.002337507857663714
2008-03-24,0.0073230912209919525,-0.019545051353342835,,0.0073230912209919525
2008-03-25,-0.007968724141465305,0.00418854907503885,,-0.007968724141465305
2008-03-26,-0.005495349003995574,-0.00418854907503885,,-0.005495349003995574
2008-03-27,-0.0011860298565690868,-0.00705583939419796,,-0.0011860298565690868
2008-03-28,-0.014238497826192856,0.009675366032456445,,-0.014238497826192856
2008-03-31,-0.003761819887078196,0.0035525281561001876,,-0.003761819887078196
2008-04-01,0.0031515115303586104,-0.01633870638492496,,0.0031515115303586104
2008-04-02,0.00916016467416759,0.0021283880937303934,,0.00916016467416759
2008-04-03,-0.0009922822650218692,0.002227843347137437,,-0.0009922822650218692
2008-04-04,0.0017919924233675527,0.009075089239646061,,0.0017919924233675527
2008-04-07,0.007780937244831915,-0.005266442700428087,,0.007780937244831915
2008-04-08,0.002468005319264232,-0.0034907879835976985,,0.002468005319264232
2008-04-09,0.0009221001484457001,0.010331176762270466,,0.0009221001484457001
2008-04-10,-0.0037357343133712223,-0.0033617440186901604,,-0.0037357343133712223
2008-04-11,-0.0006956925720131009,0.0067122245688597815,,-0.0006956925720131009
2008-04-14,-0.002454104193454583,-0.005869984756525781,,-0.002454104193454583
2008-04-15,-0.003015349867482849,-0.012484758474339941,,-0.003015349867482849
2008-04-16,0.00513772783966312,-0.009843060960388783,,0.00513772783966312
2008-04-17,0.0032217552928614918,-0.0017212406922348933,,0.0032217552928614918
2008-04-18,0.007409172788495337,-0.0008617326235649259,,0.007409172788495337
2008-04-21,0.008680483540344664,0.0039803157557196656,,0.008680483540344664
2008-04-22,0.006163236806696124,0.003429841539269951,,0.006163236806696124
2008-04-23,0.0024611579403054583,-0.0033225123747948615,,0.0024611579403054583
2008-04-24,0.0012491930551416718,-0.008517759780130696,,0.0012491930551416718
2008-04-25,0.0030766711554001984,-0.00586321531746492,,0.0030766711554001984
2008-04-28,0.0038770046493733857,0.0030449697210945814,,0.0038770046493733857
2008-04-29,-0.0036670553857449497,0.0037929647273600153,,-0.0036670553857449497
2008-04-30,0.006273823116527828,0.007167338164629555,,0.006273823116527828
2008-05-01,0.0049668492422208525,1.4180015294407156e-05,,0.0049668492422208525
2008-05-02,0.005553110780899447,-0.01269017638512171,,0.005553110780899447
2008-05-05,-0.0015337162918740391,0.0,,-0.0015337162918740391
2008-05-06,-0.0017283708834156997,-0.0072312046195923685,,-0.0017283708834156997
2008-05-07,-0.008846061272236758,0.004277711986199861,,-0.008846061272236758
2008-05-08,-0.0033302494971389892,0.008938447928464655,,-0.0033302494971389892
2008-05-09,-0.009362788720496805,0.0036833766232158283,,-0.009362788720496805
2008-05-12,0.009810497445381292,-0.0015148622034217851,,0.009810497445381292
2008-05-13,0.0062506975992422595,-0.010995855923621178,,0.0062506975992422595
2008-05-14,-0.001597654196064665,0.0004381327797515766,,-0.001597654196064665
2008-05-15,0.0035625326187517002,0.009040562650921125,,0.0035625326187517002
2008-05-16,0.005216136977067235,-0.0041293553929966365,,0.005216136977067235
2008-05-19,0.0002925398470011982,0.0013272555575465361,,0.0002925398470011982
2008-05-20,-0.0073336010726358924,0.005184741174292462,,-0.0073336010726358924
2008-05-21,-0.006256341013678844,0.0002165073110171889,,-0.006256341013678844
2008-05-22,0.009350382145218408,-0.01185875369561451,,0.009350382145218408
2008-05-23,-0.0006887979847798142,0.004367661668683631,,-0.0006887979847798142
2008-05-26,0.002910659367793061,0.0,,0.002910659367793061
2008-05-27,0.003724001302828916,-0.00677823806348421,,0.003724001302828916
2008-05-28,0.006604347051981469,-0.00892662429832125,,0.006604347051981469
2008-05-29,0.006981600283878392,-0.007221122350873799,,0.006981600283878392
2008-05-30,0.0041101288760409475,0.006557249889892702,,0.0041101288760409475
2008-06-02,-0.003962515271159129,0.003831482018892274,,-0.003962515271159129
2008-06-03,0.002055189650406516,0.007172496415560836,,0.002055189650406516
2008-06-04,-0.0006903356947035554,-0.008946160211425358,,-0.0006903356947035554
2008-06-05,-0.002961747876469743,-0.006008533352611423,,-0.002961747876469743
2008-06-06,-0.004653282545448797,0.012863639757481948,,-0.004653282545448797
2008-06-09,0.006521627654434755,0.0,,0.006521627654434755
2008-06-10,-0.000364417207691083,-0.006521720619907079,,-0.000364417207691083
2008-06-11,0.001076626352818973,-0.0023318745865656965,,0.001076626352818973
2008-06-12,0.005602507457623149,-0.010054898721447714,,0.005602507457623149
2008-06-13,0.0009442607614747763,-0.002135476707435302,,0.0009442607614747763
2008-06-16,0.0066592054917138975,0.0002254454136672024,,0.0066592054917138975
2008-06-17,0.00852483549099923,0.0020225198939032296,,0.00852483549099923
2008-06-18,0.00024202337233918695,0.00838514814967084,,0.00024202337233918695
2008-06-19,0.006217992042416257,-0.005919886804627517,,0.006217992042416257
2008-06-20,-0.00460011897900627,0.005808337546914011,,-0.00460011897900627
2008-06-23,-0.006054317347091892,0.002113149539407999,,-0.006054317347091892
2008-06-24,-0.0026330627061209796,0.006587747721003012,,-0.0026330627061209796
2008-06-25,0.0034593412585835746,0.00049804348473792,,0.0034593412585835746
2008-06-26,-0.023394599809318524,0.006707630688460142,,-0.023394599809318524
2008-06-27,0.00027323662424236445,0.011658299238860081,,0.00027323662424236445
2008-06-30,-0.0012514201582450278,0.0002160073633445947,,-0.0012514201582450278
2008-07-01,-0.007447706627950976,-0.0023664541202226275,,-0.007447706627950976
2008-07-02,0.009500492378521977,0.005215813727459384,,0.009500492378521977
2008-07-03,0.0053511552573495755,-0.0021691905625607077,,0.0053511552573495755
2008-07-04,0.0060899570505385334,0.0,,0.0060899570505385334
2008-07-07,-0.0012806401368959575,0.0045505841056927565,,-0.0012806401368959575
2008-07-08,0.00020928779848654766,0.006466123759896192,,0.00020928779848654766
2008-07-09,-0.0025847017531823936,0.0043950751984001,,-0.0025847017531823936
2008-07-10,0.0031523668217614442,-0.00010677273433667978,,0.0031523668217614442
2008-07-11,-0.003425255311076311,-0.014328646558639413,,-0.003425255311076311
2008-07-14,0.0031886663820812258,0.008750660580211012,,0.0031886663820812258
2008-07-15,-0.01020131410292451,-0.00032217901688902373,,-0.01020131410292451
2008-07-16,0.00617262554762559,-0.018242440455439102,,0.00617262554762559
2008-07-17,0.01299304751429907,-0.0051627049847216,,0.01299304751429907
2008-07-18,0.002760186227444387,-0.0037526586732310463,,0.002760186227444387
2008-07-21,-0.0003473316794281474,0.0038626065405837906,,-0.0003473316794281474
2008-07-22,0.00817440874212326,-0.0049679217117697405,,0.00817440874212326
2008-07-23,0.009177779837158758,-0.001994927552187775,,0.009177779837158758
2008-07-24,-0.004424943039979814,0.009712747875704864,,-0.004424943039979814
2008-07-25,0.0012317225818187585,-0.01004493305181331,,0.0012317225818187585
2008-07-28,0.0011988562885773854,0.01004493305181331,,0.0011988562885773854
2008-07-29,0.009430073926331106,-0.004072129240566547,,0.009430073926331106
2008-07-30,0.006408109101368062,0.0009913229213021069,,0.006408109101368062
2008-07-31,0.0018154076674245046,0.009866675935152003,,0.0018154076674245046
2008-08-01,0.0070388496983982566,0.002206065641168209,,0.0070388496983982566
2008-08-04,-0.0006380330682125852,-0.002296648808536972,,-0.0006380330682125852
2008-08-05,0.0005245428202665034,-0.007473315123115221,,0.0005245428202665034
2008-08-06,0.00184715063019818,-0.004090750151264366,,0.00184715063019818
2008-08-07,-0.004229549687114032,0.016152100379536627,,-0.004229549687114032
2008-08-08,-0.00021045328234575375,0.002721734361511352,,-0.00021045328234575375
2008-08-11,0.001448699872530883,-0.00961170501506814,,0.001448699872530883
2008-08-12,-0.00037492715272641555,0.009285285605677096,,-0.00037492715272641555
2008-08-13,-0.0015917366206451974,-0.0034850720036194716,,-0.0015917366206451974
2008-08-14,0.0027889441401707142,0.006417002399339289,,0.0027889441401707142
2008-08-15,0.0011935017063185336,0.008635665178328367,,0.0011935017063185336
2008-08-18,-0.002600737148956804,0.00396863904156497,,-0.002600737148956804
2008-08-19,0.0012895152713225627,-0.003861738192001418,,0.0012895152713225627
2008-08-20,0.0033517028552270674,0.0027903621480831475,,0.0033517028552270674
2008-08-21,-8.712190617431908e-05,-0.0018237781183207957,,-8.712190617431908e-05
2008-08-22,0.004421815032578767,-0.0006439526333306134,,0.004421815032578767
2008-08-25,0.0007418628708401927,0.009941391974412461,,0.0007418628708401927
2008-08-26,0.0024169087179732305,0.0008510104656123119,,0.0024169087179732305
2008-08-27,0.0012760936691267428,0.0016988650517291148,,0.0012760936691267428
2008-08-28,-0.0004457027498465061,0.0001065147583121373,,-0.0004457027498465061
2008-08-29,-0.0006700349584422035,-0.004465585993973065,,-0.0006700349584422035
2008-09-01,-0.0012978744612062209,0.0,,-0.0012978744612062209
2008-09-02,-0.0005592231576641096,0.00922839693380606,,-0.0005592231576641096
2008-09-03,-0.0020719620722911263,0.00422920165958196,,-0.0020719620722911263
2008-09-04,-0.024113448826376397,0.007945620139476084,,-0.024113448826376397
2008-09-05,-0.0021798206166070452,-0.0004820233045395028,,-0.0021798206166070452
2008-09-08,-0.0038660758875951194,0.004181107107860349,,-0.0038660758875951194
2008-09-09,-0.009772670698583112,0.009859068254955083,,-0.009772670698583112
2008-09-10,-0.003945601596680583,-0.006215005537573148,,-0.003945601596680583
2008-09-11,-0.007821657822748976,-0.0005199056584634931,,-0.007821657822748976
2008-09-12,0.009571981117792377,-0.012976998699723907,,0.009571981117792377
2008-09-15,-0.023864560622879057,0.03192706794439104,,-0.023864560622879057
2008-09-16,0.004767151536206996,-0.00020413235786165274,,0.004767151536206996
2008-09-17,-0.03448197230720617,0.004987405145573831,,-0.03448197230720617
2008-09-18,0.011061979103118886,-0.01472914343603815,,0.011061979103118886
2008-09-19,0.03386403675558293,-0.032250410743619895,,0.03386403675558293
2008-09-22,-0.010597108492747849,-0.00010645995045877044,,-0.010597108492747849
2008-09-23,-0.011048692209178694,-0.0038391365007370837,,-0.011048692209178694
2008-09-24,0.0003593930516288501,0.004371322952004597,,0.0003593930516288501
2008-09-25,0.015761491994253952,-0.002022829760701228,,0.015761491994253952
2008-09-26,-0.0025248089912007308,0.007221363083229626,,-0.0025248089912007308
2008-09-29,-0.037702355740750926,0.028685546109880278,,-0.037702355740750926
2008-09-30,0.020539398292072405,-0.024672016230509186,,0.020539398292072405
2008-10-01,-0.0027365391205385605,0.012463677641948223,,-0.0027365391205385605
