date,G10_net,EM_net,ALL_net
2018-12-04,0.3094784221641418,0.16966054889659998,0.41713165968500243
2018-12-05,0.3021528113031288,0.1825263920009884,0.42347419263004116
2018-12-06,0.3069743133391012,0.18424576956746594,0.43093937134464017
2018-12-07,0.30543373493327325,0.1809203115565286,0.42671661738496813
2018-12-10,0.3025669472751385,0.16863710491907566,0.40947856517560344
2018-12-11,0.30460319000947406,0.16985114273038934,0.4100623849081662
2018-12-12,0.3026349892545382,0.16784577445877383,0.40617756523785603
2018-12-13,0.3030171626594842,0.16811690764143575,0.4063798060503478
2018-12-14,0.29103971720407795,0.16803783059972213,0.4026126109160914
2018-12-17,0.2982993830156142,0.1598399486589999,0.39424737279185607
2018-12-18,0.2908351936859912,0.15614833392461777,0.3879074493239713
2018-12-19,0.2932421873086962,0.15530000389061768,0.3863360013596137
2018-12-20,0.33123146595875214,0.14716219249418006,0.3959879030898824
2018-12-21,0.30999792469173953,0.13507210711971607,0.37811301217256177
2018-12-24,0.32204363203467173,0.13744654942309437,0.38357790175679696
2018-12-25,0.32020232027786505,0.13660293072100763,0.382301548993215
2018-12-26,0.3386599517025923,0.13695962787234223,0.3959584065890785
2018-12-27,0.3670259408074668,0.13960036610597656,0.40198203592340526
2018-12-28,0.3662716468190154,0.1343773527948964,0.398588307502451
2018-12-31,0.37700414671316423,0.1325374007911842,0.39769721045581796
2019-01-01,0.34841541514813845,0.13478056025076762,0.40099774078149114
2019-01-02,0.3658782279645096,0.12451316653348586,0.3905145934680275
2019-01-03,0.3562407287001246,0.14752923230974332,0.40933162133846324
2019-01-04,0.3465398405769704,0.1407429581671404,0.3984048822597896
2019-01-07,0.34942978089587295,0.13649278759174377,0.39419966367838793
2019-01-08,0.3505989104713219,0.1313456961326996,0.3881420547717077
2019-01-09,0.35157313299069104,0.1393568311371888,0.39793153303099943
2019-01-10,0.3567649961924324,0.14312300179645643,0.40735713698500065
2019-01-11,0.3392230009827937,0.16999442155855643,0.42771406512581756
2019-01-14,0.3438773996055379,0.17241897740283482,0.43072959454203447
2019-01-15,0.3551836978034086,0.1816773916202043,0.4363929025493249
2019-01-16,0.35416582059860013,0.18425178875156836,0.43835674686551046
2019-01-17,0.3528343170818494,0.18246885552010458,0.434856678268109
2019-01-18,0.3520810264700131,0.18057692656349186,0.4354665120095455
2019-01-21,0.34277044544117563,0.17876597855448034,0.4288597637872854
2019-01-22,0.36966400744759054,0.19064663372816829,0.43958173792161515
2019-01-23,0.3716628272985062,0.18600245155211897,0.43833582452481534
2019-01-24,0.37191974983970677,0.19553910705541516,0.449860400408831
2019-01-25,0.34414119695000966,0.2054232281867925,0.4442925290069647
2019-01-28,0.3439513433704339,0.20734403367664359,0.44411999600652663
2019-01-29,0.3411926111435632,0.20761392599329553,0.44296230984148927
2019-01-30,0.32325275625042676,0.21150468226719832,0.4418860618987991
2019-01-31,0.3144075449393441,0.2055026885121329,0.4339566693955259
2019-02-01,0.3254870497081327,0.20687297906891494,0.4299371101052075
2019-02-04,0.32244757669791624,0.20237906513043755,0.4253682157262987
2019-02-05,0.3226422968791063,0.20000912322561634,0.42085065152252815
2019-02-06,0.31112428027912875,0.2021441078870054,0.4215838053089312
2019-02-07,0.29995375248559675,0.20717181697693363,0.4151789989227731
2019-02-08,0.3053142748742952,0.20589391246360073,0.41174826606433196
2019-02-11,0.30597296814386127,0.20455500378070496,0.4049918536060028
2019-02-12,0.29911270040963894,0.20393860091836924,0.3971516355008461
2019-02-13,0.3060907916168912,0.19894107050143708,0.39286094828144885
2019-02-14,0.3174267682290305,0.209557847556489,0.3980465636305981
2019-02-15,0.31342609345283673,0.21133460795480447,0.39752888791731994
2019-02-18,0.3076095029834768,0.20519490692210363,0.3873250788780499
2019-02-19,0.2900979983992943,0.19515546043749654,0.37624434792882183
2019-02-20,0.291467840722659,0.19453092869244476,0.37374986084626094
2019-02-21,0.30360717993631986,0.19594144749865167,0.37803611073797233
2019-02-22,0.3002863847169931,0.19410483858076233,0.37624913393401815
2019-02-25,0.28592323996599617,0.1944095022768472,0.37008302269904814
2019-02-26,0.2890491244256295,0.19990741875039,0.37725074638255063
2019-02-27,0.28631721134697746,0.1981862094113341,0.3737267113395898
2019-02-28,0.27662673803664567,0.19562578857182666,0.37042938445858437
2019-03-01,0.27005676652517024,0.19022862161107196,0.36628411420503065
2019-03-04,0.28331171876296507,0.1897273313685681,0.37133873837722164
2019-03-05,0.2858661118784866,0.1868236068432396,0.3744039653707013
2019-03-06,0.28668272368682557,0.18529088918130862,0.3647782484143495
2019-03-07,0.2857948533738716,0.19295167692654516,0.3596557635539895
2019-03-08,0.300318621719658,0.20254695510919613,0.3700989844772071
2019-03-11,0.29878827530275764,0.19980302020497998,0.3684247985263369
2019-03-12,0.29875094034668787,0.21734940872168484,0.36610835789318924
2019-03-13,0.30402645575647574,0.22399315228014754,0.3782916788224106
2019-03-14,0.30771451274604067,0.23454790833530123,0.38055359473300765
2019-03-15,0.28522183294410797,0.2275109922589554,0.34915459409408384
2019-03-18,0.28356791136404075,0.22444690941150006,0.3458965945077733
2019-03-19,0.2815090186464755,0.22705439782313672,0.3463019286775866
2019-03-20,0.287065732275883,0.20730070188836644,0.3351749367653328
2019-03-21,0.2723188895238243,0.22546054706640992,0.3396553474476584
2019-03-22,0.2735197432653288,0.2236257777719973,0.33359408949862945
2019-03-25,0.26995695888317905,0.22264349798287247,0.33044697064455975
2019-03-26,0.26224308713815325,0.23002323868531668,0.326614565777393
2019-03-27,0.2665868634258063,0.21370807036501324,0.311428880192231
2019-03-28,0.27753627339069714,0.18598212543496226,0.29757011686274587
2019-03-29,0.2787879574627004,0.18697372429566725,0.29798891109800485
2019-04-01,0.2705867896076257,0.1802776114138639,0.28875026953769556
2019-04-02,0.26752709867603625,0.1785903817308163,0.2869789759332419
2019-04-03,0.26002736453276015,0.17227633685380325,0.2745783809691267
2019-04-04,0.259702572342912,0.16948501294405124,0.27378413677949337
2019-04-05,0.2596227242248604,0.1674706537321315,0.2714633535687708
2019-04-08,0.2640006235063425,0.18349673135431047,0.28960032635502764
2019-04-09,0.27441588631684993,0.19173293326376828,0.2947073800987636
2019-04-10,0.27843915978176426,0.20024682883978662,0.30993921472871105
2019-04-11,0.2743825735090867,0.20913240764834284,0.3150997730444255
2019-04-12,0.2651355237061616,0.20627989948952097,0.3131144653937879
2019-04-15,0.25853876832143885,0.19445947187585697,0.29573783329454884
2019-04-16,0.260126662258869,0.1952310080509134,0.29682798086843093
2019-04-17,0.26025019015352835,0.2019230020063949,0.2964481955358182
2019-04-18,0.24251647011893882,0.21211661367190388,0.30296782503210884
