date,G10_gross,G10_net,G10_hedged,ALL_gross,ALL_net,ALL_hedged,DBHVG10U,FXCTEM8
2007-03-09,,,,,,,0.007341537360679773,0.00419460048709297
2007-03-12,,,,,,,-0.002544767534108594,0.0012627239846638716
2007-03-13,,,,,,,0.0005591625134044875,-0.006559086828247018
2007-03-14,,,,,,,-0.007982082789442124,0.0013649576638545824
2007-03-15,,,,,,,0.0044354281679632734,0.004466497409008063
2007-03-16,,,,,,,0.00012465719288190513,-0.0003374863699887598
2007-03-19,,,,,,,0.008316830461379432,0.005878717596553784
2007-03-20,,,,,,,0.00345530053160914,0.001946925781472153
2007-03-21,,,,,,,0.0023378871236685583,0.00488782692490819
2007-03-22,,,,,,,0.0067979561786195575,0.004331813332622225
2007-03-23,,,,,,,0.00018308870699002,-0.0010126651479076543
2007-03-26,,,,,,,0.0036547521950449635,0.000505785949933113
2007-03-27,,,,,,,0.0007293503027989701,-0.0006471277520070373
2007-03-28,,,,,,,-0.01025963197789892,-0.003915989500926642
2007-03-29,,,,,,,0.008800399032150352,0.0021881150386882098
2007-03-30,,,,,,,0.0026736359124104325,0.0014311717545973934
2007-04-02,,,,,,,0.005748359398257463,0.003404309490150581
2007-04-03,,,,,,,0.003012231930020981,0.005961135486173497
2007-04-04,,,,,,,6.0152185046291606e-05,0.0005926925069461575
2007-04-05,,,,,,,-0.003555184365845676,0.0033550820325265462
2007-04-06,,,,,,,0.0,-0.0010878996808729724
2007-04-09,,,,,,,0.0,0.0004958591416945879
2007-04-10,,,,,,,0.006798040918964077,0.0014448160195552617
2007-04-11,,,,,,,0.002634574303949755,-0.00019891590895593225
2007-04-12,,,,,,,-0.0025746204683851914,-0.0008582783960848772
2007-04-13,,,,,,,0.007941999766190477,0.003777214319448774
2007-04-16,,,,,,,5.9476016313730895e-05,0.00492461273805489
2007-04-17,,,,,,,0.0035621030303305545,0.0020919041110261105
2007-04-18,,,,,,,-0.005824682143816595,-0.000540931602935224
2007-04-19,,,,,,,-0.0005366246439484357,0.0008200785580347869
2007-04-20,,,,,,,0.0036314967726038816,0.003480368977829329
2007-04-23,,,,,,,-0.0003566121880291817,-0.00013404097644009738
2007-04-24,,,,,,,-0.007218955670764693,0.0023745938919548237
2007-04-25,,,,,,,0.00269082591275982,0.0052519918079916295
2007-04-26,,,,,,,-0.0040689381174470185,-0.0011884250896629922
2007-04-27,,,,,,,0.0035910979458888548,-0.0011715365888118612
2007-04-30,,,,,,,0.0020292456978339146,-0.0034712662578710862
2007-05-01,0.003873316699424653,0.0034702284016716904,0.003873316699424653,0.0023867386445188222,-0.0005235589187550537,0.0023867386445188222,0.0,-0.0005686334099364032
2007-05-02,-0.004010469052664558,-0.004010469052664558,-0.004010469052664558,0.004055728660178856,0.004055728660178856,0.004055728660178856,-0.002567088959372299,0.0022237023039943793
2007-05-03,0.0024007014968531293,0.0024007014968531293,0.0024007014968531293,0.005999101317026727,0.005999101317026727,0.005999101317026727,0.00029883752426318466,0.001759109776403811
2007-05-04,-0.0022822550887025674,-0.0022822550887025674,-0.0022822550887025674,0.002224186384786938,0.002224186384786938,0.002224186384786938,-0.001495081461400538,0.0037464802350530846
2007-05-07,0.0013748704697803661,0.0013748704697803661,0.0013748704697803661,0.010062273428017366,0.010062273428017366,0.010062273428017366,0.0,0.005119149920170152
2007-05-08,0.006491782266454648,0.006491782266454648,0.006491782266454648,0.00260500751193227,0.00260500751193227,0.00260500751193227,0.00727492773202254,-0.002289356706710599
2007-05-09,0.000684508613463319,0.000684508613463319,0.000684508613463319,0.0022911973449202937,0.0022911973449202937,0.0022911973449202937,-0.0005943183343832814,0.0028023805269308255
2007-05-10,-0.003787518803616463,-0.003787518803616463,-0.003787518803616463,0.009772417639636787,0.009772417639636787,0.009772417639636787,0.0027309444662320104,-0.009168186874966011
2007-05-11,0.004433890775043265,0.004433890775043265,0.004433890775043265,-0.004239386989495974,-0.004239386989495974,-0.004239386989495974,-0.0010083934775071413,0.004453852678650172
2007-05-14,0.00012746115650882862,0.00012746115650882862,0.00012746115650882862,0.009303877783442488,0.009303877783442488,0.009303877783442488,0.0029629651306573024,0.004648709466131606
2007-05-15,-0.000128514534376693,-0.000128514534376693,-0.000128514534376693,-2.0305080101357814e-05,-2.0305080101357814e-05,-2.0305080101357814e-05,-0.0030223140727798636,0.002832189496153603
2007-05-16,-0.0015432466973966338,-0.0015432466973966338,-0.0015432466973966338,0.015978664859337736,0.015978664859337736,0.015978664859337736,-0.0029719470281710514,-0.0024130424563892916
2007-05-17,0.0021218309918574,0.0021218309918574,0.0021218309918574,0.0004239659009681303,0.0004239659009681303,0.0004239659009681303,0.002675149471604854,-0.00032891414601454727
2007-05-18,-0.0017086228284743433,-0.0017086228284743433,-0.0017086228284743433,-0.0035227725558117217,-0.0035227725558117217,-0.0035227725558117217,0.00029679755656619733,9.367816979555244e-05
2007-05-21,0.0030851802068410307,0.0030851802068410307,0.0030851802068410307,0.01522251997967848,0.01522251997967848,0.01522251997967848,0.0008305648317996628,0.003336466607568589
2007-05-22,-0.0031290738902157817,-0.0031290738902157817,-0.0031290738902157817,0.008243306612781536,0.008243306612781536,0.008243306612781536,-0.0011273623883658601,0.0010053921338348815
2007-05-23,0.005699637965967353,0.005699637965967353,0.005699637965967353,-0.0021675311339477707,-0.0021675311339477707,-0.0021675311339477707,0.004738222558139604,-0.001365136254650956
2007-05-24,-0.004279375552941435,-0.004279375552941435,-0.004279375552941435,-0.008944605999113493,-0.008944605999113493,-0.008944605999113493,-0.002662487151030568,-0.008625592899291767
2007-05-25,0.0006478465265883973,0.0006478465265883973,0.0006478465265883973,0.006453699060916915,0.006453699060916915,0.006453699060916915,-0.0003555344905903368,0.004713421901310966
2007-05-28,0.002012731254363294,0.002012731254363294,0.002012731254363294,0.005963019999952892,0.005963019999952892,0.005963019999952892,0.0,0.002427934596717307
2007-05-29,0.0007749954598989177,0.0007749954598989177,0.0007749954598989177,-0.003959268394230118,-0.003959268394230118,-0.003959268394230118,0.001953877290535644,-0.003802895142700713
2007-05-30,0.004593871524062366,0.004593871524062366,0.004593871524062366,-0.003577901600018145,-0.003577901600018145,-0.003577901600018145,0.0024222385044989636,-0.0018353595427011982
2007-05-31,0.004862683603934651,0.004862683603934651,0.004862683603934651,0.006624258202609861,0.006624258202609861,0.006624258202609861,0.006762941475267681,0.006019645819556274
2007-06-01,0.013923966062640939,0.013708521226582377,0.013923966062640939,0.010831297996457396,0.00781431284186031,0.010831297996457396,0.007939329502201886,0.003468070100918652
2007-06-04,-0.00018316911944724046,-0.00018316911944724046,-0.00018316911944724046,-0.006894497854533402,-0.006894497854533402,-0.006894497854533402,0.0008718143006642975,-0.0003018972958024335
2007-06-05,-0.0012336386250598693,-0.0012336386250598693,-0.0012336386250598693,-0.007428984979005739,-0.007428984979005739,-0.007428984979005739,0.001161238010070953,-0.004516563575871935
2007-06-06,0.0018531626892323355,0.0018531626892323355,0.0018531626892323355,-0.009734527839421074,-0.009734527839421074,-0.009734527839421074,0.00058011371855482,-0.007059661236574755
2007-06-07,0.0002827029886588702,0.0002827029886588702,0.0002827029886588702,-0.0017378213917943201,-0.0017378213917943201,-0.0017378213917943201,0.005436681985756309,-0.005636203828268016
2007-06-08,0.019710149701088215,0.019710149701088215,0.019710149701088215,-0.0052184165915609365,-0.0052184165915609365,-0.0052184165915609365,0.003454831558662441,-0.0041194215934758915
2007-06-11,-0.0048880829600977185,-0.0048880829600977185,-0.0048880829600977185,0.007486988550102986,0.007486988550102986,0.007486988550102986,-0.0017835059239601492,0.0061466218581784915
2007-06-12,0.005163024943092459,0.005163024943092459,0.005163024943092459,0.0058180560078071415,0.0058180560078071415,0.0058180560078071415,0.006600305190593403,-0.002383388581514545
2007-06-13,0.006207155789940492,0.006207155789940492,0.006207155789940492,-0.0005134393569139026,-0.0005134393569139026,-0.0005134393569139026,-0.001202026417590929,-0.0009468101189877842
2007-06-14,-0.0012806431993250358,-0.0012806431993250358,-0.0012806431993250358,0.01244386665759576,0.01244386665759576,0.01244386665759576,0.002916704478307608,0.005321092654935633
2007-06-15,0.005487638223342105,0.005487638223342105,0.005487638223342105,0.00462098741703321,0.00462098741703321,0.00462098741703321,0.004273876067046878,0.007982030672270213
2007-06-18,0.002607790612675883,0.002607790612675883,0.002607790612675883,0.013188426616446588,0.013188426616446588,0.013188426616446588,0.001363791551304061,0.0057520473777534775
2007-06-19,0.00415774818686724,0.00415774818686724,0.00415774818686724,0.0015890553371534829,0.0015890553371534829,0.0015890553371534829,0.0017588158061547787,0.002129507943478437
2007-06-20,-0.0068270457784600225,-0.0068270457784600225,-0.0068270457784600225,-0.011191316315807508,-0.011191316315807508,-0.011191316315807508,-0.0019859852755548246,-0.004123327764586016
2007-06-21,0.005411469892563052,0.005411469892563052,0.005411469892563052,-0.0027098637109577188,-0.0027098637109577188,-0.0027098637109577188,0.0011353316387543444,-0.0020034059854960873
2007-06-22,-0.004402903905072991,-0.004402903905072991,-0.004402903905072991,-0.007027375953441874,-0.007027375953441874,-0.007027375953441874,0.0013040398729602387,0.0010497806741751603
2007-06-25,0.0005252582863335784,0.0005252582863335784,0.0005252582863335784,-0.0041459584398016195,-0.0041459584398016195,-0.0041459584398016195,-0.001871544570104966,-0.0013291036625915353
2007-06-26,-0.0008917511378659683,-0.0008917511378659683,-0.0008917511378659683,-0.003659997764593385,-0.003659997764593385,-0.003659997764593385,-0.0005110297360166882,-0.0033017439488585154
2007-06-27,-0.009410619610148831,-0.009410619610148831,-0.009410619610148831,-0.00041068687422680895,-0.00041068687422680895,-0.00041068687422680895,-0.009874227654923295,-0.0009654626109574238
2007-06-28,0.012338531432590203,0.012338531432590203,0.012338531432590203,0.011755308226209344,0.011755308226209344,0.011755308226209344,0.00930611038024054,0.008623167976204549
2007-06-29,-0.0007975016984453096,-0.0007975016984453096,-0.0007975016984453096,0.0010404786360389022,0.0010404786360389022,0.0010404786360389022,0.00295069158080441,0.0023725993610241858
2007-07-02,0.0024999360325903613,0.0024999360325903613,0.0024999360325903613,0.004858914674817194,0.004858914674817194,0.004858914674817194,-0.0013607758520963742,0.006938779487527746
2007-07-03,-0.0029056889572077497,-0.0030548725402878376,-0.0029056889572077497,0.006019787690635646,0.0037422272268286235,0.006019787690635646,-0.0009082137196916307,0.00011396374859540259
2007-07-04,0.002334199036438592,0.002334199036438592,0.002334199036438592,0.004669341057265578,0.004669341057265578,0.004669341057265578,0.0009649496988277662,0.001986749290719736
2007-07-05,-0.00037058185278872845,-0.00037058185278872845,-0.00037058185278872845,0.0037029892558276163,0.0037029892558276163,0.0037029892558276163,0.00158730192057277,-0.0046210126959636
2007-07-06,0.004302056662774974,0.004302056662774974,0.004302056662774974,0.002864833402280253,0.002864833402280253,0.002864833402280253,0.0005096695752646596,0.00387639110888216
2007-07-09,0.003493569534990115,0.003493569534990115,0.003493569534990115,0.009124505446969581,0.009124505446969581,0.009124505446969581,0.00022643645723707806,0.0033494022744999796
2007-07-10,-0.01772283035608744,-0.01772283035608744,-0.01772283035608744,-0.004835089744286749,-0.004835089744286749,-0.004835089744286749,-0.005790206912752893,-0.0001439207050193403
2007-07-11,0.010996337266257634,0.010996337266257634,0.010996337266257634,0.00657536148455151,0.00657536148455151,0.00657536148455151,-0.0020516334773805767,-0.00019051514081436238
2007-07-12,-0.0007365525393499914,-0.0007365525393499914,-0.0007365525393499914,0.004547475521115423,0.004547475521115423,0.004547475521115423,0.0035307553763583854,0.006649051575762677
2007-07-13,0.0041259584802473236,0.0041259584802473236,0.0041259584802473236,0.006510239338717097,0.006510239338717097,0.006510239338717097,0.0027816429618772176,-0.0005713398748268261
2007-07-16,0.0058855489886748685,0.0058855489886748685,0.0058855489886748685,-4.073660462309897e-07,-4.073660462309897e-07,-4.073660462309897e-07,0.0033390902299714753,0.00021208175999554157
2007-07-17,0.004826019596112379,0.004826019596112379,0.004826019596112379,0.0022957939555931384,0.0022957939555931384,0.0022957939555931384,0.0031590255864344385,-0.00013128340487167378
2007-07-18,0.005132302216958732,0.005132302216958732,0.005132302216958732,-0.0030786079961181065,-0.0030786079961181065,-0.0030786079961181065,0.0015757783664724911,-0.0011170266445805765
2007-07-19,0.0012858798456942817,0.0012858798456942817,0.0012858798456942817,0.004305935855507421,0.004305935855507421,0.004305935855507421,0.0007307681822714684,0.005631765760550245
2007-07-20,-0.0006387156155759771,-0.0006387156155759771,-0.0006387156155759771,-0.006927800547136136,-0.006927800547136136,-0.006927800547136136,0.0013477090988684992,-0.0029450962605483966
2007-07-23,0.011446304282079522,0.011446304282079522,0.011446304282079522,0.008124829869530812,0.008124829869530812,0.008124829869530812,0.00648844428714046,0.0060711549062970604
2007-07-24,-0.005197118837863407,-0.005197118837863407,-0.005197118837863407,-0.0020840104622614182,-0.0020840104622614182,-0.0020840104622614182,0.0016712164772103577,-0.0008928197128712512
2007-07-25,0.00748130797887782,0.00748130797887782,0.00748130797887782,0.0013205299167509624,0.0013205299167509624,0.0013205299167509624,-0.0009466797310100361,-0.008207141017863684
2007-07-26,-0.037161577066698176,-0.037161577066698176,-0.037161577066698176,-0.02562701984819755,-0.02562701984819755,-0.02562701984819755,-0.010304173603014277,-0.013521734821882347
2007-07-27,-0.030087341332846712,-0.030087341332846712,-0.030087341332846712,-0.0005133438798067134,-0.0005133438798067134,-0.0005133438798067134,-0.022140285721465425,-0.0055887353282617624
2007-07-30,0.0028153224452361334,0.0028153224452361334,0.0028153224452361334,0.0008024486433824933,0.0008024486433824933,0.0008024486433824933,-0.00925075977215073,0.004367595918129297
2007-07-31,-0.006304435735996578,-0.006304435735996578,-0.006304435735996578,0.004390804384379523,0.004390804384379523,0.004390804384379523,0.009998638420557704,0.005533398887645369
2007-08-01,0.008577339801818318,0.00833210286340021,0.008577339801818318,0.0032438195901936433,0.0015472362705376387,0.0032438195901936433,-0.006056604330244575,-0.006148593705186833
2007-08-02,0.002515135497339458,0.002515135497339458,0.002515135497339458,0.0023953755143002495,0.0023953755143002495,0.0023953755143002495,0.006688988150796327,0.00496039115562219
2007-08-03,-0.01352578364302967,-0.01352578364302967,-0.01352578364302967,-0.008936925586688765,-0.008936925586688765,-0.008936925586688765,-0.006052763831351449,0.0008802225471136182
2007-08-06,0.0029814932845916822,0.0029814932845916822,0.0029814932845916822,0.0004392768439023683,0.0004392768439023683,0.0004392768439023683,-0.00847757951512218,-0.000987536687216739
2007-08-07,-0.0017703320716152722,-0.0017703320716152722,-0.0017703320716152722,0.0035395754205911904,0.0035395754205911904,0.0035395754205911904,0.002562461363700308,-0.0008397474093735369
2007-08-08,0.012338758207533055,0.012338758207533055,0.012338758207533055,0.0020479414060761347,0.0020479414060761347,0.0020479414060761347,0.011795453324703331,0.00832702168631716
2007-08-09,-0.0175485081222979,-0.0175485081222979,-0.0175485081222979,-0.008862809111994944,-0.008862809111994944,-0.008862809111994944,-0.009007509368699651,-0.0130317204856647
2007-08-10,-0.0038685143289168963,-0.0038685143289168963,-0.0038685143289168963,-0.005034351819401738,-0.005034351819401738,-0.005034351819401738,-0.011492032556048137,-0.004437838377114645
2007-08-13,-3.811344118438958e-05,-3.811344118438958e-05,-3.811344118438958e-05,0.006099359294285286,0.006099359294285286,0.006099359294285286,0.0029292891061603044,0.0004223132853198308
2007-08-14,-0.010879576258590005,-0.010879576258590005,-0.010879576258590005,-0.0053574501480367735,-0.0053574501480367735,-0.0053574501480367735,-0.007280445497690913,-0.013105223247898756
2007-08-15,-0.01326009922148273,-0.01326009922148273,-0.01326009922148273,-0.007237904296786847,-0.007237904296786847,-0.007237904296786847,-0.007749454617963281,-0.009115266124816834
2007-08-16,-0.03806668273796727,-0.03806668273796727,-0.03806668273796727,-0.02687704822851556,-0.02687704822851556,-0.02687704822851556,-0.04221110545277984,-0.02575900638758455
2007-08-17,0.003961066596778832,0.003961066596778832,0.003961066596778832,0.007646130646168342,0.007646130646168342,0.007646130646168342,-0.004905775666073531,0.02159369478364681
2007-08-20,0.008944376548388231,0.008944376548388231,0.008944376548388231,0.00699127391861639,0.00699127391861639,0.00699127391861639,0.01746365075975298,-0.0032495591904959653
2007-08-21,-0.00477327670800805,-0.00477327670800805,-0.00477327670800805,7.871395212450251e-05,7.871395212450251e-05,7.871395212450251e-05,-0.0025725850277886764,0.001076986481084674
2007-08-22,0.008442113176329346,0.008442113176329346,0.008442113176329346,0.007807738998922105,0.007807738998922105,0.007807738998922105,0.006601894508516004,0.010351502993115602
2007-08-23,0.020507498330561424,0.020507498330561424,0.020507498330561424,0.004620453804834936,0.004620453804834936,0.004620453804834936,0.01805332050446573,0.0005428033386101205
2007-08-24,0.0033733945679042554,0.0033733945679042554,0.0033733945679042554,0.002743981687019091,0.002743981687019091,0.002743981687019091,-0.0011974615249581433,0.009354561975096765
2007-08-27,-0.0019961945395184583,-0.0019961945395184583,-0.0019961945395184583,0.0015584369585500105,0.0015584369585500105,0.0015584369585500105,0.0,0.0002509946053672607
2007-08-28,-0.02241087754725091,-0.02241087754725091,-0.02241087754725091,-0.01007494434280691,-0.01007494434280691,-0.01007494434280691,-0.006853047559971515,-0.006528097992724469
2007-08-29,0.01624003205260426,0.01624003205260426,0.01624003205260426,0.01124640496100102,0.01124640496100102,0.01124640496100102,-0.004291981803930867,0.004087876853917649
2007-08-30,-0.00447722797769909,-0.00447722797769909,-0.00447722797769909,0.0032788169085533943,0.0032788169085533943,0.0032788169085533943,0.00724334669283877,0.0038301711463715193
2007-08-31,0.004121672500157036,0.004121672500157036,0.004121672500157036,0.00873553395785198,0.00873553395785198,0.00873553395785198,-0.0019264348863048397,0.0015708414972133156
2007-09-03,0.0030315241162144385,0.0026955623967657495,0.0030315241162144385,0.0005066427565808673,-0.0023386923404358616,0.0005066427565808673,0.003248709390777371,0.0010767971576033375
2007-09-04,-0.000310805599081989,-0.000310805599081989,-0.000310805599081989,0.0013310392377652897,0.0013310392377652897,0.0013310392377652897,0.0018002885323209483,-0.00021414404204467274
2007-09-05,-0.008189523056941397,-0.008189523056941397,-0.008189523056941397,-0.006310394678367042,-0.006310394678367042,-0.006310394678367042,-0.009518144146581697,-0.0025334857175431935
2007-09-06,0.0025226164220188366,0.0025226164220188366,0.0025226164220188366,0.006598928377773048,0.006598928377773048,0.006598928377773048,-0.001150713266302894,0.004989070601078005
2007-09-07,-0.008796762091758016,-0.008796762091758016,-0.008796762091758016,-0.0076353956455063095,-0.0076353956455063095,-0.0076353956455063095,-0.009498366588213791,-0.00282310421212717
2007-09-10,0.0008334982216621291,0.0008334982216621291,0.0008334982216621291,0.0015412051009615429,0.0015412051009615429,0.0015412051009615429,-0.0022048024610157313,0.002006970048499035
2007-09-11,0.007235712268491965,0.007235712268491965,0.007235712268491965,0.007893891737844418,0.007893891737844418,0.007893891737844418,0.0077564745914662225,0.009005988578825175
2007-09-12,-0.0005949657212474093,-0.0005949657212474093,-0.0005949657212474093,0.0023552741231139787,0.0023552741231139787,0.0023552741231139787,0.006125872075586791,0.004210309953163183
2007-09-13,0.00036292230451092787,0.00036292230451092787,0.00036292230451092787,0.0036692596907931304,0.0036692596907931304,0.0036692596907931304,0.006509184023927972,0.002556912637467157
2007-09-14,0.0006924497455039109,0.0006924497455039109,0.0006924497455039109,0.005510414328514587,0.005510414328514587,0.005510414328514587,-0.0035506912999974105,-0.001347321389175704
2007-09-17,-0.0069807220869262734,-0.0069807220869262734,-0.0069807220869262734,-0.007507284208265167,-0.007507284208265167,-0.007507284208265167,-0.0039869570754511585,-0.00337434822001903
2007-09-18,0.012601179574340418,0.012601179574340418,0.012601179574340418,0.011286651230734152,0.011286651230734152,0.011286651230734152,0.0009075234310129687,0.006214637230126385
2007-09-19,0.002070572082453942,0.002070572082453942,0.002070572082453942,0.015768052385342003,0.015768052385342003,0.015768052385342003,0.01661257431732377,0.011472186894811998
2007-09-20,-0.0044229251593637595,-0.0044229251593637595,-0.0044229251593637595,-0.0009409151890941941,-0.0009409151890941941,-0.0009409151890941941,-0.002083892272688459,0.005103019651301111
2007-09-21,0.0058673556205454495,0.0058673556205454495,0.0058673556205454495,0.007565350255471739,0.007565350255471739,0.007565350255471739,0.0026190491161424134,0.0038619328648872298
2007-09-24,0.00024206771941395291,0.00024206771941395291,0.00024206771941395291,-0.0005565460227710873,-0.0005565460227710873,-0.0005565460227710873,0.00023775558837701993,-0.000458408947001665
2007-09-25,-0.0022627239289239242,-0.0022627239289239242,-0.0022627239289239242,-0.002081227774504503,-0.002081227774504503,-0.002081227774504503,-0.006678617549377819,0.0004351613778252883
2007-09-26,0.005422289238320714,0.005422289238320714,0.005422289238320714,0.008843921649202911,0.008843921649202911,0.008843921649202911,0.011066930349783455,0.003021386394141956
2007-09-27,0.0045659842063244405,0.0045659842063244405,0.0045659842063244405,0.0017665894393548444,0.0017665894393548444,0.0017665894393548444,0.0051347237081458275,0.0033922568497830596
2007-09-28,0.00036630681568346245,0.00036630681568346245,0.00036630681568346245,-0.007506384325014996,-0.007506384325014996,-0.007506384325014996,0.0012942700947808916,0.002957272076122841
2007-10-01,0.007471123288577357,0.007471123288577357,0.007471123288577357,0.00530335959283535,0.00530335959283535,0.00530335959283535,0.00720544402116996,0.002545795269979223
2007-10-02,-0.000997523491765451,-0.0010599206555208375,-0.000997523491765451,-0.0010954108774932796,-0.004890463023282813,-0.0010954108774932796,0.0012250256745636179,-0.005013154064973158
2007-10-03,0.001182142122479444,0.001182142122479444,0.001182142122479444,-0.00033920107123625596,-0.00033920107123625596,-0.00033920107123625596,0.00413067463437411,0.0009922871919485488
2007-10-04,-0.00029405113078180827,-0.00029405113078180827,-0.00029405113078180827,-0.0019596108091465662,-0.0019596108091465662,-0.0019596108091465662,-0.0017432743098098058,0.0010262776110794292
2007-10-05,0.005510440942778407,0.005510440942778407,0.005510440942778407,0.006876458965649316,0.006876458965649316,0.006876458965649316,0.006550558190610012,0.007851293972223061
2007-10-08,0.0031203601931965876,0.0031203601931965876,0.0031203601931965876,0.0017083048176952226,0.0017083048176952226,0.0017083048176952226,0.0047842844233292325,-0.0033969692243340788
2007-10-09,0.0007178510470653037,0.0007178510470653037,0.0007178510470653037,-0.000977315082211605,-0.000977315082211605,-0.000977315082211605,-0.0025333961039279984,0.003850007157478963
2007-10-10,-0.0014812876903690896,-0.0014812876903690896,-0.0014812876903690896,-0.004039938294458127,-0.004039938294458127,-0.004039938294458127,0.00011529371085572393,0.000288449634186172
2007-10-11,-0.0007441758042176703,-0.0007441758042176703,-0.0007441758042176703,0.0020276752698428773,0.0020276752698428773,0.0020276752698428773,0.003510087903461745,0.007974602653884943
2007-10-12,0.004794402697479084,0.004794402697479084,0.004794402697479084,-4.194538029601022e-06,-4.194538029601022e-06,-4.194538029601022e-06,0.0019511081594165702,-0.004422120041716049
2007-10-15,-0.005491838713446519,-0.005491838713446519,-0.005491838713446519,-0.0038936013744212006,-0.0038936013744212006,-0.0038936013744212006,-0.0028131028684246218,-0.004790915324656808
2007-10-16,-0.007655653110062906,-0.007655653110062906,-0.007655653110062906,-0.0006435011602016035,-0.0006435011602016035,-0.0006435011602016035,-0.017924433600318146,-0.0026886804984433965
2007-10-17,0.00223393617805636,0.00223393617805636,0.00223393617805636,9.616432006988068e-06,9.616432006988068e-06,9.616432006988068e-06,0.0061269338275034,0.0031317372049022296
2007-10-18,-0.002834600630462398,-0.002834600630462398,-0.002834600630462398,0.0005200647328243522,0.0005200647328243522,0.0005200647328243522,-0.004957000965189806,0.003636662536599111
2007-10-19,-0.005038452967736259,-0.005038452967736259,-0.005038452967736259,-0.002829020174251471,-0.002829020174251471,-0.002829020174251471,-0.0028687704461347607,0.0004554839738224459
2007-10-22,0.0019827694238336926,0.0019827694238336926,0.0019827694238336926,-0.0008012082127998732,-0.0008012082127998732,-0.0008012082127998732,-0.009306776252780757,-0.0073225870767856804
2007-10-23,0.006338494525275981,0.006338494525275981,0.006338494525275981,0.0037847652690837785,0.0037847652690837785,0.0037847652690837785,0.012350918634009389,0.008475822888099671
2007-10-24,0.00028230889926938714,0.00028230889926938714,0.00028230889926938714,-0.002827900861123847,-0.002827900861123847,-0.002827900861123847,0.001285121971366543,-0.0005979887120952654
2007-10-25,0.0008196401880700387,0.0008196401880700387,0.0008196401880700387,0.0016942192177242482,0.0016942192177242482,0.0016942192177242482,0.004833599953339984,0.0078053722122897184
2007-10-26,0.0016042907052896023,0.0016042907052896023,0.0016042907052896023,0.005024407832459358,0.005024407832459358,0.005024407832459358,0.0016833554983639587,0.006798250559093333
