variant,window_set,window,basis,start,end,n_days,cum_return,ann_return,ann_vol,sharpe,max_drawdown,worst_day,hit_rate,cost_drag,share_pnl
add0 baseline,STRESS,euro_2011,gross,2011-07-01,2012-12-31,392,-0.021158972285930555,-0.006699380894083592,0.11863170385158221,-0.05647209537228814,-0.17618655495335545,-0.04905954467828443,0.5153061224489796,0.019868832510356604,-0.007470850705952674
add0 baseline,STRESS,euro_2011,net,2011-07-01,2012-12-31,392,-0.05095087403014087,-0.026568213404440207,0.11861618390106639,-0.22398472561383212,-0.18963546719139324,-0.04905954467828443,0.5153061224489796,0.019868832510356604,-0.03993851673032586
add0 baseline,STRESS,taper_2013,gross,2013-05-01,2013-09-30,109,-0.1213086445929289,,,,-0.18704560075850685,-0.04031777309316834,0.48623853211009177,0.019032384847044927,-0.08880242157191856
add0 baseline,STRESS,taper_2013,net,2013-05-01,2013-09-30,109,-0.1285559057814608,,,,-0.19056745816094622,-0.04031777309316834,0.48623853211009177,0.019032384847044927,-0.1276622718017687
add0 baseline,STRESS,china_em_2015,gross,2015-06-01,2016-02-29,196,-0.04631902604762406,-0.05466462704933479,0.11238638983203475,-0.4863989948518937,-0.09805869380384757,-0.029101775774307753,0.5306122448979592,0.007507163007109273,-0.030479776716593625
add0 baseline,STRESS,china_em_2015,net,2015-06-01,2016-02-29,196,-0.05188478451008516,-0.062171790056444055,0.11253187472551728,-0.552481598730055,-0.09868561157876232,-0.029101775774307753,0.5255102040816326,0.007507163007109273,-0.04672969611326254
add0 baseline,STRESS,covid_2020,gross,2020-02-01,2020-04-30,64,-0.19044257310586532,,,,-0.23606288266495556,-0.03810552036060185,0.4375,0.027891600074519504,-0.14788732310731045
add0 baseline,STRESS,covid_2020,net,2020-02-01,2020-04-30,64,-0.19618650104557178,,,,-0.24037922999009376,-0.03810552036060185,0.4375,0.027891600074519504,-0.20619945568911735
add0 baseline,STRESS,rates_2022,gross,2022-01-01,2022-10-31,216,0.27789449583690384,0.29108270647232065,0.09864917140118645,2.950685771992402,-0.061553854247298534,-0.021880182396760452,0.6203703703703703,0.020748750560818006,0.17886257378546322
add0 baseline,STRESS,rates_2022,net,2022-01-01,2022-10-31,216,0.25543093829233166,0.2703339559115026,0.09828131016389728,2.7506140838037716,-0.0655638908629178,-0.021880182396760452,0.6157407407407407,0.020748750560818006,0.22392256715776454
add0 baseline,STRESS,oil_2026,gross,2026-02-01,2026-05-31,85,0.1094979055466383,,,,-0.017826055423339038,-0.01770198861377108,0.6470588235294118,0.023414739751940666,0.07553813158001774
add0 baseline,STRESS,oil_2026,net,2026-02-01,2026-05-31,85,0.10074865288869117,,,,-0.017826055423338927,-0.01770198861377108,0.6352941176470588,0.023414739751940666,0.09419417409653345
add0 baseline,STRESS,semis_2026,gross,2026-04-01,2026-06-30,65,0.12209194507905274,,,,-0.017826055423338816,-0.01770198861377108,0.676923076923077,0.01832156395377013,0.08330744966000185
add0 baseline,STRESS,semis_2026,net,2026-04-01,2026-06-30,65,0.11680426665541255,,,,-0.017826055423338705,-0.01770198861377108,0.6461538461538462,0.01832156395377013,0.10773267626564188
add1 +duration,ERAS,pre-crisis 2007-08,gross,2007-05-01,2008-08-31,349,0.2825215845731275,0.18598017750115103,0.1119195767099718,1.6617305297990874,-0.08112899508463634,-0.02687704822851556,0.5587392550143266,0.02483912437702211,0.1741129957187157
add1 +duration,ERAS,pre-crisis 2007-08,net,2007-05-01,2008-08-31,349,0.23915756663161925,0.16114105312412896,0.1120383418553779,1.438267029443672,-0.0841491173492076,-0.02687704822851556,0.5501432664756447,0.02483912437702211,0.1994083070009014
add1 +duration,ERAS,GFC 2008-09,gross,2008-09-01,2009-06-30,217,-0.050221253289731815,-0.04970257538795241,0.1422505902325406,-0.34940154066638573,-0.17405470813793145,-0.04025119301876695,0.5207373271889401,0.021376164450658486,-0.028931951580893504
add1 +duration,ERAS,GFC 2008-09,net,2008-09-01,2009-06-30,217,-0.06753015351804659,-0.07107873983861092,0.14208853516814918,-0.5002426110910042,-0.17818964765856915,-0.04025119301876695,0.5023041474654378,0.021376164450658486,-0.05469039689709971
add1 +duration,ERAS,recovery 2009-11,gross,2009-07-01,2011-06-30,522,0.1252209645455653,0.061534221189182406,0.09570849862690196,0.6429337213726413,-0.08270194671486275,-0.02872486089492908,0.5210727969348659,0.01623965577109867,0.08616409171979995
add1 +duration,ERAS,recovery 2009-11,net,2009-07-01,2011-06-30,522,0.08803259988193357,0.04529456541808372,0.09558055630650443,0.47388890762295494,-0.09724652246255716,-0.02872486089492908,0.5153256704980843,0.01623965577109867,0.08383555077621263
add1 +duration,ERAS,euro crisis 2011-12,gross,2011-07-01,2012-12-31,392,0.04564767017205429,0.03481809398763377,0.11069044881964671,0.3145537339392721,-0.1442346631221827,-0.04163744675910289,0.49489795918367346,0.01987081580242607,0.036612565643812454
add1 +duration,ERAS,euro crisis 2011-12,net,2011-07-01,2012-12-31,392,0.013841776771990721,0.014947278185207701,0.11058096180518813,0.13517044834119374,-0.14585003401564633,-0.04163744675910289,0.49489795918367346,0.01987081580242607,0.020775898076416686
add1 +duration,ERAS,taper + EM 2013-16,gross,2013-01-01,2016-12-31,1044,0.20570405604697806,0.051288053124414895,0.11059166102267863,0.46376058239958473,-0.23202231051891808,-0.04211619808539267,0.5306513409961686,0.013067812538165269,0.14363352385514364
add1 +duration,ERAS,taper + EM 2013-16,net,2013-01-01,2016-12-31,1044,0.1420010497397941,0.03822024058624962,0.11092080575149914,0.34457233092839357,-0.2412221315590496,-0.04211619808539267,0.5268199233716475,0.013067812538165269,0.14148341598033393
add1 +duration,ERAS,calm 2017-19,gross,2017-01-01,2019-12-31,782,0.14531495682041307,0.04887733146371948,0.10147183996952001,0.481683701393423,-0.1558211238164513,-0.036816854307167024,0.5319693094629157,0.010787208550241949,0.10253056320694881
add1 +duration,ERAS,calm 2017-19,net,2017-01-01,2019-12-31,782,0.10757205156501848,0.038090122913477534,0.10159852648149244,0.3749082219259959,-0.16441666470131822,-0.036816854307167024,0.5294117647058824,0.010787208550241949,0.10561625133050812
add1 +duration,ERAS,covid 2020,gross,2020-01-01,2020-12-31,262,-0.11220274468963765,-0.1077826781230581,0.11547564939812223,-0.9333801427819532,-0.23843114124036136,-0.03318401782026105,0.4770992366412214,0.019800538675965432,-0.07575117345884595
add1 +duration,ERAS,covid 2020,net,2020-01-01,2020-12-31,262,-0.13031009812249705,-0.12758321679902349,0.11555819573272466,-1.1040603047672324,-0.24595154484437742,-0.03318401782026105,0.4618320610687023,0.019800538675965432,-0.11852404399285196
add1 +duration,ERAS,tightening 2021-23,gross,2021-01-01,2023-12-31,781,0.20749919438370323,0.06728391968108899,0.11332646928237107,0.5937176028438714,-0.1758275450952771,-0.03834219754585641,0.5531370038412292,0.0183740968666239,0.14096179475874893
add1 +duration,ERAS,tightening 2021-23,net,2021-01-01,2023-12-31,781,0.14073051528703995,0.048909822814465084,0.11317830844260908,0.4321483815007403,-0.18112914550279502,-0.03834219754585641,0.5518565941101152,0.0183740968666239,0.1354436800262993
add1 +duration,ERAS,recent 2024-26,gross,2024-01-01,2026-06-30,652,0.8358029662698747,0.24052064221822597,0.10596792835420661,2.2697494039353656,-0.09484953994484513,-0.03929921418098236,0.598159509202454,0.03001744133988947,0.42066759013656996
add1 +duration,ERAS,recent 2024-26,net,2024-01-01,2026-06-30,652,0.6987443121666488,0.21050320087833646,0.10594841409288339,1.9868461711356196,-0.11045179953165607,-0.03929921418098236,0.588957055214724,0.03001744133988947,0.4866513376992792
add1 +duration,STRESS,gfc_2008,gross,2008-09-01,2009-06-30,217,-0.050221253289731815,-0.04970257538795241,0.1422505902325406,-0.34940154066638573,-0.17405470813793145,-0.04025119301876695,0.5207373271889401,0.021376164450658486,-0.028931951580893504
add1 +duration,STRESS,gfc_2008,net,2008-09-01,2009-06-30,217,-0.06753015351804659,-0.07107873983861092,0.14208853516814918,-0.5002426110910042,-0.17818964765856915,-0.04025119301876695,0.5023041474654378,0.021376164450658486,-0.05469039689709971
add1 +duration,STRESS,euro_2011,gross,2011-07-01,2012-12-31,392,0.04564767017205429,0.03481809398763377,0.11069044881964671,0.3145537339392721,-0.1442346631221827,-0.04163744675910289,0.49489795918367346,0.01987081580242607,0.036612565643812454
add1 +duration,STRESS,euro_2011,net,2011-07-01,2012-12-31,392,0.013841776771990721,0.014947278185207701,0.11058096180518813,0.13517044834119374,-0.14585003401564633,-0.04163744675910289,0.49489795918367346,0.01987081580242607,0.020775898076416686
add1 +duration,STRESS,taper_2013,gross,2013-05-01,2013-09-30,109,-0.1494463693993361,,,,-0.2057807393169151,-0.040906200548143555,0.45871559633027525,0.01903472177388079,-0.10588344284565517
add1 +duration,STRESS,taper_2013,net,2013-05-01,2013-09-30,109,-0.15646167143792655,,,,-0.2092227134317608,-0.040906200548143555,0.45871559633027525,0.01903472177388079,-0.1473156440702272
add1 +duration,STRESS,china_em_2015,gross,2015-06-01,2016-02-29,196,-0.027718467592017793,-0.030049705077343527,0.11040418329049473,-0.2721790441425299,-0.08442447931667107,-0.029175140594716903,0.5204081632653061,0.007508238297111652,-0.01579921060745309
add1 +duration,STRESS,china_em_2015,net,2015-06-01,2016-02-29,196,-0.03338987482703182,-0.03755794337445516,0.11051410025190733,-0.33984752433259713,-0.0850594057264602,-0.029175140594716903,0.5153061224489796,0.007508238297111652,-0.02610174219811201
add1 +duration,STRESS,covid_2020,gross,2020-02-01,2020-04-30,64,-0.16373923641390387,,,,-0.2083243239009508,-0.03318401782026105,0.421875,0.027895523652535954,-0.11860870171617026
add1 +duration,STRESS,covid_2020,net,2020-02-01,2020-04-30,64,-0.1696579539115337,,,,-0.21278323903643415,-0.03318401782026105,0.40625,0.027895523652535954,-0.1631097528341349
add1 +duration,STRESS,rates_2022,gross,2022-01-01,2022-10-31,216,0.1673542712316387,0.18584196054865684,0.10278507255483564,1.808063719072733,-0.06568376672525944,-0.02017297251480181,0.5231481481481481,0.0207498466934172,0.10768039317473897
add1 +duration,STRESS,rates_2022,net,2022-01-01,2022-10-31,216,0.1468204481001294,0.16509211385523961,0.10246794111978963,1.6111586907190758,-0.07234145405845882,-0.02017297251480181,0.5231481481481481,0.0207498466934172,0.12644210030064654
add1 +duration,STRESS,oil_2026,gross,2026-02-01,2026-05-31,85,0.10936247789388065,,,,-0.019784374751870448,-0.01787217671549429,0.611764705882353,0.02341501456016062,0.07108638004501226
add1 +duration,STRESS,oil_2026,net,2026-02-01,2026-05-31,85,0.10061483798176463,,,,-0.019784374751870448,-0.01787217671549429,0.611764705882353,0.02341501456016062,0.08690636312096058
add1 +duration,STRESS,semis_2026,gross,2026-04-01,2026-06-30,65,0.12378268853822627,,,,-0.01978437475187067,-0.01787217671549429,0.6461538461538462,0.01832166018137147,0.07959495012190132
add1 +duration,STRESS,semis_2026,net,2026-04-01,2026-06-30,65,0.11848877730842822,,,,-0.019784374751870448,-0.01787217671549429,0.6307692307692307,0.01832166018137147,0.10098754954758252
add2 +vix_gate,ERAS,pre-crisis 2007-08,gross,2007-05-01,2008-08-31,349,0.2825215845731275,0.18598017750115103,0.1119195767099718,1.6617305297990874,-0.08112899508463634,-0.02687704822851556,0.5587392550143266,0.02483912437702211,0.1821882219194887
add2 +vix_gate,ERAS,pre-crisis 2007-08,net,2007-05-01,2008-08-31,349,0.23915756663161925,0.16114105312412896,0.1120383418553779,1.438267029443672,-0.0841491173492076,-0.02687704822851556,0.5501432664756447,0.02483912437702211,0.21077498313067555
add2 +vix_gate,ERAS,GFC 2008-09,gross,2008-09-01,2009-06-30,217,-0.08890634254052543,-0.09945106673397168,0.13141573650762367,-0.756766802643931,-0.17405470813793145,-0.04025119301876695,0.5161290322580645,0.016480211148104322,-0.06057555364581053
add2 +vix_gate,ERAS,GFC 2008-09,net,2008-09-01,2009-06-30,217,-0.1017443183110337,-0.11593127788207595,0.13135834416374645,-0.8825573938231157,-0.17818964765856915,-0.04025119301876695,0.4976958525345622,0.016480211148104322,-0.09428612677309646
add2 +vix_gate,ERAS,recovery 2009-11,gross,2009-07-01,2011-06-30,522,0.1252209645455653,0.061534221189182406,0.09570849862690196,0.6429337213726413,-0.08270194671486275,-0.02872486089492908,0.5210727969348659,0.01623965577109867,0.0901603157130142
add2 +vix_gate,ERAS,recovery 2009-11,net,2009-07-01,2011-06-30,522,0.08803259988193357,0.04529456541808372,0.09558055630650443,0.47388890762295494,-0.09724652246255716,-0.02872486089492908,0.5153256704980843,0.01623965577109867,0.08861434644509185
add2 +vix_gate,ERAS,euro crisis 2011-12,gross,2011-07-01,2012-12-31,392,0.06329913383139485,0.04538398297256845,0.10889378939224771,0.416772923652149,-0.1442346631221827,-0.04163744675910289,0.4923469387755102,0.019540979741784193,0.04993636056338298
add2 +vix_gate,ERAS,euro crisis 2011-12,net,2011-07-01,2012-12-31,392,0.03149431412252013,0.025843003230784246,0.10873890042351006,0.23766106821139807,-0.14585003401564633,-0.04163744675910289,0.4923469387755102,0.019540979741784193,0.03796789217645235
add2 +vix_gate,ERAS,taper + EM 2013-16,gross,2013-01-01,2016-12-31,1044,0.19691766797449706,0.04907438049190992,0.10647822712498176,0.46088652879529557,-0.23202231051891808,-0.04211619808539267,0.5344827586206896,0.013163836205443067,0.14380816245218075
add2 +vix_gate,ERAS,taper + EM 2013-16,net,2013-01-01,2016-12-31,1044,0.13322463181770128,0.03591054428646687,0.10682594055207494,0.33615940192879823,-0.2412221315590496,-0.04211619808539267,0.5306513409961686,0.013163836205443067,0.14051087069983495
add2 +vix_gate,ERAS,calm 2017-19,gross,2017-01-01,2019-12-31,782,0.12492735607943573,0.04247611109697312,0.09522179333168229,0.4460755212729272,-0.14638345056019397,-0.036816854307167024,0.530690537084399,0.01093874202821067,0.09323515852893415
add2 +vix_gate,ERAS,calm 2017-19,net,2017-01-01,2019-12-31,782,0.08732610041118005,0.03153736906876244,0.09541224422874504,0.3305379652652706,-0.1554531809360341,-0.036816854307167024,0.5242966751918159,0.01093874202821067,0.09243142578123269
add2 +vix_gate,ERAS,covid 2020,gross,2020-01-01,2020-12-31,262,-0.05438038452223304,-0.0504610096765422,0.08134117410436195,-0.6203624453686882,-0.1609976181848055,-0.03318401782026105,0.5038167938931297,0.01549891660949748,-0.03710952879983039
add2 +vix_gate,ERAS,covid 2020,net,2020-01-01,2020-12-31,262,-0.06950397040273804,-0.06595992628603967,0.08139680704117527,-0.8103502911689554,-0.16748728322214712,-0.03318401782026105,0.4961832061068702,0.01549891660949748,-0.06476925349668033
add2 +vix_gate,ERAS,tightening 2021-23,gross,2021-01-01,2023-12-31,781,0.16126656051319266,0.05391134777033796,0.10631701634337806,0.5070810828270184,-0.17582754509527732,-0.03834219754585641,0.5556978233034571,0.018802333675228176,0.11818420430865134
add2 +vix_gate,ERAS,tightening 2021-23,net,2021-01-01,2023-12-31,781,0.09557350116491303,0.03510901409510979,0.10622309715467312,0.3305214688288273,-0.18112914550279446,-0.03834219754585641,0.5544174135723432,0.018802333675228176,0.10276781115732059
add2 +vix_gate,ERAS,recent 2024-26,gross,2024-01-01,2026-06-30,652,0.7856906152577425,0.22958947808830066,0.10382585099100952,2.2112939686685666,-0.09484953994484513,-0.03929921418098236,0.598159509202454,0.030709731966893247,0.4201726589599888
add2 +vix_gate,ERAS,recent 2024-26,net,2024-01-01,2026-06-30,652,0.649400557452525,0.19887974612140746,0.10383423301998432,1.9153581659637273,-0.11045179953165607,-0.03929921418098236,0.588957055214724,0.030709731966893247,0.48598805087916874
add2 +vix_gate,STRESS,gfc_2008,gross,2008-09-01,2009-06-30,217,-0.08890634254052543,-0.09945106673397168,0.13141573650762367,-0.756766802643931,-0.17405470813793145,-0.04025119301876695,0.5161290322580645,0.016480211148104322,-0.06057555364581053
add2 +vix_gate,STRESS,gfc_2008,net,2008-09-01,2009-06-30,217,-0.1017443183110337,-0.11593127788207595,0.13135834416374645,-0.8825573938231157,-0.17818964765856915,-0.04025119301876695,0.4976958525345622,0.016480211148104322,-0.09428612677309646
add2 +vix_gate,STRESS,euro_2011,gross,2011-07-01,2012-12-31,392,0.06329913383139485,0.04538398297256845,0.10889378939224771,0.416772923652149,-0.1442346631221827,-0.04163744675910289,0.4923469387755102,0.019540979741784193,0.04993636056338298
add2 +vix_gate,STRESS,euro_2011,net,2011-07-01,2012-12-31,392,0.03149431412252013,0.025843003230784246,0.10873890042351006,0.23766106821139807,-0.14585003401564633,-0.04163744675910289,0.4923469387755102,0.019540979741784193,0.03796789217645235
add2 +vix_gate,STRESS,taper_2013,gross,2013-05-01,2013-09-30,109,-0.1494463693993361,,,,-0.2057807393169151,-0.040906200548143555,0.45871559633027525,0.01903472177388079,-0.11079423510654197
add2 +vix_gate,STRESS,taper_2013,net,2013-05-01,2013-09-30,109,-0.15646167143792655,,,,-0.2092227134317608,-0.040906200548143555,0.45871559633027525,0.01903472177388079,-0.15571293323124388
add2 +vix_gate,STRESS,china_em_2015,gross,2015-06-01,2016-02-29,196,-0.02923038117186383,-0.03378388728043363,0.09339182019717242,-0.36174353609457216,-0.08035074243593165,-0.025933475553489054,0.5510204081632653,0.00807763855647549,-0.018586341105056005
add2 +vix_gate,STRESS,china_em_2015,net,2015-06-01,2016-02-29,196,-0.03531542802528953,-0.04186152583690911,0.09345021391879715,-0.4479553773229921,-0.08337415613934662,-0.025933475553489054,0.5459183673469388,0.00807763855647549,-0.030750951913828834
add2 +vix_gate,STRESS,covid_2020,gross,2020-02-01,2020-04-30,64,-0.09939313489203372,,,,-0.14526056776388518,-0.03318401782026105,0.484375,0.027847451287784028,-0.07273689863948254
add2 +vix_gate,STRESS,covid_2020,net,2020-02-01,2020-04-30,64,-0.10574874666857015,,,,-0.15005706987034917,-0.03318401782026105,0.484375,0.027847451287784028,-0.10380082945669647
add2 +vix_gate,STRESS,rates_2022,gross,2022-01-01,2022-10-31,216,0.10362125309412296,0.11900235316868277,0.08917875391985572,1.3344249379805115,-0.06653576636213043,-0.016155521581764583,0.5324074074074074,0.022887179717134117,0.07215019561987039
add2 +vix_gate,STRESS,rates_2022,net,2022-01-01,2022-10-31,216,0.0821962964636882,0.09611517345154863,0.08910243082525086,1.0787042795729251,-0.07394195881569698,-0.016155521581764583,0.5324074074074074,0.022887179717134117,0.07780959302884673
add2 +vix_gate,STRESS,oil_2026,gross,2026-02-01,2026-05-31,85,0.09643708261643136,,,,-0.012701632999996826,-0.01133300071470707,0.611764705882353,0.024449139405611928,0.06582299073524701
add2 +vix_gate,STRESS,oil_2026,net,2026-02-01,2026-05-31,85,0.08740632834495288,,,,-0.012701632999996493,-0.01133300071470707,0.611764705882353,0.024449139405611928,0.08010067926043991
add2 +vix_gate,STRESS,semis_2026,gross,2026-04-01,2026-06-30,65,0.10011043113525497,,,,-0.01106187787992452,-0.009021182408608748,0.6461538461538462,0.022228044568716097,0.0678575606915583
add2 +vix_gate,STRESS,semis_2026,net,2026-04-01,2026-06-30,65,0.09381928278692597,,,,-0.011061877879924298,-0.009021182408608748,0.6307692307692307,0.022228044568716097,0.08519106201298338
add3 +regime_gate,ERAS,pre-crisis 2007-08,gross,2007-05-01,2008-08-31,349,0.2825215845731275,0.18598017750115103,0.1119195767099718,1.6617305297990874,-0.08112899508463634,-0.02687704822851556,0.5587392550143266,0.02483912437702211,0.43105177178180437
add3 +regime_gate,ERAS,pre-crisis 2007-08,net,2007-05-01,2008-08-31,349,0.23915756663161925,0.16114105312412896,0.1120383418553779,1.438267029443672,-0.0841491173492076,-0.02687704822851556,0.5501432664756447,0.02483912437702211,0.8790737281194764
add3 +regime_gate,ERAS,GFC 2008-09,gross,2008-09-01,2009-06-30,217,-0.08890634254052543,-0.09945106673397168,0.13141573650762367,-0.756766802643931,-0.17405470813793145,-0.04025119301876695,0.5161290322580645,0.016480211148104322,-0.14331991086245544
add3 +regime_gate,ERAS,GFC 2008-09,net,2008-09-01,2009-06-30,217,-0.1017443183110337,-0.11593127788207595,0.13135834416374645,-0.8825573938231157,-0.17818964765856915,-0.04025119301876695,0.4976958525345622,0.016480211148104322,-0.39323669128695915
add3 +regime_gate,ERAS,recovery 2009-11,gross,2009-07-01,2011-06-30,522,0.1252209645455653,0.061534221189182406,0.09570849862690196,0.6429337213726413,-0.08270194671486275,-0.02872486089492908,0.5210727969348659,0.01623965577109867,0.21331655484115772
add3 +regime_gate,ERAS,recovery 2009-11,net,2009-07-01,2011-06-30,522,0.08803259988193357,0.04529456541808372,0.09558055630650443,0.47388890762295494,-0.09724652246255716,-0.02872486089492908,0.5153256704980843,0.01623965577109867,0.3695815449125786
add3 +regime_gate,ERAS,euro crisis 2011-12,gross,2011-07-01,2012-12-31,392,0.025183831445106053,0.02046438351462562,0.09456290015185309,0.21641027804522756,-0.1442346631221827,-0.04163744675910289,0.5178571428571429,0.017790837589165637,0.05327483126659434
add3 +regime_gate,ERAS,euro crisis 2011-12,net,2011-07-01,2012-12-31,392,-0.0027865082162291666,0.0026735459254599823,0.09447988800069444,0.028297513704084103,-0.14585003401564633,-0.04163744675910289,0.5178571428571429,0.017790837589165637,0.01638201774877445
add3 +regime_gate,ERAS,taper + EM 2013-16,gross,2013-01-01,2016-12-31,1044,0.21192880062745934,0.04946727893962245,0.07825918137556916,0.6320955326919006,-0.12065670887920121,-0.04211619808539267,0.5277777777777778,0.012894021190969687,0.3429697919902128
add3 +regime_gate,ERAS,taper + EM 2013-16,net,2013-01-01,2016-12-31,1044,0.148756151082152,0.03657325774865277,0.07863657656985067,0.46509219175081673,-0.12383169915473635,-0.04211619808539267,0.5239463601532567,0.012894021190969687,0.5968398626399662
add3 +regime_gate,ERAS,calm 2017-19,gross,2017-01-01,2019-12-31,782,0.14468483700586288,0.04547770319812228,0.062127828624740075,0.7320021350305568,-0.06018305675144864,-0.02483207370026364,0.5421994884910486,0.015254818405150005,0.23617973216969687
add3 +regime_gate,ERAS,calm 2017-19,net,2017-01-01,2019-12-31,782,0.09169305895120838,0.03022288479297227,0.062476813249904034,0.4837456205085603,-0.06449153814608755,-0.02483207370026364,0.530690537084399,0.015254818405150005,0.3694335601263431
add3 +regime_gate,ERAS,covid 2020,gross,2020-01-01,2020-12-31,262,-0.16191865670350325,-0.16618411279871134,0.08524281721314361,-1.9495380165953429,-0.21550920090721393,-0.03318401782026105,0.46946564885496184,0.018382982536536526,-0.28915329387629524
add3 +regime_gate,ERAS,covid 2020,net,2020-01-01,2020-12-31,262,-0.17779159842842462,-0.18456709533524787,0.08518786580655328,-2.1665890275308386,-0.22531750910079973,-0.03318401782026105,0.4580152671755725,0.018382982536536526,-0.7558737182936939
