freq,period,carry_long,carry_short,spot_long,spot_short,total,gross,resid,universe,tenor,signal,n_buckets,weighting,max_leg_share,vol_window,rebal,vol_target,lev_cap,extra_lag,costs,cost_multiple,exposure,weight_overlay,external_legs,window_start,window_end,n_currencies
ME,2015-10-31,0.006940747301150908,0.000523426652581466,0.01759368163027806,0.006479969542716644,0.03153782512672707,0.03153782512672708,-3.577867169202165e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2015-11-30,0.005751407744110344,0.00048683343676379765,-0.01817191947556786,0.02124685546500753,0.009313177170313814,0.009313177170313812,1.8431436932253575e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2015-12-31,0.008665914390873936,0.0016671710102101394,-0.01287947668696092,-0.025941232126950466,-0.028487623412827307,-0.0284876234128273,-8.348356728138384e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2016-01-31,0.0070042971962712515,0.0009339107589620973,-0.00881235860020749,0.015206700714045819,0.014332550069071678,0.014332550069071685,-5.9631119486702744e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2016-02-29,0.006456241316524894,0.0009437870495496589,0.010146391936217448,-0.02720604362390523,-0.00965962332161323,-0.00965962332161323,-4.607859233063394e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2016-03-31,0.007105249264178753,0.0011769810681202858,0.049055515871860016,-0.041293412485147826,0.016044333719011226,0.01604433371901122,9.215718466126788e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2016-04-30,0.006475032044730002,0.0010735533284279516,0.010321028856865689,-0.01679458628201531,0.0010750279480083317,0.0010750279480083317,2.168404344971009e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2016-05-31,0.009813228187534006,0.0013339433223550695,-0.0641464325396544,0.04845914543475518,-0.004540115595010138,-0.004540115595010149,8.890457814381136e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2016-06-30,0.010438043791631645,0.0019022423528753734,0.07489197961410297,-0.013711458364802923,0.07352080739380708,0.07352080739380706,1.5829351718288365e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2016-07-31,0.008769425109248566,0.0016205239371836733,-0.00856760543898652,-0.008538539903151045,-0.006716196295705327,-0.006716196295705325,-1.3010426069826053e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2016-08-31,0.009080277257492757,0.001986529909468861,-0.001268002521846188,0.009909779916813426,0.019708584561928855,0.019708584561928852,3.7947076036992655e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2016-09-30,0.006635075336669575,0.001870713267593867,0.004967279946081078,-0.008514394161531345,0.004958674388813168,0.0049586743888131715,-4.824699667560495e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2016-10-31,0.006964819242224606,0.0013864234052426514,-0.0071910739977065884,0.03311881047729082,0.034278979127051495,0.034278979127051495,8.673617379884035e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2016-11-30,0.007447404821755029,0.0016400386980632224,-0.07638597650294272,0.04244407583957578,-0.02485445714354869,-0.024854457143548697,7.426784881525705e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2016-12-31,0.007395151603143623,0.00273529817025931,0.01158845419796388,0.006482836971716064,0.028201740943082875,0.028201740943082875,-1.7618285302889447e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2017-01-31,0.008658790120327504,0.0017112191443748829,0.009396573384523647,-0.038080624227091804,-0.01831404157786577,-0.01831404157786577,-2.3852447794681098e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2017-02-28,0.006337628581729461,0.0013884439845192362,0.01071475206776085,0.02421726597276909,0.04265809060677864,0.04265809060677863,8.239936510889834e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2017-03-31,0.009767582874338553,0.0026423304303583566,0.026900924690292285,-0.010067399772931883,0.029243438222057307,0.029243438222057307,-9.75781955236954e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2017-04-30,0.006344109776727602,0.0015969026119330163,-0.015706860744872105,-0.013335654379379773,-0.02110150273559126,-0.02110150273559126,-2.8189256484623115e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2017-05-31,0.007991494916281167,0.0018952184462710648,0.0050864213551326054,-0.03140482148863348,-0.01643168677094864,-0.01643168677094864,1.9786689647860456e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2017-06-30,0.005145881930173184,0.0017457441960472262,0.0017401779372670794,-0.011264985322068955,-0.0026331812585814645,-0.002633181258581467,2.6020852139652106e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2017-07-31,0.006155030497570099,0.001728441346572588,0.01545011853111061,-0.02850249122131794,-0.005168900846064648,-0.005168900846064643,-5.7462715141731735e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2017-08-31,0.006636190562435714,0.0018992198977716987,0.010370186365794598,-0.007538129570948493,0.011367467255053516,0.011367467255053516,-3.2526065174565133e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2017-09-30,0.006910147588566944,0.0022488371745224035,-0.026056886904813573,0.024848583924027265,0.00795068178230304,0.007950681782303048,-8.40256683676266e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2017-10-31,0.006915068425334817,0.002205535449938495,-0.03580621415831742,0.025195338510105025,-0.0014902717729390813,-0.0014902717729390752,-3.957337929572091e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2017-11-30,0.0071136731024494014,0.0023002888812878523,0.008431167744131402,-0.017587126281635664,0.0002580034462329934,0.00025800344623299796,-2.656295322589486e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2017-12-31,0.006775259940502162,0.0044381045946313286,0.011519311051686371,-0.015880942793434882,0.006851732793384979,0.006851732793384976,1.3010426069826053e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2018-01-31,0.006605015396219123,0.0025219823738574596,0.036823315255569804,-0.050496448835306094,-0.0045461358096597106,-0.004546135809659712,2.927345865710862e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2018-02-28,0.006547962064124278,0.0027535035353427775,-0.029237241112676726,0.026583836234636716,0.00664806072142704,0.006648060721427045,-4.119968255444917e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2018-03-31,0.009236652066729743,0.004841647150422873,-0.008761651263566143,-0.005133647630140701,0.0001830003234457693,0.00018300032344576844,-9.75781955236954e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2018-04-30,0.008936147320381125,0.004222770075594153,-0.06723119949714608,0.06123845627211427,0.007166174170943472,0.007166174170943467,4.0115480381963664e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2018-05-31,0.008979964340086006,0.004233548500778593,-0.047092146796925353,0.006261588265244672,-0.027617045690816085,-0.027617045690816085,-2.2768245622195593e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2018-06-30,0.007111553476162624,0.004035570489564199,-0.029378553544722057,0.021156356393462812,0.0029249268144675698,0.0029249268144675737,-4.87890977618477e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2018-07-31,0.007969691665152474,0.003925573169674598,0.004968103807709068,0.0021413996376242585,0.0190047682801604,0.0190047682801604,0.0,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2018-08-31,0.010027221268280553,0.004206084602878802,-0.13361973953220452,0.004853877217361146,-0.11453255644368401,-0.11453255644368399,-1.3877787807814457e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2018-09-30,0.004543671906958305,0.0023783975210571115,-0.005350989662495691,0.0076248108124903355,0.009195890578010062,0.009195890578010062,-5.421010862427522e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2018-10-31,0.005331560329520572,0.002678141628062288,-0.0283129532829777,0.026018924332904425,0.005715673007509586,0.005715673007509586,1.2739375526704677e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2018-11-30,0.004252758513411376,0.0025702469072113915,0.048626363702789895,-0.0022750089210844546,0.05317436020232821,0.053174360202328214,-2.168404344971009e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2018-12-31,0.008397342429285826,0.005238735277513305,-0.0038795896659540377,-0.03686374341541981,-0.027107255374574712,-0.02710725537457472,8.294146619514109e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2019-01-31,0.009821534877740616,0.004355235476102745,0.03677275659552704,-0.005376629692870322,0.04557289725650008,0.04557289725650008,5.2583805365546965e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2019-02-28,0.0071106650495139445,0.0031455937600186326,-0.02473655416775286,0.017354037089887576,0.002873741731667292,0.002873741731667292,-1.4094628242311558e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2019-03-31,0.011585463548383279,0.004563701115498692,-0.011755370185068089,0.012480975851933517,0.0168747703307474,0.0168747703307474,-8.673617379884035e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2019-04-30,0.009459468194148652,0.004768353147999381,-0.007499473890006747,0.020202408734875388,0.026930756187016673,0.026930756187016673,5.421010862427522e-20,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2019-05-31,0.010901557725973047,0.005452803447925858,-0.023736351023289477,-0.018865750605309747,-0.02624774045470032,-0.026247740454700328,8.131516293641283e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2019-06-30,0.007160089981563849,0.004044582342334193,0.023278354602215133,-0.030888224115793207,0.0035948028103199685,0.0035948028103199746,-7.15573433840433e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2019-07-31,0.010386769441935166,0.004958470290008178,0.009135736484508102,0.04441011513688031,0.06889109135333177,0.06889109135333175,5.421010862427522e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2019-08-31,0.008536121933689004,0.004026145665749077,-0.051403382538237605,0.005632484150855871,-0.033208630787943644,-0.033208630787943644,-4.9873299934333204e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2019-09-30,0.0064831542229545295,0.0031437430429650144,0.01653337910076141,0.013979997751368614,0.040140274118049574,0.04014027411804957,2.3852447794681098e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2019-10-31,0.00739251195133018,0.0033115990458570757,0.007437904775044694,-0.0285524870429998,-0.01041047127076785,-0.01041047127076785,5.421010862427522e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2019-11-30,0.007375537216150267,0.0033180784905275295,-0.004943872626610099,0.006210071434741327,0.011959814514809024,0.011959814514809028,-1.5178830414797062e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2019-12-31,0.00855203330273853,0.005600519154494471,0.03125273721276432,-0.04806374526910295,-0.0026584555991056302,-0.002658455599105628,-2.6020852139652106e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2020-01-31,0.01129350287196174,0.005259072509325032,0.001024625965823098,0.014004364621928063,0.03158156596903793,0.03158156596903794,-1.3118846287074604e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2020-02-29,0.010121191199113824,0.0038083615638431607,-0.08281808828672985,0.0038975098494123672,-0.0649910256743605,-0.0649910256743605,6.505213034913027e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2020-03-31,0.013113685659868205,0.003269405901715433,-0.17546178190281236,0.013897666495955825,-0.1451810238452729,-0.1451810238452729,-1.0842021724855044e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2020-04-30,0.006609973748065891,0.0008806895129975664,-0.002410276696960269,-0.0011997197139172484,0.003880666850185939,0.0038806668501859334,5.7462715141731735e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2020-05-31,0.005285266292589629,0.0005089173730560612,0.023128214205762797,-0.00797502606092481,0.020947371810483676,0.020947371810483673,4.336808689942018e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2020-06-30,0.004500033498030898,0.0006465856237742185,-0.0008917561742258199,-0.011666383141936918,-0.00741152019435762,-0.0074115201943576224,2.2768245622195593e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2020-07-31,0.008997732633405926,0.000717722816176307,0.0012660525059353914,-0.03604825823218444,-0.025066750276666817,-0.02506675027666682,5.854691731421724e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2020-08-31,0.010957011087607956,0.0009339032637070036,-0.004322373151204513,-0.018644722238684557,-0.011076181038574112,-0.011076181038574114,4.336808689942018e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2020-09-30,0.008661794582769852,0.0011232909724949059,-0.02667276105106549,0.03179459491903936,0.01490691942323863,0.014906919423238633,0.0,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2020-10-31,0.007583524601495239,0.000931714501163469,-0.00047241985150552014,-0.005955202016953757,0.002087617234199431,0.002087617234199429,2.8189256484623115e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2020-11-30,0.008074811265001007,0.0005710376390036939,0.06765053643450546,-0.024044083691834625,0.052252301646675534,0.052252301646675534,-1.5178830414797062e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2020-12-31,0.007182523696470937,0.0019425941117845338,0.02786989829907989,-0.05757136503158962,-0.020576348924254258,-0.020576348924254268,8.517763317589244e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2021-01-31,0.006906855721893317,0.0006675187246953391,-0.01618809744573328,0.019223318455080313,0.010609595455935693,0.010609595455935688,3.63207727782644e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2021-02-28,0.005695792877084588,0.0007661005217963181,-0.0206173497173651,0.011753252265301323,-0.002402204053182871,-0.0024022040531828676,-3.903127820947816e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2021-03-31,0.013295378733831572,0.0013336059304162391,-0.020695202038356127,0.0503982227362774,0.04433200536216909,0.04433200536216909,4.553649124439119e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2021-04-30,0.006982755825229434,0.0007906687020849158,0.005099271179474669,-0.04091764573074316,-0.028044950023954143,-0.028044950023954143,-2.0599841277224584e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2021-05-31,0.008332357956992357,0.0013453004445399019,0.032436221845673845,-0.015026473569966996,0.027087406677239113,0.02708740667723911,-9.75781955236954e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2021-06-30,0.008107063306673275,0.001894004533510597,-0.036406104373122646,0.04501408400664927,0.018609047473710498,0.018609047473710498,1.5178830414797062e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2021-07-31,0.012788476536344203,0.0012694331366264312,-0.01727689335398233,-0.01408111362835996,-0.017300097309371657,-0.017300097309371647,-1.3444106938820255e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2021-08-31,0.011462385531269782,0.00087471139435028,0.024619691280158784,0.010019047249280863,0.046975835455059706,0.046975835455059706,-2.3852447794681098e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2021-09-30,0.012400761852688309,0.0005473635102250095,-0.06250540000713727,0.043639411328733425,-0.005917863315490529,-0.005917863315490524,-3.835365185167472e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2021-10-31,0.013647064175018868,0.0009776570202939166,-0.05224337233380757,-0.011788425040224173,-0.049407076178718964,-0.049407076178718964,-3.2526065174565133e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2021-11-30,0.010852957979856442,0.0009279543423988709,-0.13012532520754583,0.016092223669062253,-0.10225218921622825,-0.10225218921622824,-2.1250362580715887e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2021-12-31,0.008982325093159193,0.001195541480507751,0.002453366573395303,-0.012669628324716195,-3.839517765394807e-05,-3.8395177653947204e-05,-3.2526065174565133e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2022-01-31,0.006124509026682436,0.0004522621439798498,0.0305104080358282,0.011649688244378453,0.04873686745086894,0.048736867450868936,8.673617379884035e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2022-02-28,0.0052176737195581925,0.0004496027430394535,0.008095679301358714,0.0027315782342890015,0.01649453399824536,0.016494533998245357,1.9244588561617704e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2022-03-31,0.007565217977596833,0.0010512492745367282,0.028258697975099573,0.019256912120708278,0.056132077347941414,0.056132077347941414,-2.0599841277224584e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2022-04-30,0.012448095107921093,0.0014245002171860723,-0.058094933361682144,0.0762690412929234,0.03204670325634843,0.03204670325634844,-5.9631119486702744e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2022-05-31,0.02369172792224672,0.002064354324845896,-0.01026282334527116,-0.0146260001142127,0.0008672587876087561,0.0008672587876087474,1.1817803680091998e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2022-06-30,0.025876400174253765,0.0024823195128387586,-0.07100442929410761,0.04751404274435598,0.0048683331373408955,0.0048683331373408955,4.336808689942018e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2022-07-31,0.017940487231518806,0.0023434190856178737,-0.02204757461890015,0.01200028956903508,0.010236621267271605,0.010236621267271605,2.2768245622195593e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2022-08-31,0.014674406494916846,0.0021632606098950405,-0.00977035787685085,0.027492049257242905,0.03455935848520394,0.03455935848520394,-1.5178830414797062e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2022-09-30,0.01558107634861762,0.0024377719174384044,-0.03738695064322111,0.03813261441955411,0.018764512042389027,0.018764512042389023,1.8431436932253575e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2022-10-31,0.01909753094352978,0.0029980308688397628,0.0043181989959512135,0.00037943610902144934,0.026793196917342207,0.026793196917342207,-9.75781955236954e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2022-11-30,0.01632139140495987,0.00450726440417989,0.02700611422715176,-0.08741410723157561,-0.0395793371952841,-0.0395793371952841,5.637851296924623e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2022-12-31,0.011607186023873296,0.004074487570175308,0.0024848685590848386,-0.031186091611289726,-0.013019549458156282,-0.013019549458156292,9.540979117872439e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2023-01-31,0.012656972455978369,0.003491234417046845,0.025666751068906916,-0.023617496246436838,0.018197461695495295,0.01819746169549529,4.4994390158148434e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2023-02-28,0.011998695765133226,0.0025797549567234223,-0.004771814192753592,0.04257857368985899,0.052385210218962044,0.052385210218962044,1.5178830414797062e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2023-03-31,0.026960989601433453,0.0054965685054092234,0.015078275384219866,-0.0383851594912781,0.009150673999784455,0.009150673999784462,-9.974659986866641e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2023-04-30,0.03089739094897633,0.0035710264220842752,-0.002249680941392327,0.0028511360088143067,0.035069872438482586,0.035069872438482586,-4.391018798566293e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2023-05-31,0.05892951052215688,0.004512762427531049,-0.0305733076846212,0.03946981617545582,0.07233878144052254,0.07233878144052254,-4.0657581468206416e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2023-06-30,0.027874050781548764,0.003822750639419808,-0.08729956737848901,0.01520444999809879,-0.04039831595942165,-0.04039831595942164,-1.3010426069826053e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2023-07-31,0.009598792553973823,0.0034491891452230598,0.009528596533580716,-0.031608432755562826,-0.00903185452278523,-0.00903185452278523,-9.75781955236954e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2023-08-31,0.010062625043217355,0.0032620417201823606,-0.024855690413439668,0.020841787029884897,0.009310763379844942,0.00931076337984494,1.734723475976807e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2023-09-30,0.00982427666789791,0.0030406954835619526,-0.024801385365745495,0.030646838179777886,0.018710424965492252,0.018710424965492252,-1.2874900798265365e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2023-10-31,0.014214900996335596,0.0036241192594023944,-0.016128322004077725,0.0019442923606425022,0.003654990612302777,0.0036549906123027696,4.553649124439119e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2023-11-30,0.01276043615680149,0.003935091828902014,0.021161029154633033,-0.03697785866822937,0.0008786984721071665,0.0008786984721071657,0.0,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
