date,AUD,CAD,CHF,EUR,GBP,JPY,NOK,NZD,SEK,BRL,CLP,CNH,COP,HUF,IDR,ILS,INR,KRW,MXN,MYR,PEN,PHP,PLN,SGD,THB,TRY,ZAR
2012-08-31,0.0,0.0,-0.164818600199908,-0.16298325234581507,-0.20326076679327823,-0.2207220727145936,0.0,0.0,0.0,0.14136747414451967,0.0,0.0,0.274433782081837,0.12451947825172945,0.0,0.0,0.1916625001441792,0.0,0.0,0.0,0.0,0.0,0.0,-0.24821530794640512,0.0,0.2680167653777348,0.0
2012-09-30,0.0,0.0,-0.15049570340624635,-0.14854362402156351,-0.1923265097386973,-0.23741534360843403,0.0,0.0,0.0,0.16011427815598245,0.0,0.0,0.28752074024276036,0.11410191681459592,0.0,0.0,0.17866285855729533,0.0,0.0,0.0,0.0,0.0,0.0,-0.2712188192250588,0.0,0.2596002062293659,0.0
2012-10-31,0.0,0.0,-0.15840760792372607,-0.14387419761576736,-0.20104165863276097,-0.20617177020104113,0.0,0.0,0.0,0.0,0.0,0.0,0.30776150606823405,0.11787132853512083,0.0,0.0,0.17736787721017183,0.0,0.0,0.0,0.0,0.0,0.0,-0.29050476562670446,0.0,0.27396392293313415,0.1230353652533392
2012-11-30,0.0,0.0,-0.16502430360765005,-0.14535655239323297,-0.21517317860025598,-0.17414140010556287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11477616767526724,0.38425018866612387,0.0,0.14366590462347076,0.0,0.0,0.0,0.0,0.0,0.0,-0.3003045652932981,0.0,0.2577480873804596,0.09955965165467842
2012-12-31,0.0,0.0,-0.16207938832972324,-0.14965609543090452,0.0,-0.14708556398342443,0.0,0.0,0.0,0.23393135480582364,0.2222093006904312,0.0,0.2988750843680239,0.0,0.0,0.0,0.13739418462372874,0.0,0.0,0.0,0.0,-0.23645390317273943,0.0,-0.3047250490832084,0.0,0.0,0.10759007551199255
2013-01-31,0.0,0.0,-0.1454823323721418,-0.14090674690327976,0.0,-0.11808159217605918,0.0,0.0,0.0,0.1842451324075681,0.23355413583022408,0.0,0.0,0.0,0.0,0.0,0.1726720142974473,0.0,0.0,0.0,0.0,-0.27485047529152346,0.0,-0.3206788532569958,0.0,0.2886667932106531,0.12086192425410743
2013-02-28,0.0,0.0,-0.13271211498633007,-0.13575998812596593,0.0,-0.09319211657226863,0.0,0.0,0.0,0.0,0.2654040648117798,0.0,0.0,0.13171737874155046,0.0,0.0,0.16938526627131206,0.0,0.0,0.0,-0.3645421784395966,-0.27379360187583895,0.0,0.0,0.0,0.31876977578270477,0.114723514392653
2013-03-31,0.0,0.0,-0.13099176726648515,-0.11535932604215665,0.0,-0.07888025286098027,0.0,0.0,0.0,0.0,0.33365511076322024,0.0,0.0,0.11883736967396286,0.0,0.0,0.1784809473654968,0.0,0.0,0.0,-0.38518367321155056,0.0,0.0,-0.2895849806188275,0.0,0.2613247313889497,0.10770184080837024
2013-04-30,0.0,0.0,-0.12782658301636793,-0.11569540673345925,0.0,-0.08481842416826346,0.0,0.0,0.0,0.0,0.2792519062306096,0.0,0.0,0.0,0.31649738989914955,0.0,0.1416096116170325,0.0,0.0,0.0,0.0,-0.3720946545344262,0.0,-0.29956493154748315,0.0,0.18066572864714273,0.08197536360606567
2013-05-31,0.0,0.0,-0.16617004548652164,-0.16068072234931643,-0.17769043827028103,-0.09545691465713378,0.0,0.0,0.0,0.1294676317764315,0.28120618322104235,0.0,0.0,0.09201410416394043,0.4000024050375488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4000018792367471,0.0,0.0,0.09730967580103686
2013-06-30,0.0,0.0,-0.14909611749843707,-0.19326437006102004,-0.21274230810176162,-0.10802619237703849,0.0,0.0,0.0,0.1609388586642839,0.22268660244993466,0.0,0.0,0.0,0.0,0.0,0.23336611262239654,0.0,0.0,0.0,0.0,0.0,0.0,-0.33687101196174274,0.0,0.26851979291944816,0.1144886333439368
2013-07-31,0.0,0.0,-0.1596947254014555,-0.22268417513487454,-0.2190864672164104,-0.11476043887797001,0.0,0.0,0.0,0.1871309237343404,0.19386245588154047,0.0,0.0,0.0,0.0,0.0,0.21310568727260112,0.0,0.0,0.0,0.0,0.0,0.0,-0.2837741933692895,0.0,0.27516535222049865,0.1307355808910194
2013-08-31,0.0,0.0,-0.15746925280132215,-0.2206938465562867,0.0,-0.12369215215348332,0.0,0.0,0.0,0.1269280893229369,0.1404306606645588,0.0,0.0,0.0,0.4000054556344702,0.0,0.15581925104628425,0.0,0.0,0.0,0.0,-0.23563202343803022,0.0,-0.26251272505087747,0.0,0.17681654333174976,0.0
2013-09-30,0.0,0.0,-0.1718316154192658,-0.21385239678350135,0.0,-0.1172332883018001,0.0,0.0,0.0,0.12470194593791491,0.1823380236039785,0.0,0.0,0.0,0.0,0.0,0.11738285561132492,0.0,0.0,0.0,0.3699137207410576,-0.23345923267585758,0.0,-0.26362346681957516,0.0,0.2056634541057241,0.0
2013-10-31,0.0,0.0,-0.1584851036468453,-0.2049453391463741,0.0,-0.12154101838092829,0.0,0.0,0.0,0.144824380054708,0.0,0.0,0.0,0.0,0.3316800697847026,0.0,0.13048558909789199,0.0,0.0,0.0,0.0,-0.26384222981963845,0.0,-0.2511863090062138,0.0,0.2155223299818932,0.1774876310808042
2013-11-30,0.0,0.0,-0.16261587140169137,-0.20757273222311526,0.0,-0.13350602556398952,0.0,0.0,0.0,0.1405293666072598,0.27904017437923656,0.0,0.0,0.0,0.2519748699687142,0.0,0.12181402716265169,0.0,0.0,0.0,0.0,-0.22934007065994189,0.0,-0.2669653001512619,0.0,0.2066415618821377,0.0
2013-12-31,0.0,0.0,-0.16419002150764328,-0.18597958990151273,0.0,-0.13901985088504074,0.0,0.0,0.0,0.13494638472714524,0.0,0.0,0.0,0.0,0.2072755370881233,0.0,0.19055617944538025,0.0,0.0,0.0,0.0,-0.20631526703436656,0.0,-0.30449527067143684,0.27186100732013774,0.19536089141921353,0.0
2014-01-31,0.0,0.0,-0.14077263536041307,-0.16199811696623145,0.0,-0.1239346990055783,0.0,0.0,0.0,0.11978964930895791,0.0,0.0,0.0,0.0,0.17188853214323188,0.0,0.21250723292664758,0.0,0.0,0.0,0.32577475015303303,-0.24700912473886558,0.0,-0.3262854239289116,0.0,0.17003983546812956,0.0
2014-02-28,0.0,0.0,-0.14579894162594742,-0.19067604802944524,-0.18712387067560046,-0.1263275526131793,0.0,0.0,0.0,0.09810391289760881,0.0,0.0,0.0,0.0,0.0,0.0,0.16673382025065875,0.0,0.0,0.0,0.3487352096660584,0.0,0.0,-0.35007358705582764,0.2863485384904936,0.10007851869518042,0.0
2014-03-31,0.0,0.0,-0.15096055914846965,-0.2018403793209755,-0.1898457185824006,-0.13912576139115218,0.0,0.0,0.0,0.10741904829039733,0.0,0.0,0.0,0.0,0.20411919207485069,0.0,0.20418256631370071,0.0,0.0,0.0,0.390552062400342,0.0,0.0,-0.3182275815570022,0.0,0.09372713092070928,0.0
2014-04-30,0.0,0.0,-0.1642986130161281,-0.20146720438062696,-0.21027094654873152,-0.14628115007374473,0.0,0.0,0.0,0.16698609532810513,0.0,0.0,0.0,0.0,0.2774891672105859,0.0,0.28645496305897494,0.0,0.0,0.0,0.0,0.0,0.0,-0.2776820859807687,0.0,0.1330284427861766,0.1360413316161574
2014-05-31,0.0,0.0,-0.18039003478461998,-0.2006478722027787,-0.22530062443896023,-0.15771363554267423,0.0,0.0,0.0,0.1515546708584039,0.0,0.0,0.0,0.0,0.24683440758117597,0.0,0.29042998408062254,0.0,0.0,0.0,0.0,0.0,0.0,-0.23594783303096686,0.0,0.1559610212264425,0.155219916253355
2014-06-30,0.0,0.0,-0.18762653764419587,-0.20889054596662449,-0.2100552811571091,-0.1546316027329325,0.0,0.0,0.0,0.1521348910677848,0.0,0.0,0.0,0.0,0.24546265088160663,0.0,0.27716889754747503,0.0,0.0,0.0,0.0,0.0,0.0,-0.23879603249913794,0.0,0.16350904298665492,0.16172451751647868
2014-07-31,0.0,0.0,-0.17974278781386913,-0.2052080872948284,-0.1796199411900783,-0.17492772929861483,0.0,0.0,0.0,0.15161389815292936,0.0,0.0,0.0,0.0,0.21494508335364867,0.0,0.3019668961948892,0.0,0.0,0.0,0.0,0.0,0.0,-0.2605014544026092,0.0,0.176303350527628,0.15517077177090474
