variant,window_set,window,basis,start,end,n_days,cum_return,ann_return,ann_vol,sharpe,max_drawdown,worst_day,hit_rate,cost_drag,share_pnl
(bar) baseline,ERAS,calm 2017-19,gross,2017-01-01,2019-12-31,782,0.09527759100010003,0.03471043492142198,0.10370247887775574,0.3347117185341207,-0.14937841259047901,-0.03637328601818787,0.5268542199488491,0.010786615971443137,0.07721756971288242
(bar) baseline,ERAS,calm 2017-19,net,2017-01-01,2019-12-31,782,0.05919007406118704,0.023923818949978838,0.10380676591546606,0.23046492913054384,-0.1620708607600838,-0.03637328601818787,0.5230179028132992,0.010786615971443137,0.0717432049492368
(bar) baseline,ERAS,covid 2020,gross,2020-01-01,2020-12-31,262,-0.14563726947478084,-0.1429728800341817,0.12948079783481092,-1.1042014138388592,-0.2615754912076297,-0.03810552036060185,0.4961832061068702,0.0197991438305985,-0.10656246974156205
(bar) baseline,ERAS,covid 2020,net,2020-01-01,2020-12-31,262,-0.1630717778480565,-0.1627720238647802,0.12962465219651081,-1.2557181146223484,-0.26887943686770055,-0.03810552036060185,0.49236641221374045,0.0197991438305985,-0.16354021650707296
(bar) baseline,ERAS,tightening 2021-23,gross,2021-01-01,2023-12-31,781,0.32027350964941625,0.09571486305099285,0.10983684487291134,0.8714276449013209,-0.17642395829698287,-0.03526709096040925,0.5761843790012804,0.01837292512637445,0.21265702626999192
(bar) baseline,ERAS,tightening 2021-23,net,2021-01-01,2023-12-31,781,0.24723285708188603,0.07734193792461841,0.10980034269242488,0.7043870358517035,-0.1817288196868836,-0.03526709096040925,0.5710627400768246,0.01837292512637445,0.23163788842300884
(bar) baseline,ERAS,recent 2024-26,gross,2024-01-01,2026-06-30,652,0.8472676917457247,0.24301133683781267,0.1067510245118946,2.2764309565079204,-0.10567861723277083,-0.04177697196876925,0.6058282208588958,0.030016780830614195,0.45073724997382886
(bar) baseline,ERAS,recent 2024-26,net,2024-01-01,2026-06-30,652,0.7092875638921083,0.21299455600719852,0.106878285998752,1.9928702450344837,-0.11073268244175971,-0.04177697196876925,0.593558282208589,0.030016780830614195,0.5325490480142958
(bar) baseline,STRESS,gfc_2008,gross,2008-09-01,2009-06-30,217,-0.0416871277072437,-0.039425015040923994,0.1414777290563479,-0.2786658741548061,-0.17405470813793145,-0.04025119301876695,0.5345622119815668,0.021353211799687837,-0.024337777809318336
(bar) baseline,STRESS,gfc_2008,net,2008-09-01,2009-06-30,217,-0.059131140355623946,-0.06077822684061183,0.14130503525965155,-0.43012074360216757,-0.17818964765856915,-0.04025119301876695,0.5161290322580645,0.021353211799687837,-0.05057679128587171
(bar) baseline,STRESS,euro_2011,gross,2011-07-01,2012-12-31,392,-0.021158972285930555,-0.006699380894083592,0.11863170385158221,-0.05647209537228814,-0.17618655495335545,-0.04905954467828443,0.5153061224489796,0.019868832510356604,-0.007470850705952674
(bar) baseline,STRESS,euro_2011,net,2011-07-01,2012-12-31,392,-0.05095087403014087,-0.026568213404440207,0.11861618390106639,-0.22398472561383212,-0.18963546719139324,-0.04905954467828443,0.5153061224489796,0.019868832510356604,-0.03993851673032586
(bar) baseline,STRESS,taper_2013,gross,2013-05-01,2013-09-30,109,-0.1213086445929289,,,,-0.18704560075850685,-0.04031777309316834,0.48623853211009177,0.019032384847044927,-0.08880242157191856
(bar) baseline,STRESS,taper_2013,net,2013-05-01,2013-09-30,109,-0.1285559057814608,,,,-0.19056745816094622,-0.04031777309316834,0.48623853211009177,0.019032384847044927,-0.1276622718017687
(bar) baseline,STRESS,china_em_2015,gross,2015-06-01,2016-02-29,196,-0.04631902604762406,-0.05466462704933479,0.11238638983203475,-0.4863989948518937,-0.09805869380384757,-0.029101775774307753,0.5306122448979592,0.007507163007109273,-0.030479776716593625
(bar) baseline,STRESS,china_em_2015,net,2015-06-01,2016-02-29,196,-0.05188478451008516,-0.062171790056444055,0.11253187472551728,-0.552481598730055,-0.09868561157876232,-0.029101775774307753,0.5255102040816326,0.007507163007109273,-0.04672969611326254
(bar) baseline,STRESS,covid_2020,gross,2020-02-01,2020-04-30,64,-0.19044257310586532,,,,-0.23606288266495556,-0.03810552036060185,0.4375,0.027891600074519504,-0.14788732310731045
(bar) baseline,STRESS,covid_2020,net,2020-02-01,2020-04-30,64,-0.19618650104557178,,,,-0.24037922999009376,-0.03810552036060185,0.4375,0.027891600074519504,-0.20619945568911735
(bar) baseline,STRESS,rates_2022,gross,2022-01-01,2022-10-31,216,0.27789449583690384,0.29108270647232065,0.09864917140118645,2.950685771992402,-0.061553854247298534,-0.021880182396760452,0.6203703703703703,0.020748750560818006,0.17886257378546322
(bar) baseline,STRESS,rates_2022,net,2022-01-01,2022-10-31,216,0.25543093829233166,0.2703339559115026,0.09828131016389728,2.7506140838037716,-0.0655638908629178,-0.021880182396760452,0.6157407407407407,0.020748750560818006,0.22392256715776454
(bar) baseline,STRESS,oil_2026,gross,2026-02-01,2026-05-31,85,0.1094979055466383,,,,-0.017826055423339038,-0.01770198861377108,0.6470588235294118,0.023414739751940666,0.07553813158001774
(bar) baseline,STRESS,oil_2026,net,2026-02-01,2026-05-31,85,0.10074865288869117,,,,-0.017826055423338927,-0.01770198861377108,0.6352941176470588,0.023414739751940666,0.09419417409653345
(bar) baseline,STRESS,semis_2026,gross,2026-04-01,2026-06-30,65,0.12209194507905274,,,,-0.017826055423338816,-0.01770198861377108,0.676923076923077,0.01832156395377013,0.08330744966000185
(bar) baseline,STRESS,semis_2026,net,2026-04-01,2026-06-30,65,0.11680426665541255,,,,-0.017826055423338705,-0.01770198861377108,0.6461538461538462,0.01832156395377013,0.10773267626564188
(bar) per-currency RR,ERAS,pre-crisis 2007-08,gross,2007-05-01,2008-08-31,349,0.2825215845731275,0.18598017750115103,0.1119195767099718,1.6617305297990874,-0.08112899508463634,-0.02687704822851556,0.5587392550143266,0.02483912437702211,0.19501191129486534
(bar) per-currency RR,ERAS,pre-crisis 2007-08,net,2007-05-01,2008-08-31,349,0.23915756663161925,0.16114105312412896,0.1120383418553779,1.438267029443672,-0.0841491173492076,-0.02687704822851556,0.5501432664756447,0.02483912437702211,0.23161142649680347
(bar) per-currency RR,ERAS,GFC 2008-09,gross,2008-09-01,2009-06-30,217,-0.009182836953123164,-0.0038209832816431207,0.11742116162502307,-0.032540840413801946,-0.11819804050854876,-0.037702355740750926,0.5529953917050692,0.019817030425597067,-0.002491173212544332
(bar) per-currency RR,ERAS,GFC 2008-09,net,2008-09-01,2009-06-30,217,-0.02593444227990327,-0.023638013707240193,0.11727732532866435,-0.20155655529315442,-0.12265559006177895,-0.037702355740750926,0.5299539170506913,0.019817030425597067,-0.02112511446538809
(bar) per-currency RR,ERAS,recovery 2009-11,gross,2009-07-01,2011-06-30,522,0.09302044517517127,0.047974428803945944,0.1003719313985909,0.4779665802527284,-0.09033227432717461,-0.029575300881677525,0.5134099616858238,0.016271167434169315,0.0752401009536026
(bar) per-currency RR,ERAS,recovery 2009-11,net,2009-07-01,2011-06-30,522,0.05684417158383326,0.03170326136977666,0.10016387800284636,0.3165139170118368,-0.09743913931513348,-0.029575300881677525,0.5095785440613027,0.016271167434169315,0.06815579704160105
(bar) per-currency RR,ERAS,euro crisis 2011-12,gross,2011-07-01,2012-12-31,392,-0.06255192306668456,-0.03515181533308348,0.11275877403054127,-0.3117435040892023,-0.1898426909048978,-0.04905954467828443,0.5076530612244898,0.019868400629294368,-0.041400241934211074
(bar) per-currency RR,ERAS,euro crisis 2011-12,net,2011-07-01,2012-12-31,392,-0.09108288392205022,-0.055020215962377834,0.11272059494451568,-0.48811147589719844,-0.20292959462498827,-0.04905954467828443,0.5076530612244898,0.019868400629294368,-0.0888253064672107
(bar) per-currency RR,ERAS,taper + EM 2013-16,gross,2013-01-01,2016-12-31,1044,0.1645993513567634,0.04294067402327571,0.11083201172843536,0.3874392727661618,-0.21925831315371214,-0.04498793054138823,0.5201149425287356,0.01308577835733383,0.13469094803526932
(bar) per-currency RR,ERAS,taper + EM 2013-16,net,2013-01-01,2016-12-31,1044,0.1030036253048765,0.029854895665941874,0.11112151381165308,0.2686689070538117,-0.2283611043554482,-0.04498793054138823,0.5172413793103449,0.01308577835733383,0.1283643462401574
(bar) per-currency RR,ERAS,calm 2017-19,gross,2017-01-01,2019-12-31,782,0.06761509555757139,0.02577636214811816,0.09686779523695618,0.2660983672134222,-0.13996353085623858,-0.0295313601224324,0.5217391304347826,0.011517624674580245,0.06056161274457654
(bar) per-currency RR,ERAS,calm 2017-19,net,2017-01-01,2019-12-31,782,0.030102563318562092,0.014258737473537906,0.0969666562309595,0.14704784126592763,-0.15373498303748756,-0.0295313601224324,0.5166240409207161,0.011517624674580245,0.04592151240376166
(bar) per-currency RR,ERAS,covid 2020,gross,2020-01-01,2020-12-31,262,-0.12336019816375388,-0.12007891311928931,0.11428748670982054,-1.050674195191407,-0.22666931536211665,-0.03810552036060185,0.4961832061068702,0.019669607856447686,-0.09452291220807593
(bar) per-currency RR,ERAS,covid 2020,net,2020-01-01,2020-12-31,262,-0.14112692961788398,-0.139748520975737,0.11440134026530552,-1.2215636691987124,-0.23437868385276894,-0.03810552036060185,0.48091603053435117,0.019669607856447686,-0.15079150243400308
(bar) per-currency RR,ERAS,tightening 2021-23,gross,2021-01-01,2023-12-31,781,0.35241895388459943,0.10287897865795574,0.1042596469630808,0.9867574047549388,-0.17499235569559968,-0.03396177491097226,0.5749039692701664,0.017603177777391715,0.24140526178260807
(bar) per-currency RR,ERAS,tightening 2021-23,net,2021-01-01,2023-12-31,781,0.2806438101846369,0.08527580088056402,0.10424280269951099,0.8180497710367496,-0.18073727733945366,-0.03396177491097226,0.5685019206145967,0.017603177777391715,0.27428698301630905
(bar) per-currency RR,ERAS,recent 2024-26,gross,2024-01-01,2026-06-30,652,0.7436471175556552,0.22027675596167642,0.10293925934376834,2.139871195556755,-0.0966294796974062,-0.0357805324884257,0.5950920245398773,0.0294519877930279,0.4315044925439096
(bar) per-currency RR,ERAS,recent 2024-26,net,2024-01-01,2026-06-30,652,0.6157475012754168,0.19082476816864852,0.10308419734188659,1.8511544260830168,-0.10502749584481963,-0.0357805324884257,0.5828220858895705,0.0294519877930279,0.5124018581679692
(bar) per-currency RR,STRESS,gfc_2008,gross,2008-09-01,2009-06-30,217,-0.009182836953123164,-0.0038209832816431207,0.11742116162502307,-0.032540840413801946,-0.11819804050854876,-0.037702355740750926,0.5529953917050692,0.019817030425597067,-0.002491173212544332
(bar) per-currency RR,STRESS,gfc_2008,net,2008-09-01,2009-06-30,217,-0.02593444227990327,-0.023638013707240193,0.11727732532866435,-0.20155655529315442,-0.12265559006177895,-0.037702355740750926,0.5299539170506913,0.019817030425597067,-0.02112511446538809
(bar) per-currency RR,STRESS,euro_2011,gross,2011-07-01,2012-12-31,392,-0.06255192306668456,-0.03515181533308348,0.11275877403054127,-0.3117435040892023,-0.1898426909048978,-0.04905954467828443,0.5076530612244898,0.019868400629294368,-0.041400241934211074
(bar) per-currency RR,STRESS,euro_2011,net,2011-07-01,2012-12-31,392,-0.09108288392205022,-0.055020215962377834,0.11272059494451568,-0.48811147589719844,-0.20292959462498827,-0.04905954467828443,0.5076530612244898,0.019868400629294368,-0.0888253064672107
(bar) per-currency RR,STRESS,taper_2013,gross,2013-05-01,2013-09-30,109,-0.12343677344195858,,,,-0.18633754925064305,-0.04031777309316834,0.48623853211009177,0.01910366219728822,-0.09564001061387732
(bar) per-currency RR,STRESS,taper_2013,net,2013-05-01,2013-09-30,109,-0.1306890470938955,,,,-0.18984567377145023,-0.04031777309316834,0.48623853211009177,0.01910366219728822,-0.13967459861004872
(bar) per-currency RR,STRESS,china_em_2015,gross,2015-06-01,2016-02-29,196,-0.0476406205800034,-0.05675146078194897,0.1096265001767258,-0.5176801292612784,-0.09501296253886748,-0.028283549614339456,0.5153061224489796,0.007857874408889588,-0.033419670993226076
(bar) per-currency RR,STRESS,china_em_2015,net,2015-06-01,2016-02-29,196,-0.05345405031384631,-0.06460933519083856,0.10973916133348859,-0.5887536810537117,-0.09566891656536602,-0.028283549614339456,0.5102040816326531,0.007857874408889588,-0.052153048643912965
(bar) per-currency RR,STRESS,covid_2020,gross,2020-02-01,2020-04-30,64,-0.14326449479939196,,,,-0.1878314953325655,-0.03810552036060185,0.484375,0.028523549993802647,-0.11417646589397147
(bar) per-currency RR,STRESS,covid_2020,net,2020-02-01,2020-04-30,64,-0.1494756588788294,,,,-0.19148499507751393,-0.03810552036060185,0.46875,0.028523549993802647,-0.16402593433709256
(bar) per-currency RR,STRESS,rates_2022,gross,2022-01-01,2022-10-31,216,0.2705907711152111,0.2840895655680877,0.09554951788823027,2.973218199807177,-0.06283745282271702,-0.02229215128366971,0.6018518518518519,0.01816030372326211,0.18436483446048324
(bar) per-currency RR,STRESS,rates_2022,net,2022-01-01,2022-10-31,216,0.2510318769332547,0.2659292618448255,0.09510017501155617,2.7963067556133407,-0.06604289798008023,-0.02229215128366971,0.5925925925925926,0.01816030372326211,0.2365637718225715
(bar) per-currency RR,STRESS,oil_2026,gross,2026-02-01,2026-05-31,85,0.09423734495707103,,,,-0.019169357376829455,-0.019169357376829402,0.5882352941176471,0.02414565920885982,0.06928953777037296
(bar) per-currency RR,STRESS,oil_2026,net,2026-02-01,2026-05-31,85,0.08534245890310599,,,,-0.019169357376829455,-0.019169357376829402,0.5764705882352941,0.02414565920885982,0.08652634039005042
(bar) per-currency RR,STRESS,semis_2026,gross,2026-04-01,2026-06-30,65,0.11192035618897211,,,,-0.019169357376829455,-0.019169357376829402,0.6615384615384615,0.02100810450951532,0.08111623975275765
(bar) per-currency RR,STRESS,semis_2026,net,2026-04-01,2026-06-30,65,0.10590741844791074,,,,-0.019169357376829455,-0.019169357376829402,0.6461538461538462,0.02100810450951532,0.10556657066726258
Duration hedge (long TLT),ERAS,pre-crisis 2007-08,gross,2007-05-01,2008-08-31,349,0.2825215845731275,0.18598017750115103,0.1119195767099718,1.6617305297990874,-0.08112899508463634,-0.02687704822851556,0.5587392550143266,0.02483912437702211,0.1741129957187157
Duration hedge (long TLT),ERAS,pre-crisis 2007-08,net,2007-05-01,2008-08-31,349,0.23915756663161925,0.16114105312412896,0.1120383418553779,1.438267029443672,-0.0841491173492076,-0.02687704822851556,0.5501432664756447,0.02483912437702211,0.1994083070009014
Duration hedge (long TLT),ERAS,GFC 2008-09,gross,2008-09-01,2009-06-30,217,-0.050221253289731815,-0.04970257538795241,0.1422505902325406,-0.34940154066638573,-0.17405470813793145,-0.04025119301876695,0.5207373271889401,0.021376164450658486,-0.028931951580893504
Duration hedge (long TLT),ERAS,GFC 2008-09,net,2008-09-01,2009-06-30,217,-0.06753015351804659,-0.07107873983861092,0.14208853516814918,-0.5002426110910042,-0.17818964765856915,-0.04025119301876695,0.5023041474654378,0.021376164450658486,-0.05469039689709971
Duration hedge (long TLT),ERAS,recovery 2009-11,gross,2009-07-01,2011-06-30,522,0.1252209645455653,0.061534221189182406,0.09570849862690196,0.6429337213726413,-0.08270194671486275,-0.02872486089492908,0.5210727969348659,0.01623965577109867,0.08616409171979995
Duration hedge (long TLT),ERAS,recovery 2009-11,net,2009-07-01,2011-06-30,522,0.08803259988193357,0.04529456541808372,0.09558055630650443,0.47388890762295494,-0.09724652246255716,-0.02872486089492908,0.5153256704980843,0.01623965577109867,0.08383555077621263
Duration hedge (long TLT),ERAS,euro crisis 2011-12,gross,2011-07-01,2012-12-31,392,0.04564767017205429,0.03481809398763377,0.11069044881964671,0.3145537339392721,-0.1442346631221827,-0.04163744675910289,0.49489795918367346,0.01987081580242607,0.036612565643812454
Duration hedge (long TLT),ERAS,euro crisis 2011-12,net,2011-07-01,2012-12-31,392,0.013841776771990721,0.014947278185207701,0.11058096180518813,0.13517044834119374,-0.14585003401564633,-0.04163744675910289,0.49489795918367346,0.01987081580242607,0.020775898076416686
Duration hedge (long TLT),ERAS,taper + EM 2013-16,gross,2013-01-01,2016-12-31,1044,0.20570405604697806,0.051288053124414895,0.11059166102267863,0.46376058239958473,-0.23202231051891808,-0.04211619808539267,0.5306513409961686,0.013067812538165269,0.14363352385514364
Duration hedge (long TLT),ERAS,taper + EM 2013-16,net,2013-01-01,2016-12-31,1044,0.1420010497397941,0.03822024058624962,0.11092080575149914,0.34457233092839357,-0.2412221315590496,-0.04211619808539267,0.5268199233716475,0.013067812538165269,0.14148341598033393
Duration hedge (long TLT),ERAS,calm 2017-19,gross,2017-01-01,2019-12-31,782,0.14531495682041307,0.04887733146371948,0.10147183996952001,0.481683701393423,-0.1558211238164513,-0.036816854307167024,0.5319693094629157,0.010787208550241949,0.10253056320694881
Duration hedge (long TLT),ERAS,calm 2017-19,net,2017-01-01,2019-12-31,782,0.10757205156501848,0.038090122913477534,0.10159852648149244,0.3749082219259959,-0.16441666470131822,-0.036816854307167024,0.5294117647058824,0.010787208550241949,0.10561625133050812
Duration hedge (long TLT),ERAS,covid 2020,gross,2020-01-01,2020-12-31,262,-0.11220274468963765,-0.1077826781230581,0.11547564939812223,-0.9333801427819532,-0.23843114124036136,-0.03318401782026105,0.4770992366412214,0.019800538675965432,-0.07575117345884595
Duration hedge (long TLT),ERAS,covid 2020,net,2020-01-01,2020-12-31,262,-0.13031009812249705,-0.12758321679902349,0.11555819573272466,-1.1040603047672324,-0.24595154484437742,-0.03318401782026105,0.4618320610687023,0.019800538675965432,-0.11852404399285196
Duration hedge (long TLT),ERAS,tightening 2021-23,gross,2021-01-01,2023-12-31,781,0.20749919438370323,0.06728391968108899,0.11332646928237107,0.5937176028438714,-0.1758275450952771,-0.03834219754585641,0.5531370038412292,0.0183740968666239,0.14096179475874893
Duration hedge (long TLT),ERAS,tightening 2021-23,net,2021-01-01,2023-12-31,781,0.14073051528703995,0.048909822814465084,0.11317830844260908,0.4321483815007403,-0.18112914550279502,-0.03834219754585641,0.5518565941101152,0.0183740968666239,0.1354436800262993
Duration hedge (long TLT),ERAS,recent 2024-26,gross,2024-01-01,2026-06-30,652,0.8358029662698747,0.24052064221822597,0.10596792835420661,2.2697494039353656,-0.09484953994484513,-0.03929921418098236,0.598159509202454,0.03001744133988947,0.42066759013656996
Duration hedge (long TLT),ERAS,recent 2024-26,net,2024-01-01,2026-06-30,652,0.6987443121666488,0.21050320087833646,0.10594841409288339,1.9868461711356196,-0.11045179953165607,-0.03929921418098236,0.588957055214724,0.03001744133988947,0.4866513376992792
Duration hedge (long TLT),STRESS,gfc_2008,gross,2008-09-01,2009-06-30,217,-0.050221253289731815,-0.04970257538795241,0.1422505902325406,-0.34940154066638573,-0.17405470813793145,-0.04025119301876695,0.5207373271889401,0.021376164450658486,-0.028931951580893504
Duration hedge (long TLT),STRESS,gfc_2008,net,2008-09-01,2009-06-30,217,-0.06753015351804659,-0.07107873983861092,0.14208853516814918,-0.5002426110910042,-0.17818964765856915,-0.04025119301876695,0.5023041474654378,0.021376164450658486,-0.05469039689709971
Duration hedge (long TLT),STRESS,euro_2011,gross,2011-07-01,2012-12-31,392,0.04564767017205429,0.03481809398763377,0.11069044881964671,0.3145537339392721,-0.1442346631221827,-0.04163744675910289,0.49489795918367346,0.01987081580242607,0.036612565643812454
Duration hedge (long TLT),STRESS,euro_2011,net,2011-07-01,2012-12-31,392,0.013841776771990721,0.014947278185207701,0.11058096180518813,0.13517044834119374,-0.14585003401564633,-0.04163744675910289,0.49489795918367346,0.01987081580242607,0.020775898076416686
Duration hedge (long TLT),STRESS,taper_2013,gross,2013-05-01,2013-09-30,109,-0.1494463693993361,,,,-0.2057807393169151,-0.040906200548143555,0.45871559633027525,0.01903472177388079,-0.10588344284565517
Duration hedge (long TLT),STRESS,taper_2013,net,2013-05-01,2013-09-30,109,-0.15646167143792655,,,,-0.2092227134317608,-0.040906200548143555,0.45871559633027525,0.01903472177388079,-0.1473156440702272
Duration hedge (long TLT),STRESS,china_em_2015,gross,2015-06-01,2016-02-29,196,-0.027718467592017793,-0.030049705077343527,0.11040418329049473,-0.2721790441425299,-0.08442447931667107,-0.029175140594716903,0.5204081632653061,0.007508238297111652,-0.01579921060745309
Duration hedge (long TLT),STRESS,china_em_2015,net,2015-06-01,2016-02-29,196,-0.03338987482703182,-0.03755794337445516,0.11051410025190733,-0.33984752433259713,-0.0850594057264602,-0.029175140594716903,0.5153061224489796,0.007508238297111652,-0.02610174219811201
Duration hedge (long TLT),STRESS,covid_2020,gross,2020-02-01,2020-04-30,64,-0.16373923641390387,,,,-0.2083243239009508,-0.03318401782026105,0.421875,0.027895523652535954,-0.11860870171617026
Duration hedge (long TLT),STRESS,covid_2020,net,2020-02-01,2020-04-30,64,-0.1696579539115337,,,,-0.21278323903643415,-0.03318401782026105,0.40625,0.027895523652535954,-0.1631097528341349
Duration hedge (long TLT),STRESS,rates_2022,gross,2022-01-01,2022-10-31,216,0.1673542712316387,0.18584196054865684,0.10278507255483564,1.808063719072733,-0.06568376672525944,-0.02017297251480181,0.5231481481481481,0.0207498466934172,0.10768039317473897
Duration hedge (long TLT),STRESS,rates_2022,net,2022-01-01,2022-10-31,216,0.1468204481001294,0.16509211385523961,0.10246794111978963,1.6111586907190758,-0.07234145405845882,-0.02017297251480181,0.5231481481481481,0.0207498466934172,0.12644210030064654
Duration hedge (long TLT),STRESS,oil_2026,gross,2026-02-01,2026-05-31,85,0.10936247789388065,,,,-0.019784374751870448,-0.01787217671549429,0.611764705882353,0.02341501456016062,0.07108638004501226
Duration hedge (long TLT),STRESS,oil_2026,net,2026-02-01,2026-05-31,85,0.10061483798176463,,,,-0.019784374751870448,-0.01787217671549429,0.611764705882353,0.02341501456016062,0.08690636312096058
Duration hedge (long TLT),STRESS,semis_2026,gross,2026-04-01,2026-06-30,65,0.12378268853822627,,,,-0.01978437475187067,-0.01787217671549429,0.6461538461538462,0.01832166018137147,0.07959495012190132
Duration hedge (long TLT),STRESS,semis_2026,net,2026-04-01,2026-06-30,65,0.11848877730842822,,,,-0.019784374751870448,-0.01787217671549429,0.6307692307692307,0.01832166018137147,0.10098754954758252
VIX percentile gate (p80 / 756d),ERAS,pre-crisis 2007-08,gross,2007-05-01,2008-08-31,349,0.2825215845731275,0.18598017750115103,0.1119195767099718,1.6617305297990874,-0.08112899508463634,-0.02687704822851556,0.5587392550143266,0.02483912437702211,0.19375405959007522
VIX percentile gate (p80 / 756d),ERAS,pre-crisis 2007-08,net,2007-05-01,2008-08-31,349,0.23915756663161925,0.16114105312412896,0.1120383418553779,1.438267029443672,-0.0841491173492076,-0.02687704822851556,0.5501432664756447,0.02483912437702211,0.22902008691872994
VIX percentile gate (p80 / 756d),ERAS,GFC 2008-09,gross,2008-09-01,2009-06-30,217,-0.0806743602071871,-0.08917350638694324,0.1301528235259507,-0.685144616698717,-0.17405470813793145,-0.04025119301876695,0.5345622119815668,0.016457258497133673,-0.05776360687229346
VIX percentile gate (p80 / 756d),ERAS,GFC 2008-09,net,2008-09-01,2009-06-30,217,-0.0936109140286977,-0.10563076488407687,0.1301050685942865,-0.8118881610482898,-0.17818964765856915,-0.04025119301876695,0.5161290322580645,0.016457258497133673,-0.09334522546039706
VIX percentile gate (p80 / 756d),ERAS,recovery 2009-11,gross,2009-07-01,2011-06-30,522,0.09996512222730414,0.051120725276759295,0.10124580613119044,0.5049169662446957,-0.09033227432717506,-0.029575300881677525,0.5114942528735632,0.016237163736486305,0.07965741992630175
VIX percentile gate (p80 / 756d),ERAS,recovery 2009-11,net,2009-07-01,2011-06-30,522,0.06363205087699764,0.03488356154027301,0.10104865772009436,0.3452154865520408,-0.09252808216947961,-0.029575300881677525,0.5076628352490421,0.016237163736486305,0.07415377633507171
VIX percentile gate (p80 / 756d),ERAS,euro crisis 2011-12,gross,2011-07-01,2012-12-31,392,-0.004449867513416139,0.0038665080908510977,0.11594921381471472,0.033346565825187274,-0.17288072226242412,-0.04905954467828443,0.5153061224489796,0.019538996449714734,0.004524428362678534
VIX percentile gate (p80 / 756d),ERAS,euro crisis 2011-12,net,2011-07-01,2012-12-31,392,-0.03424673349629026,-0.01567248835886366,0.1158946011146636,-0.1352305302242478,-0.17537230349494104,-0.04905954467828443,0.5153061224489796,0.019538996449714734,-0.02501877108935689
VIX percentile gate (p80 / 756d),ERAS,taper + EM 2013-16,gross,2013-01-01,2016-12-31,1044,0.17101170997730297,0.043982149099313264,0.10824592737607734,0.40631689492119816,-0.2203846709839774,-0.045891810270633826,0.5306513409961686,0.013162704470845306,0.1370678722219924
VIX percentile gate (p80 / 756d),ERAS,taper + EM 2013-16,net,2013-01-01,2016-12-31,1044,0.10870391346673691,0.030819444628467967,0.10858203874983298,0.28383556786472086,-0.22971650803497312,-0.045891810270633826,0.5258620689655172,0.013162704470845306,0.1310289490430658
VIX percentile gate (p80 / 756d),ERAS,calm 2017-19,gross,2017-01-01,2019-12-31,782,0.0759125035362973,0.02830921455467561,0.09718613983093201,0.29128859942295465,-0.13986160462942854,-0.03637328601818787,0.5268542199488491,0.010938149449411858,0.0660835399144082
